,time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility
1969-12-31 08:43:59,1555768800,0.0,0.0,53.72,53.72,0.65,1011.4,10.77,16.83,258.0,0.07,0.0,10.0
1969-12-31 08:44:00,1555772400,0.0,0.0,57.42,57.42,0.62,1011.5,11.19,19.15,254.0,0.09,1.0,10.0
1969-12-31 08:44:01,1555776000,0.0017,0.01,61.0,61.0,0.57,1011.5,12.04,18.77,253.0,0.08,3.0,10.0
1969-12-31 08:44:02,1555779600,0.0,0.0,64.62,64.62,0.51,1011.6,13.12,19.36,257.0,0.07,5.0,10.0
1969-12-31 08:44:03,1555783200,0.0005,0.01,65.65,65.65,0.53,1011.9,14.28,19.92,256.0,0.14,7.0,10.0
1969-12-31 08:44:04,1555786800,0.0,0.0,67.54,67.54,0.51,1012.1,14.6,20.52,258.0,0.19,8.0,10.0
1969-12-31 08:44:05,1555790400,0.0019,0.01,69.22,69.22,0.46,1011.1,15.48,21.38,260.0,0.26,8.0,10.0
1969-12-31 08:44:06,1555794000,0.0009,0.01,67.73,67.73,0.48,1010.8,15.6,22.29,253.0,0.3,7.0,10.0
1969-12-31 08:44:07,1555797600,0.0019,0.01,67.45,67.45,0.48,1010.7,16.44,23.43,246.0,0.27,6.0,10.0
1969-12-31 08:44:08,1555801200,0.0,0.0,66.74,66.74,0.51,1011.3,16.97,23.34,255.0,0.22,4.0,10.0
1969-12-31 08:44:09,1555804800,0.0016,0.01,66.73,66.73,0.5,1010.6,17.14,23.46,256.0,0.14,2.0,10.0
1969-12-31 08:44:10,1555808400,0.0008,0.01,64.93,64.93,0.54,1010.9,16.89,23.8,255.0,0.1,1.0,10.0
1969-12-31 08:44:11,1555812000,0.0008,0.02,61.64,61.64,0.62,1011.4,14.96,23.39,259.0,0.15,0.0,10.0
1969-12-31 08:44:12,1555815600,0.0015,0.02,58.6,58.6,0.68,1011.9,13.84,23.74,254.0,0.16,0.0,10.0
1969-12-31 08:44:13,1555819200,0.0005,0.01,56.81,56.81,0.74,1012.5,13.38,23.32,256.0,0.21,0.0,10.0
1969-12-31 08:44:14,1555822800,0.0015,0.03,55.64,55.64,0.77,1013.0,12.75,22.59,260.0,0.3,0.0,10.0
1969-12-31 08:44:15,1555826400,0.0018,0.02,54.32,54.32,0.79,1013.2,12.3,21.01,258.0,0.35,0.0,9.9
1969-12-31 08:44:16,1555830000,0.0016,0.03,53.01,53.01,0.79,1013.6,12.35,20.98,238.0,0.34,0.0,9.765
1969-12-31 08:44:17,1555833600,0.0005,0.03,51.18,51.18,0.8,1013.8,13.01,20.82,292.0,0.31,0.0,10.0
1969-12-31 08:44:18,1555837200,0.0009,0.02,49.24,44.35,0.8,1013.9,12.42,20.57,268.0,0.25,0.0,10.0
1969-12-31 08:44:19,1555840800,0.002,0.02,47.13,41.69,0.79,1014.0,12.41,21.08,260.0,0.22,0.0,10.0
1969-12-31 08:44:20,1555844400,0.0025,0.02,45.13,39.23,0.8,1014.3,12.22,21.28,281.0,0.21,0.0,10.0
1969-12-31 08:44:21,1555848000,0.0003,0.01,44.26,38.02,0.8,1014.6,12.55,19.83,286.0,0.21,0.0,9.605
1969-12-31 08:44:22,1555851600,0.0002,0.01,43.61,37.05,0.79,1014.9,13.02,21.3,284.0,0.22,0.0,8.984
1969-12-31 08:44:23,1555855200,0.002,0.01,43.59,37.08,0.79,1015.5,12.84,23.43,288.0,0.29,0.0,9.409
1969-12-31 08:44:24,1555858800,0.0014,0.01,47.23,41.85,0.7,1015.3,12.27,22.97,291.0,0.21,1.0,10.0
1969-12-31 08:44:25,1555862400,0.0013,0.01,51.19,51.19,0.6,1015.4,13.09,22.31,285.0,0.19,2.0,10.0
1969-12-31 08:44:26,1555866000,0.0008,0.01,55.27,55.27,0.52,1015.4,14.0,22.86,295.0,0.16,4.0,10.0
1969-12-31 08:44:27,1555869600,0.0,0.0,59.15,59.15,0.46,1015.5,14.4,20.47,296.0,0.05,7.0,10.0
1969-12-31 08:44:28,1555873200,0.001,0.01,62.65,62.65,0.41,1015.1,14.55,18.73,296.0,0.04,8.0,10.0
1969-12-31 08:44:29,1555876800,0.0005,0.01,66.0,66.0,0.37,1014.9,14.26,17.95,295.0,0.02,9.0,10.0
1969-12-31 08:44:30,1555880400,0.0,0.0,66.52,66.52,0.35,1014.4,13.47,18.15,296.0,0.0,8.0,10.0
1969-12-31 08:44:31,1555884000,0.0,0.0,66.52,66.52,0.35,1013.9,15.44,19.99,298.0,0.0,6.0,10.0
1969-12-31 08:44:32,1555887600,0.0018,0.01,65.29,65.29,0.38,1013.4,17.7,23.24,297.0,0.0,4.0,10.0
1969-12-31 08:44:33,1555891200,0.0014,0.01,63.54,63.54,0.41,1013.5,19.77,25.77,299.0,0.03,2.0,10.0
1969-12-31 08:44:34,1555894800,0.0018,0.01,61.71,61.71,0.45,1013.8,19.12,27.29,301.0,0.04,1.0,10.0
1969-12-31 08:44:35,1555898400,0.0,0.0,58.51,58.51,0.5,1014.3,18.59,28.97,302.0,0.03,0.0,10.0
1969-12-31 08:44:36,1555902000,0.0021,0.01,55.32,55.32,0.55,1014.3,15.99,28.49,298.0,0.06,0.0,10.0
1969-12-31 08:44:37,1555905600,0.0,0.0,53.81,53.81,0.59,1015.1,14.56,26.82,301.0,0.04,0.0,10.0
1969-12-31 08:44:38,1555909200,0.0015,0.01,52.91,52.91,0.65,1015.3,14.26,23.74,301.0,0.05,0.0,10.0
1969-12-31 08:44:39,1555912800,0.0012,0.01,52.53,52.53,0.67,1015.7,13.67,20.16,303.0,0.03,0.0,10.0
1969-12-31 08:44:40,1555916400,0.0003,0.01,52.43,52.43,0.69,1016.0,13.22,19.8,304.0,0.11,0.0,10.0
1969-12-31 08:44:41,1555920000,0.0012,0.01,52.85,52.85,0.7,1016.3,12.22,18.03,303.0,0.19,0.0,10.0
1969-12-31 08:44:42,1555923600,0.0021,0.01,51.69,51.69,0.71,1016.5,9.7,15.66,304.0,0.25,0.0,10.0
1969-12-31 08:44:43,1555927200,0.0013,0.01,50.29,50.29,0.74,1016.4,9.49,15.07,305.0,0.26,0.0,10.0
1969-12-31 08:44:44,1555930800,0.0003,0.01,49.04,45.24,0.75,1016.4,8.88,13.45,306.0,0.25,0.0,10.0
1969-12-31 08:44:45,1555934400,0.0,0.0,46.81,43.27,0.76,1016.6,7.15,9.52,292.0,0.1,0.0,10.0
1969-12-31 08:44:46,1555938000,0.0,0.0,47.62,44.49,0.74,1017.0,6.65,8.67,289.0,0.1,0.0,10.0
1969-12-31 08:44:47,1555941600,0.0,0.0,50.02,50.02,0.71,1017.6,6.33,8.72,342.0,0.05,0.0,10.0
1969-12-31 08:44:48,1555945200,0.0,0.0,55.16,55.16,0.64,1017.8,5.25,8.58,335.0,0.03,1.0,10.0
1969-12-31 08:44:49,1555948800,0.0,0.0,59.65,59.65,0.52,1017.7,5.25,12.22,13.0,0.03,2.0,10.0
1969-12-31 08:44:50,1555952400,0.0,0.0,64.12,64.12,0.41,1017.0,6.87,14.28,31.0,0.02,5.0,10.0
1969-12-31 08:44:51,1555956000,0.0,0.0,67.46,67.46,0.35,1017.0,7.06,13.43,43.0,0.02,7.0,10.0
1969-12-31 08:44:52,1555959600,0.0,0.0,70.05,70.05,0.31,1016.6,7.62,15.48,40.0,0.03,8.0,10.0
1969-12-31 08:44:53,1555963200,0.0,0.0,73.21,73.21,0.28,1016.1,9.03,15.75,24.0,0.05,8.0,10.0
1969-12-31 08:44:54,1555966800,0.0,0.0,75.41,75.41,0.26,1015.5,10.93,17.42,3.0,0.07,7.0,10.0
1969-12-31 08:44:55,1555970400,0.0,0.0,75.91,75.91,0.26,1015.0,12.52,18.53,350.0,0.13,6.0,10.0
1969-12-31 08:44:56,1555974000,0.0014,0.01,75.2,75.2,0.29,1014.2,13.48,19.52,332.0,0.18,4.0,10.0
1969-12-31 08:44:57,1555977600,0.0,0.0,72.63,72.63,0.34,1014.5,12.05,17.3,314.0,0.19,2.0,10.0
1969-12-31 08:44:58,1555981200,0.0,0.0,71.8,71.8,0.36,1013.9,11.22,16.23,314.0,0.17,1.0,10.0
1969-12-31 08:44:59,1555984800,0.0,0.0,69.38,69.38,0.39,1014.3,11.54,18.22,314.0,0.13,0.0,10.0
1969-12-31 08:45:00,1555988400,0.0,0.0,66.01,66.01,0.41,1014.5,10.87,16.49,313.0,0.1,0.0,10.0
1969-12-31 08:45:01,1555992000,0.0,0.0,63.34,63.34,0.44,1015.4,11.33,17.75,313.0,0.09,0.0,10.0
1969-12-31 08:45:02,1555995600,0.0,0.0,61.0,61.0,0.47,1015.8,11.51,17.04,314.0,0.06,0.0,10.0
1969-12-31 08:45:03,1555999200,0.0,0.0,58.63,58.63,0.48,1016.1,10.76,13.32,308.0,0.02,0.0,10.0
1969-12-31 08:45:04,1556002800,0.0,0.0,57.48,57.48,0.5,1016.3,9.53,11.64,310.0,0.02,0.0,10.0
1969-12-31 08:45:05,1556006400,0.0012,0.01,56.53,56.53,0.51,1016.3,9.7,11.7,316.0,0.01,0.0,10.0
1969-12-31 08:45:06,1556010000,0.0006,0.01,54.64,54.64,0.55,1016.5,9.09,11.8,311.0,0.01,0.0,10.0
1969-12-31 08:45:07,1556013600,0.0005,0.01,53.22,53.22,0.58,1016.4,9.13,12.03,307.0,0.01,0.0,10.0
1969-12-31 08:45:08,1556017200,0.0004,0.01,52.51,52.51,0.59,1016.5,9.06,11.64,305.0,0.0,0.0,10.0
1969-12-31 08:45:09,1556020800,0.0,0.0,52.14,52.14,0.59,1015.9,7.2,9.54,325.0,0.0,0.0,10.0
1969-12-31 08:45:10,1556024400,0.0,0.0,53.39,53.39,0.56,1016.4,7.19,10.23,338.0,0.0,0.0,10.0
1969-12-31 08:45:11,1556028000,0.0,0.0,56.37,56.37,0.51,1016.1,7.0,11.42,354.0,0.0,0.0,10.0
1969-12-31 08:45:12,1556031600,0.0,0.0,62.15,62.15,0.42,1016.7,5.56,11.96,16.0,0.0,1.0,10.0
1969-12-31 08:45:13,1556035200,0.0,0.0,68.3,68.3,0.32,1016.6,7.8,16.64,44.0,0.03,3.0,10.0
1969-12-31 08:45:14,1556038800,0.0,0.0,73.02,73.02,0.24,1016.5,10.75,18.6,43.0,0.06,5.0,10.0
1969-12-31 08:45:15,1556042400,0.0,0.0,76.49,76.49,0.2,1016.1,11.62,18.69,47.0,0.02,7.0,10.0
1969-12-31 08:45:16,1556046000,0.0,0.0,79.09,79.09,0.17,1015.2,10.79,17.29,44.0,0.01,9.0,10.0
1969-12-31 08:45:17,1556049600,0.0,0.0,80.99,80.99,0.15,1014.8,9.9,15.22,36.0,0.01,9.0,10.0
1969-12-31 08:45:18,1556053200,0.0,0.0,82.83,82.83,0.13,1014.1,9.15,14.51,25.0,0.0,9.0,10.0
1969-12-31 08:45:19,1556056800,0.0,0.0,84.17,84.17,0.12,1013.4,8.33,13.0,6.0,0.0,7.0,10.0
1969-12-31 08:45:20,1556060400,0.0,0.0,85.18,85.18,0.12,1012.7,7.77,11.22,356.0,0.0,4.0,10.0
1969-12-31 08:45:21,1556064000,0.0,0.0,83.4,83.4,0.14,1012.1,6.71,10.01,291.0,0.0,2.0,10.0
1969-12-31 08:45:22,1556067600,0.0,0.0,81.52,81.52,0.17,1012.2,8.11,11.11,300.0,0.01,1.0,10.0
1969-12-31 08:45:23,1556071200,0.0,0.0,77.28,77.28,0.22,1012.5,8.41,12.64,300.0,0.03,0.0,10.0
1969-12-31 08:45:24,1556074800,0.0,0.0,72.0,72.0,0.27,1013.5,8.11,12.89,287.0,0.04,0.0,10.0
1969-12-31 08:45:25,1556078400,0.0,0.0,68.3,68.3,0.3,1013.7,8.42,13.04,284.0,0.06,0.0,10.0
1969-12-31 08:45:26,1556082000,0.0,0.0,65.56,65.56,0.33,1014.4,8.88,13.71,290.0,0.07,0.0,10.0
1969-12-31 08:45:27,1556085600,0.0,0.0,63.15,63.15,0.37,1013.9,9.12,13.17,291.0,0.08,0.0,10.0
1969-12-31 08:45:28,1556089200,0.0,0.0,61.78,61.78,0.38,1013.9,8.96,12.92,289.0,0.08,0.0,10.0
1969-12-31 08:45:29,1556092800,0.0,0.0,60.54,60.54,0.39,1014.6,8.37,12.45,285.0,0.09,0.0,10.0
1969-12-31 08:45:30,1556096400,0.0,0.0,58.16,58.16,0.41,1014.7,7.64,11.97,283.0,0.09,0.0,10.0
1969-12-31 08:45:31,1556100000,0.0,0.0,56.72,56.72,0.42,1014.7,6.1,8.83,287.0,0.09,0.0,10.0
1969-12-31 08:45:32,1556103600,0.0,0.0,55.23,55.23,0.46,1014.6,5.82,8.43,289.0,0.09,0.0,10.0
1969-12-31 08:45:33,1556107200,0.0,0.0,55.0,55.0,0.44,1014.3,4.66,6.24,304.0,0.09,0.0,10.0
1969-12-31 08:45:34,1556110800,0.0,0.0,55.0,55.0,0.46,1014.5,4.25,5.87,302.0,0.09,0.0,10.0
1969-12-31 08:45:35,1556114400,0.0,0.0,57.16,57.16,0.45,1015.0,4.13,5.42,288.0,0.1,0.0,10.0
1969-12-31 08:45:36,1556118000,0.0,0.0,63.83,63.83,0.39,1015.4,2.8,4.22,312.0,0.11,1.0,10.0
1969-12-31 08:45:37,1556121600,0.0,0.0,71.02,71.02,0.31,1015.4,2.62,3.89,25.0,0.1,3.0,10.0
1969-12-31 08:45:38,1556125200,0.0,0.0,76.16,76.16,0.24,1015.2,3.0,4.38,153.0,0.09,5.0,10.0
1969-12-31 08:45:39,1556128800,0.0,0.0,80.23,80.23,0.21,1014.9,3.09,4.96,232.0,0.07,8.0,10.0
1969-12-31 08:45:40,1556132400,0.0,0.0,83.45,83.45,0.19,1014.3,4.2,6.17,226.0,0.05,9.0,10.0
1969-12-31 08:45:41,1556136000,0.0,0.0,85.01,85.01,0.18,1013.9,6.39,8.03,233.0,0.02,10.0,10.0
1969-12-31 08:45:42,1556139600,0.0,0.0,86.77,86.77,0.17,1013.5,8.5,10.45,235.0,0.0,9.0,10.0
1969-12-31 08:45:43,1556143200,0.0,0.0,87.3,87.3,0.18,1012.9,10.46,12.69,243.0,0.0,7.0,10.0
1969-12-31 08:45:44,1556146800,0.0,0.0,86.98,86.98,0.19,1012.4,11.69,14.74,246.0,0.0,5.0,10.0
1969-12-31 08:45:45,1556150400,0.0,0.0,84.73,84.73,0.22,1011.7,11.93,15.34,255.0,0.0,2.0,10.0
1969-12-31 08:45:46,1556154000,0.0,0.0,82.67,82.67,0.25,1011.7,11.81,15.38,256.0,0.0,1.0,10.0
1969-12-31 08:45:47,1556157600,0.0,0.0,78.59,78.59,0.31,1012.6,10.25,14.81,254.0,0.0,0.0,10.0
1969-12-31 08:45:48,1556161200,0.0,0.0,73.61,73.61,0.36,1013.1,8.45,13.89,258.0,0.0,0.0,10.0
1969-12-31 08:45:49,1556164800,0.0,0.0,70.19,70.19,0.4,1013.3,8.24,12.41,261.0,0.0,0.0,10.0
1969-12-31 08:45:50,1556168400,0.0,0.0,67.58,67.58,0.42,1013.6,8.34,12.4,263.0,0.0,0.0,10.0
1969-12-31 08:45:51,1556172000,0.0,0.0,65.87,65.87,0.43,1013.8,8.8,12.76,267.0,0.0,0.0,10.0
1969-12-31 08:45:52,1556175600,0.0,0.0,64.87,64.87,0.45,1013.9,8.9,12.88,262.0,0.0,0.0,10.0
1969-12-31 08:45:53,1556179200,0.0,0.0,63.7,63.7,0.48,1013.1,8.89,13.24,267.0,0.01,0.0,10.0
1969-12-31 08:45:54,1556182800,0.0,0.0,61.91,61.91,0.49,1012.8,8.34,12.97,267.0,0.01,0.0,10.0
1969-12-31 08:45:55,1556186400,0.0,0.0,60.46,60.46,0.51,1013.5,8.05,12.82,270.0,0.01,0.0,10.0
1969-12-31 08:45:56,1556190000,0.0,0.0,59.02,59.02,0.54,1013.4,7.91,12.26,271.0,0.02,0.0,10.0
1969-12-31 08:45:57,1556193600,0.0018,0.01,59.1,59.1,0.57,1013.4,6.89,10.51,278.0,0.02,0.0,10.0
1969-12-31 08:45:58,1556197200,0.0008,0.01,59.65,59.65,0.57,1013.4,6.75,10.3,278.0,0.05,0.0,10.0
1969-12-31 08:45:59,1556200800,0.0,0.0,61.44,61.44,0.55,1013.8,6.39,10.01,267.0,0.08,0.0,10.0
1969-12-31 08:46:00,1556204400,0.0,0.0,67.4,67.4,0.49,1013.9,6.06,10.3,274.0,0.1,1.0,10.0
1969-12-31 08:46:01,1556208000,0.0,0.0,72.57,72.57,0.42,1014.0,6.23,8.9,270.0,0.07,3.0,10.0
1969-12-31 08:46:02,1556211600,0.0,0.0,77.38,77.38,0.37,1013.8,6.22,8.82,264.0,0.04,5.0,10.0
1969-12-31 08:46:03,1556215200,0.0,0.0,80.62,80.62,0.33,1013.9,6.03,8.67,257.0,0.03,8.0,10.0
1969-12-31 08:46:04,1556218800,0.0,0.0,83.12,83.12,0.31,1013.5,7.14,9.26,250.0,0.07,9.0,10.0
1969-12-31 08:46:05,1556222400,0.0,0.0,85.35,85.35,0.28,1013.1,8.7,10.37,233.0,0.11,10.0,10.0
1969-12-31 08:46:06,1556226000,0.0011,0.01,86.94,86.94,0.25,1012.6,9.74,11.74,237.0,0.12,9.0,10.0
1969-12-31 08:46:07,1556229600,0.0008,0.01,87.51,87.51,0.24,1012.4,11.29,13.06,240.0,0.1,7.0,10.0
1969-12-31 08:46:08,1556233200,0.0018,0.01,86.41,86.41,0.26,1012.0,12.52,14.85,237.0,0.06,5.0,10.0
1969-12-31 08:46:09,1556236800,0.0015,0.01,84.2,84.2,0.28,1011.8,12.87,16.09,243.0,0.15,2.0,10.0
1969-12-31 08:46:10,1556240400,0.0,0.0,81.89,81.89,0.33,1012.3,12.62,17.43,247.0,0.17,1.0,10.0
1969-12-31 08:46:11,1556244000,0.0011,0.01,78.39,78.39,0.38,1012.4,11.02,16.43,248.0,0.19,0.0,10.0
1969-12-31 08:46:12,1556247600,0.0011,0.01,74.05,74.05,0.43,1013.0,9.32,15.72,247.0,0.23,0.0,10.0
1969-12-31 08:46:13,1556251200,0.0,0.0,71.2,71.2,0.47,1013.9,8.3,12.29,242.0,0.35,0.0,10.0
1969-12-31 08:46:14,1556254800,0.0005,0.01,69.16,69.16,0.5,1014.2,8.17,12.26,272.0,0.36,0.0,10.0
1969-12-31 08:46:15,1556258400,0.0002,0.01,67.56,67.56,0.49,1014.2,7.62,10.53,265.0,0.24,0.0,10.0
1969-12-31 08:46:16,1556262000,0.0,0.0,65.94,65.94,0.51,1014.2,7.54,10.71,261.0,0.18,0.0,10.0
1969-12-31 08:46:17,1556265600,0.0004,0.01,64.44,64.44,0.55,1014.0,7.6,11.26,263.0,0.14,0.0,10.0
1969-12-31 08:46:18,1556269200,0.0015,0.01,62.69,62.69,0.59,1013.8,7.3,11.19,265.0,0.11,0.0,10.0
1969-12-31 08:46:19,1556272800,0.0,0.0,61.5,61.5,0.62,1013.7,7.3,11.09,267.0,0.09,0.0,10.0
1969-12-31 08:46:20,1556276400,0.0008,0.01,60.31,60.31,0.65,1013.8,7.38,11.17,263.0,0.08,0.0,10.0
1969-12-31 08:46:21,1556280000,0.0002,0.01,60.0,60.0,0.69,1013.8,6.47,9.4,265.0,0.07,0.0,10.0
1969-12-31 08:46:22,1556283600,0.0,0.0,60.3,60.3,0.68,1014.0,6.69,9.63,262.0,0.07,0.0,10.0
1969-12-31 08:46:23,1556287200,0.0005,0.01,62.32,62.32,0.66,1013.7,7.37,11.63,268.0,0.02,0.0,10.0
1969-12-31 08:46:24,1556290800,0.0013,0.01,67.96,67.96,0.57,1014.0,7.88,13.61,266.0,0.0,1.0,10.0
1969-12-31 08:46:25,1556294400,0.0009,0.01,72.84,72.84,0.5,1013.8,8.47,13.31,273.0,0.0,3.0,10.0
1969-12-31 08:46:26,1556298000,0.0,0.0,77.11,77.11,0.44,1013.7,8.92,12.65,262.0,0.0,6.0,10.0
1969-12-31 08:46:27,1556301600,0.0013,0.01,80.23,80.23,0.36,1013.2,8.88,11.67,277.0,0.0,8.0,10.0
1969-12-31 08:46:28,1556305200,0.0016,0.01,82.93,82.93,0.33,1012.8,9.84,12.31,283.0,0.0,10.0,10.0
1969-12-31 08:46:29,1556308800,0.0,0.0,84.68,84.68,0.29,1012.7,11.45,13.86,249.0,0.0,11.0,10.0
1969-12-31 08:46:30,1556312400,0.0,0.0,84.07,84.07,0.28,1012.6,12.21,15.14,262.0,0.02,10.0,10.0
1969-12-31 08:46:31,1556316000,0.0,0.0,83.68,83.68,0.29,1012.0,13.07,16.64,263.0,0.08,7.0,10.0
1969-12-31 08:46:32,1556319600,0.0026,0.01,82.13,82.13,0.32,1011.6,13.72,17.77,261.0,0.17,5.0,10.0
1969-12-31 08:46:33,1556323200,0.0033,0.01,81.51,81.51,0.33,1011.3,13.55,17.3,256.0,0.09,2.0,10.0
1969-12-31 08:46:34,1556326800,0.0021,0.01,79.2,79.2,0.37,1011.5,13.46,18.52,260.0,0.15,1.0,10.0
1969-12-31 08:46:35,1556330400,0.0007,0.01,75.54,75.54,0.43,1011.9,12.47,18.68,245.0,0.14,0.0,10.0
1969-12-31 08:46:36,1556334000,0.0003,0.01,71.75,71.75,0.47,1012.5,10.84,17.76,248.0,0.11,0.0,10.0
1969-12-31 08:46:37,1556337600,0.0,0.0,68.85,68.85,0.51,1012.9,9.92,16.59,248.0,0.09,0.0,10.0
1969-12-31 08:46:38,1556341200,0.0014,0.01,66.41,66.41,0.56,1013.1,10.37,15.83,260.0,0.1,0.0,10.0
1969-12-31 08:46:39,1556344800,0.0,0.0,64.63,64.63,0.57,1013.6,10.51,15.3,258.0,0.1,0.0,10.0
1969-12-31 08:46:40,1556348400,0.0,0.0,63.26,63.26,0.59,1013.7,10.68,16.58,251.0,0.02,0.0,10.0
1969-12-31 08:46:41,1556352000,0.0,0.0,62.06,62.06,0.6,1013.5,11.29,18.38,260.0,0.01,0.0,10.0
1969-12-31 08:46:42,1556355600,0.0,0.0,61.02,61.02,0.59,1013.1,11.17,18.53,263.0,0.01,0.0,10.0
1969-12-31 08:46:43,1556359200,0.0,0.0,59.89,59.89,0.59,1013.1,11.29,18.55,259.0,0.05,0.0,10.0
1969-12-31 08:46:44,1556362800,0.0,0.0,58.8,58.8,0.58,1013.0,11.07,18.04,266.0,0.13,0.0,10.0
1969-12-31 08:46:45,1556366400,0.0,0.0,59.26,59.26,0.56,1012.9,10.26,15.9,266.0,0.18,0.0,10.0
1969-12-31 08:46:46,1556370000,0.0,0.0,59.5,59.5,0.54,1013.0,10.28,15.98,264.0,0.17,0.0,10.0
1969-12-31 08:46:47,1556373600,0.0,0.0,60.88,60.88,0.53,1013.3,9.95,16.69,268.0,0.18,0.0,10.0
1969-12-31 08:46:48,1556377200,0.0,0.0,65.54,65.54,0.47,1013.2,10.18,19.73,268.0,0.24,1.0,10.0
1969-12-31 08:46:49,1556380800,0.0,0.0,69.68,69.68,0.41,1012.9,10.9,19.11,266.0,0.27,3.0,10.0
1969-12-31 08:46:50,1556384400,0.0,0.0,73.64,73.64,0.36,1012.8,11.64,18.79,272.0,0.35,5.0,10.0
1969-12-31 08:46:51,1556388000,0.0,0.0,76.54,76.54,0.33,1012.7,11.62,17.58,273.0,0.32,7.0,10.0
1969-12-31 08:46:52,1556391600,0.0,0.0,78.76,78.76,0.31,1012.0,11.92,16.56,277.0,0.21,8.0,10.0
1969-12-31 08:46:53,1556395200,0.0,0.0,80.87,80.87,0.28,1011.3,12.57,16.92,266.0,0.13,9.0,10.0
1969-12-31 08:46:54,1556398800,0.0,0.0,81.47,81.47,0.24,1010.5,12.43,17.03,274.0,0.19,8.0,10.0
1969-12-31 08:46:55,1556402400,0.0,0.0,81.56,81.56,0.25,1010.7,13.76,18.19,268.0,0.31,6.0,10.0
1969-12-31 08:46:56,1556406000,0.0,0.0,80.72,80.72,0.28,1010.3,14.5,19.92,260.0,0.19,4.0,10.0
1969-12-31 08:46:57,1556409600,0.0,0.0,79.76,79.76,0.3,1010.0,14.64,19.31,264.0,0.14,2.0,10.0
1969-12-31 08:46:58,1556413200,0.0,0.0,77.8,77.8,0.33,1010.3,13.32,18.33,269.0,0.06,1.0,10.0
1969-12-31 08:46:59,1556416800,0.0,0.0,74.18,74.18,0.38,1010.5,11.9,18.06,258.0,0.03,0.0,10.0
1969-12-31 08:47:00,1556420400,0.0,0.0,69.87,69.87,0.42,1010.9,10.34,18.36,263.0,0.06,0.0,10.0
1969-12-31 08:47:01,1556424000,0.0,0.0,66.95,66.95,0.46,1011.1,10.15,17.67,257.0,0.02,0.0,10.0
1969-12-31 08:47:02,1556427600,0.0,0.0,64.56,64.56,0.5,1011.4,10.56,17.36,255.0,0.03,0.0,10.0
1969-12-31 08:47:03,1556431200,0.0,0.0,63.12,63.12,0.5,1011.3,10.6,16.33,262.0,0.03,0.0,10.0
1969-12-31 08:47:04,1556434800,0.0,0.0,61.75,61.75,0.53,1011.4,10.53,16.31,257.0,0.06,0.0,10.0
1969-12-31 08:47:05,1556438400,0.0,0.0,60.34,60.34,0.57,1011.1,11.07,16.83,261.0,0.1,0.0,10.0
1969-12-31 08:47:06,1556442000,0.0,0.0,58.81,58.81,0.59,1010.9,10.28,16.59,264.0,0.12,0.0,10.0
1969-12-31 08:47:07,1556445600,0.0,0.0,57.42,57.42,0.62,1010.8,10.13,16.09,265.0,0.12,0.0,10.0
1969-12-31 08:47:08,1556449200,0.0,0.0,56.09,56.09,0.64,1010.9,10.03,15.27,243.0,0.11,0.0,10.0
1969-12-31 08:47:09,1556452800,0.0,0.0,55.99,55.99,0.63,1010.8,9.0,12.6,254.0,0.09,0.0,10.0
1969-12-31 08:47:10,1556456400,0.0,0.0,56.07,56.07,0.61,1010.6,9.28,12.72,253.0,0.12,0.0,10.0
1969-12-31 08:47:11,1556460000,0.0,0.0,57.47,57.47,0.6,1010.3,9.23,13.11,261.0,0.09,0.0,10.0
1969-12-31 08:47:12,1556463600,0.0,0.0,64.27,64.27,0.48,1010.2,8.78,14.26,262.0,0.08,1.0,10.0
1969-12-31 08:47:13,1556467200,0.0,0.0,68.79,68.79,0.42,1009.9,8.45,13.13,264.0,0.07,3.0,10.0
1969-12-31 08:47:14,1556470800,0.0,0.0,73.74,73.74,0.35,1009.6,9.18,13.16,246.0,0.04,6.0,10.0
1969-12-31 08:47:15,1556474400,0.0,0.0,76.22,76.22,0.34,1009.2,9.32,11.77,253.0,0.01,8.0,10.0
1969-12-31 08:47:16,1556478000,0.0018,0.01,78.45,78.45,0.32,1008.5,9.75,11.84,255.0,0.02,10.0,10.0
1969-12-31 08:47:17,1556481600,0.0014,0.01,80.78,80.78,0.28,1007.7,11.01,12.8,218.0,0.04,10.0,10.0
1969-12-31 08:47:18,1556485200,0.0,0.0,80.0,80.0,0.28,1007.3,12.18,14.6,232.0,0.06,9.0,10.0
1969-12-31 08:47:19,1556488800,0.0,0.0,77.76,77.76,0.32,1007.3,13.69,17.81,232.0,0.18,7.0,10.0
1969-12-31 08:47:20,1556492400,0.0,0.0,76.09,76.09,0.35,1007.9,13.89,20.04,226.0,0.53,4.0,10.0
1969-12-31 08:47:21,1556496000,0.0006,0.01,76.06,76.06,0.37,1006.7,11.76,14.66,212.0,0.51,2.0,10.0
1969-12-31 08:47:22,1556499600,0.0004,0.01,74.63,74.63,0.4,1006.7,11.15,15.17,213.0,0.41,1.0,10.0
1969-12-31 08:47:23,1556503200,0.0025,0.01,70.48,70.48,0.5,1006.8,11.18,16.49,216.0,0.35,0.0,10.0
1969-12-31 08:47:24,1556506800,0.001,0.01,66.41,66.41,0.59,1007.1,10.65,19.38,221.0,0.45,0.0,10.0
