,time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone
1969-12-31 17:14:12,1562313600,0.0,0.0,61.1,61.1,0.79,10.16,15.96,252.0,0.02,0.0,10.0,343.4
1969-12-31 17:14:13,1562317200,0.0016,0.01,60.45,60.45,0.8,9.8,16.79,251.0,0.02,0.0,10.0,342.7
1969-12-31 17:14:14,1562320800,0.0,0.0,58.85,58.85,0.84,8.51,15.56,252.0,0.04,0.0,10.0,342.3
1969-12-31 17:14:15,1562324400,0.0016,0.01,57.34,57.34,0.87,7.98,14.1,249.0,0.05,0.0,10.0,341.9
1969-12-31 17:14:16,1562328000,0.0014,0.01,56.99,56.99,0.88,7.11,11.98,246.0,0.03,0.0,10.0,341.6
1969-12-31 17:14:17,1562331600,0.0002,0.01,57.22,57.22,0.88,7.58,13.12,244.0,0.04,0.0,10.0,341.9
1969-12-31 17:14:18,1562335200,0.0002,0.01,57.99,57.99,0.85,8.44,14.19,247.0,0.07,0.0,10.0,341.6
1969-12-31 17:14:19,1562338800,0.0008,0.01,60.87,60.87,0.79,8.97,14.09,248.0,0.05,1.0,10.0,341.5
1969-12-31 17:14:20,1562342400,0.0,0.0,64.64,64.64,0.71,9.62,13.15,249.0,0.05,3.0,10.0,341.9
1969-12-31 17:14:21,1562346000,0.0,0.0,68.98,68.98,0.63,9.42,11.93,256.0,0.04,5.0,10.0,342.5
1969-12-31 17:14:22,1562349600,0.0,0.0,73.05,73.05,0.56,8.79,9.85,253.0,0.0,7.0,10.0,342.8
1969-12-31 17:14:23,1562353200,0.0,0.0,76.33,76.33,0.49,9.03,9.75,252.0,0.0,8.0,10.0,342.0
1969-12-31 17:14:24,1562356800,0.0,0.0,80.49,80.5,0.43,9.9,10.98,261.0,0.0,9.0,10.0,341.7
1969-12-31 17:14:25,1562360400,0.0,0.0,84.4,84.4,0.37,10.36,12.07,258.0,0.01,9.0,10.0,341.3
1969-12-31 17:14:26,1562364000,0.0,0.0,86.29,86.29,0.34,11.21,13.13,260.0,0.0,7.0,10.0,341.0
1969-12-31 17:14:27,1562367600,0.0,0.0,86.54,86.54,0.33,12.53,13.41,252.0,0.0,6.0,10.0,340.6
1969-12-31 17:14:28,1562371200,0.0,0.0,86.31,86.31,0.32,12.73,14.19,254.0,0.0,3.0,10.0,339.8
1969-12-31 17:14:29,1562374800,0.0,0.0,84.48,84.48,0.35,12.21,15.29,254.0,0.0,2.0,10.0,344.4
1969-12-31 17:14:30,1562378400,0.0,0.0,80.92,80.92,0.39,11.69,16.14,249.0,0.0,0.0,10.0,342.1
1969-12-31 17:14:31,1562382000,0.0,0.0,76.17,76.17,0.46,10.23,16.76,246.0,0.0,0.0,10.0,340.4
1969-12-31 17:14:32,1562385600,0.0,0.0,71.78,71.78,0.53,9.84,16.22,250.0,0.0,0.0,10.0,339.7
1969-12-31 17:14:33,1562389200,0.0,0.0,67.59,67.59,0.6,9.72,15.95,250.0,0.0,0.0,10.0,339.6
1969-12-31 17:14:34,1562392800,0.0,0.0,64.63,64.63,0.64,9.57,14.56,250.0,0.0,0.0,10.0,340.2
1969-12-31 17:14:35,1562396400,0.0016,0.01,62.5,62.5,0.69,9.47,14.94,249.0,0.0,0.0,10.0,339.4
1969-12-31 17:14:36,1562400000,0.0,0.0,60.4,60.4,0.76,9.51,16.4,246.0,0.01,0.0,10.0,338.4
1969-12-31 17:14:37,1562403600,0.0,0.0,59.45,59.45,0.77,8.67,16.71,245.0,0.01,0.0,10.0,337.8
1969-12-31 17:14:38,1562407200,0.0013,0.01,57.45,57.45,0.82,7.9,14.65,240.0,0.01,0.0,10.0,337.9
1969-12-31 17:14:39,1562410800,0.0009,0.01,55.92,55.92,0.85,7.91,15.07,242.0,0.02,0.0,10.0,338.4
1969-12-31 17:14:40,1562414400,0.0011,0.01,56.15,56.15,0.84,7.39,11.9,246.0,0.04,0.0,10.0,339.0
1969-12-31 17:14:41,1562418000,0.0,0.0,56.68,56.68,0.82,7.38,11.07,248.0,0.05,0.0,10.0,342.0
1969-12-31 17:14:42,1562421600,0.0,0.0,57.58,57.58,0.82,7.59,12.56,248.0,0.06,0.0,10.0,343.8
1969-12-31 17:14:43,1562425200,0.0,0.0,60.89,60.89,0.76,7.9,12.17,247.0,0.07,1.0,10.0,345.0
1969-12-31 17:14:44,1562428800,0.0,0.0,65.16,65.16,0.68,8.18,10.98,248.0,0.07,3.0,10.0,345.0
1969-12-31 17:14:45,1562432400,0.0121,0.02,69.93,69.93,0.58,8.3,9.33,257.0,0.05,5.0,10.0,344.4
1969-12-31 17:14:46,1562436000,0.0,0.0,74.22,74.22,0.51,7.93,8.56,256.0,0.02,7.0,10.0,343.5
1969-12-31 17:14:47,1562439600,0.0,0.0,77.39,77.39,0.45,8.23,8.9,260.0,0.04,8.0,10.0,342.0
1969-12-31 17:14:48,1562443200,0.0,0.0,81.0,81.0,0.4,8.54,9.48,259.0,0.09,9.0,10.0,340.2
1969-12-31 17:14:49,1562446800,0.0,0.0,84.96,84.96,0.34,8.65,10.82,253.0,0.12,8.0,10.0,339.0
1969-12-31 17:14:50,1562450400,0.0,0.0,86.44,86.44,0.32,9.99,11.89,256.0,0.18,7.0,10.0,338.5
1969-12-31 17:14:51,1562454000,0.0,0.0,86.36,86.36,0.31,11.65,14.32,246.0,0.24,5.0,10.0,338.5
1969-12-31 17:14:52,1562457600,0.0,0.0,84.65,84.65,0.33,12.93,15.4,248.0,0.3,3.0,10.0,338.9
1969-12-31 17:14:53,1562461200,0.0,0.0,81.63,81.63,0.37,12.14,15.64,251.0,0.39,1.0,10.0,341.8
1969-12-31 17:14:54,1562464800,0.0,0.0,78.18,78.18,0.41,12.08,16.17,245.0,0.47,0.0,10.0,343.9
1969-12-31 17:14:55,1562468400,0.0,0.0,73.55,73.55,0.46,11.1,17.45,243.0,0.52,0.0,10.0,345.5
1969-12-31 17:14:56,1562472000,0.0032,0.01,69.2,69.2,0.54,10.77,17.34,243.0,0.51,0.0,10.0,345.9
1969-12-31 17:14:57,1562475600,0.0,0.0,66.04,66.04,0.61,10.7,18.4,242.0,0.46,0.0,10.0,345.6
1969-12-31 17:14:58,1562479200,0.0,0.0,63.4,63.4,0.68,10.46,16.09,242.0,0.3,0.0,10.0,347.4
1969-12-31 17:14:59,1562482800,0.0,0.0,61.7,61.7,0.72,10.39,17.03,242.0,0.24,0.0,10.0,347.0
1969-12-31 17:15:00,1562486400,0.0,0.0,59.91,59.91,0.75,10.32,18.27,239.0,0.11,0.0,10.0,346.0
1969-12-31 17:15:01,1562490000,0.0,0.0,58.03,58.03,0.79,8.67,17.38,234.0,0.03,0.0,10.0,345.2
1969-12-31 17:15:02,1562493600,0.0,0.0,56.84,56.84,0.8,8.81,17.02,228.0,0.08,0.0,10.0,344.4
1969-12-31 17:15:03,1562497200,0.0,0.0,55.58,55.58,0.83,8.19,15.06,231.0,0.25,0.0,10.0,343.9
1969-12-31 17:15:04,1562500800,0.0,0.0,55.65,55.65,0.85,8.13,13.26,236.0,0.57,0.0,10.0,343.9
1969-12-31 17:15:05,1562504400,0.0003,0.01,56.23,56.23,0.84,8.18,14.23,240.0,0.66,0.0,10.0,344.7
1969-12-31 17:15:06,1562508000,0.0008,0.01,57.86,57.86,0.79,8.69,15.01,240.0,0.55,0.0,10.0,346.2
1969-12-31 17:15:07,1562511600,0.0006,0.01,59.61,59.61,0.75,9.55,14.56,238.0,0.63,1.0,10.0,348.1
1969-12-31 17:15:08,1562515200,0.0008,0.01,62.23,62.23,0.7,10.01,14.08,234.0,0.54,2.0,10.0,351.1
1969-12-31 17:15:09,1562518800,0.0016,0.01,65.23,65.23,0.65,10.21,13.19,236.0,0.45,4.0,10.0,354.5
1969-12-31 17:15:10,1562522400,0.0,0.0,68.51,68.51,0.59,10.15,12.32,238.0,0.25,6.0,10.0,356.4
1969-12-31 17:15:11,1562526000,0.0,0.0,71.53,71.53,0.54,9.95,11.63,238.0,0.17,7.0,10.0,354.9
1969-12-31 17:15:12,1562529600,0.0005,0.01,74.93,74.93,0.48,10.14,12.19,236.0,0.08,8.0,10.0,351.8
1969-12-31 17:15:13,1562533200,0.0,0.0,77.31,77.31,0.44,10.48,13.7,237.0,0.02,8.0,10.0,349.9
1969-12-31 17:15:14,1562536800,0.002,0.01,78.62,78.62,0.42,11.8,14.95,235.0,0.01,7.0,10.0,350.9
1969-12-31 17:15:15,1562540400,0.0009,0.01,78.9,78.9,0.41,13.42,17.42,235.0,0.01,5.0,10.0,353.2
1969-12-31 17:15:16,1562544000,0.0,0.0,77.44,77.44,0.42,14.41,19.65,235.0,0.02,3.0,10.0,353.8
1969-12-31 17:15:17,1562547600,0.0,0.0,74.38,74.38,0.46,14.2,20.31,233.0,0.02,2.0,10.0,350.9
1969-12-31 17:15:18,1562551200,0.0,0.0,70.87,70.87,0.52,14.14,20.77,233.0,0.01,0.0,10.0,346.3
1969-12-31 17:15:19,1562554800,0.0,0.0,66.67,66.67,0.58,13.12,22.13,236.0,0.01,0.0,10.0,342.5
1969-12-31 17:15:20,1562558400,0.0,0.0,63.21,63.21,0.66,13.0,22.92,235.0,0.01,0.0,10.0,340.5
1969-12-31 17:15:21,1562562000,0.0,0.0,60.91,60.91,0.72,12.45,22.07,236.0,0.01,0.0,10.0,339.1
1969-12-31 17:15:22,1562565600,0.001,0.01,59.34,59.34,0.75,12.94,21.72,238.0,0.03,0.0,10.0,338.0
1969-12-31 17:15:23,1562569200,0.0,0.0,57.85,57.85,0.82,12.69,23.83,236.0,0.07,0.0,10.0,340.8
1969-12-31 17:15:24,1562572800,0.0,0.0,56.68,56.68,0.87,11.35,22.93,232.0,0.09,0.0,10.0,339.4
1969-12-31 17:15:25,1562576400,0.0,0.0,56.49,56.49,0.87,10.44,21.77,231.0,0.13,0.0,10.0,337.7
1969-12-31 17:15:26,1562580000,0.0007,0.01,55.68,55.68,0.89,9.99,19.46,229.0,0.21,0.0,10.0,335.6
1969-12-31 17:15:27,1562583600,0.0005,0.01,55.01,55.01,0.89,9.38,18.69,230.0,0.27,0.0,10.0,332.9
1969-12-31 17:15:28,1562587200,0.0,0.0,55.02,55.02,0.9,9.01,17.8,227.0,0.3,0.0,10.0,329.6
1969-12-31 17:15:29,1562590800,0.0,0.0,55.46,55.46,0.9,8.45,16.84,230.0,0.32,0.0,10.0,327.8
1969-12-31 17:15:30,1562594400,0.0,0.0,56.49,56.49,0.87,10.31,18.62,232.0,0.32,0.0,10.0,326.5
1969-12-31 17:15:31,1562598000,0.0,0.0,58.66,58.66,0.83,10.87,18.31,233.0,0.49,1.0,10.0,325.1
1969-12-31 17:15:32,1562601600,0.0,0.0,61.39,61.39,0.75,11.12,16.61,233.0,0.45,2.0,10.0,329.9
1969-12-31 17:15:33,1562605200,0.0,0.0,64.39,64.39,0.69,11.14,14.89,233.0,0.32,4.0,10.0,321.6
1969-12-31 17:15:34,1562608800,0.0019,0.01,67.81,67.81,0.62,11.38,14.11,235.0,0.08,7.0,10.0,319.7
1969-12-31 17:15:35,1562612400,0.0,0.0,70.19,70.19,0.57,12.44,15.1,237.0,0.08,9.0,10.0,318.5
1969-12-31 17:15:36,1562616000,0.0,0.0,72.08,72.08,0.53,13.14,16.91,236.0,0.11,9.0,10.0,317.5
1969-12-31 17:15:37,1562619600,0.0,0.0,73.61,73.61,0.51,13.91,17.98,237.0,0.12,9.0,10.0,316.5
1969-12-31 17:15:38,1562623200,0.0,0.0,74.7,74.7,0.5,14.36,19.14,240.0,0.12,8.0,10.0,315.1
1969-12-31 17:15:39,1562626800,0.0,0.0,75.04,75.04,0.5,15.22,20.22,243.0,0.11,6.0,10.0,313.6
1969-12-31 17:15:40,1562630400,0.0,0.0,72.88,72.88,0.55,14.75,18.78,243.0,0.1,4.0,10.0,314.8
1969-12-31 17:15:41,1562634000,0.0,0.0,71.09,71.09,0.58,14.02,19.57,243.0,0.13,2.0,10.0,315.0
1969-12-31 17:15:42,1562637600,0.0,0.0,68.54,68.54,0.62,14.11,19.61,243.0,0.17,1.0,10.0,315.4
1969-12-31 17:15:43,1562641200,0.0,0.0,65.45,65.45,0.68,12.6,19.43,240.0,0.2,0.0,10.0,315.6
1969-12-31 17:15:44,1562644800,0.0,0.0,62.71,62.71,0.73,11.61,19.2,239.0,0.2,0.0,10.0,315.4
1969-12-31 17:15:45,1562648400,0.0,0.0,60.68,60.68,0.77,11.34,19.38,242.0,0.18,0.0,10.0,314.8
1969-12-31 17:15:46,1562652000,0.0,0.0,58.97,58.97,0.82,11.07,19.47,243.0,0.16,0.0,10.0,316.9
1969-12-31 17:15:47,1562655600,0.0,0.0,57.87,57.87,0.85,10.17,19.61,241.0,0.14,0.0,10.0,316.6
1969-12-31 17:15:48,1562659200,0.0,0.0,56.77,56.77,0.87,8.97,16.38,236.0,0.13,0.0,10.0,316.1
1969-12-31 17:15:49,1562662800,0.001,0.01,56.24,56.24,0.88,7.54,15.77,236.0,0.12,0.0,10.0,315.4
1969-12-31 17:15:50,1562666400,0.0,0.0,55.25,55.25,0.88,7.16,13.76,234.0,0.12,0.0,10.0,314.7
1969-12-31 17:15:51,1562670000,0.0,0.0,54.46,54.46,0.89,6.77,13.29,239.0,0.13,0.0,10.0,313.8
1969-12-31 17:15:52,1562673600,0.0,0.0,54.85,54.85,0.89,6.62,13.04,244.0,0.07,0.0,10.0,314.5
1969-12-31 17:15:53,1562677200,0.0009,0.01,55.01,55.01,0.9,6.76,12.19,248.0,0.08,0.0,10.0,314.6
1969-12-31 17:15:54,1562680800,0.0016,0.01,56.29,56.29,0.88,8.04,14.29,245.0,0.1,0.0,10.0,315.0
1969-12-31 17:15:55,1562684400,0.0015,0.01,58.9,58.9,0.82,9.06,14.17,249.0,0.11,1.0,10.0,314.9
1969-12-31 17:15:56,1562688000,0.0019,0.01,61.9,61.9,0.75,9.74,13.62,249.0,0.15,3.0,10.0,314.0
1969-12-31 17:15:57,1562691600,0.0,0.0,65.28,65.28,0.68,10.51,13.31,249.0,0.17,5.0,10.0,312.8
1969-12-31 17:15:58,1562695200,0.0011,0.01,67.91,67.91,0.63,10.48,12.62,248.0,0.2,7.0,10.0,312.5
1969-12-31 17:15:59,1562698800,0.0012,0.01,70.97,70.97,0.57,10.14,11.4,251.0,0.23,8.0,10.0,312.6
1969-12-31 17:16:00,1562702400,0.0,0.0,74.54,74.54,0.5,9.91,10.85,244.0,0.25,9.0,10.0,312.9
1969-12-31 17:16:01,1562706000,0.0,0.0,77.71,77.71,0.46,9.36,10.71,250.0,0.28,8.0,10.0,312.9
1969-12-31 17:16:02,1562709600,0.0,0.0,79.64,79.64,0.44,10.79,12.61,248.0,0.29,7.0,10.0,312.0
1969-12-31 17:16:03,1562713200,0.0,0.0,79.79,79.79,0.44,13.16,16.32,254.0,0.32,5.0,10.0,310.6
1969-12-31 17:16:04,1562716800,0.0,0.0,77.58,77.58,0.49,13.63,17.41,252.0,0.31,3.0,10.0,309.4
1969-12-31 17:16:05,1562720400,0.0,0.0,75.21,75.21,0.56,13.83,18.02,251.0,0.37,2.0,10.0,309.1
1969-12-31 17:16:06,1562724000,0.0016,0.01,72.79,72.79,0.62,13.74,18.73,244.0,0.36,1.0,10.0,309.2
1969-12-31 17:16:07,1562727600,0.0,0.0,69.8,69.8,0.7,12.46,19.72,243.0,0.39,0.0,10.0,309.3
1969-12-31 17:16:08,1562731200,0.0006,0.01,67.17,67.22,0.77,11.95,20.91,244.0,0.43,0.0,10.0,309.2
1969-12-31 17:16:09,1562734800,0.0,0.0,65.08,65.19,0.83,12.23,21.78,246.0,0.46,0.0,10.0,309.2
1969-12-31 17:16:10,1562738400,0.0004,0.01,63.78,63.96,0.87,12.11,21.62,246.0,0.63,0.0,10.0,306.5
1969-12-31 17:16:11,1562742000,0.0,0.0,63.14,63.33,0.89,11.5,21.34,244.0,0.62,0.0,10.0,306.0
1969-12-31 17:16:12,1562745600,0.0,0.0,62.54,62.74,0.9,10.05,20.29,244.0,0.64,0.0,10.0,305.8
1969-12-31 17:16:13,1562749200,0.0,0.0,62.24,62.42,0.91,9.03,19.07,239.0,0.62,0.0,10.0,305.6
1969-12-31 17:16:14,1562752800,0.0014,0.01,61.5,61.67,0.92,8.91,17.62,237.0,0.55,0.0,10.0,305.4
1969-12-31 17:16:15,1562756400,0.001,0.01,60.77,60.91,0.93,8.38,16.46,240.0,0.48,0.0,10.0,305.1
1969-12-31 17:16:16,1562760000,0.0003,0.01,61.4,61.56,0.92,8.03,15.03,238.0,0.4,0.0,10.0,308.6
1969-12-31 17:16:17,1562763600,0.0,0.0,61.47,61.67,0.93,7.93,13.79,243.0,0.42,0.0,10.0,307.7
1969-12-31 17:16:18,1562767200,0.0008,0.01,62.58,62.83,0.91,9.28,15.48,245.0,0.47,0.0,10.0,306.0
1969-12-31 17:16:19,1562770800,0.001,0.01,64.73,64.97,0.87,9.64,14.47,249.0,0.37,1.0,10.0,304.6
1969-12-31 17:16:20,1562774400,0.0003,0.01,67.33,67.55,0.81,9.84,13.61,249.0,0.37,3.0,10.0,304.0
1969-12-31 17:16:21,1562778000,0.0011,0.01,70.29,70.49,0.74,9.99,12.65,256.0,0.34,5.0,10.0,303.7
1969-12-31 17:16:22,1562781600,0.0011,0.01,73.17,73.4,0.69,10.17,11.55,257.0,0.18,7.0,10.0,300.6
1969-12-31 17:16:23,1562785200,0.0002,0.01,76.17,76.38,0.62,10.52,11.91,257.0,0.17,9.0,10.0,300.5
1969-12-31 17:16:24,1562788800,0.0,0.0,79.51,79.72,0.55,11.22,12.5,264.0,0.17,9.0,10.0,300.8
1969-12-31 17:16:25,1562792400,0.0014,0.01,82.3,82.91,0.49,10.9,12.65,260.0,0.16,9.0,10.0,301.3
1969-12-31 17:16:26,1562796000,0.0016,0.01,83.99,84.19,0.45,11.9,13.7,261.0,0.12,8.0,10.0,301.9
1969-12-31 17:16:27,1562799600,0.0,0.0,83.54,83.65,0.45,13.05,15.47,253.0,0.05,6.0,10.0,302.7
1969-12-31 17:16:28,1562803200,0.0,0.0,83.17,83.17,0.44,13.56,15.83,256.0,0.01,4.0,10.0,303.0
1969-12-31 17:16:29,1562806800,0.0,0.0,81.63,81.78,0.45,13.13,16.92,257.0,0.0,2.0,10.0,305.4
1969-12-31 17:16:30,1562810400,0.0,0.0,78.85,78.85,0.49,13.6,18.27,250.0,0.0,1.0,10.0,304.1
1969-12-31 17:16:31,1562814000,0.0,0.0,74.92,74.92,0.57,11.97,18.67,251.0,0.0,0.0,10.0,303.1
1969-12-31 17:16:32,1562817600,0.0,0.0,71.25,71.25,0.63,11.36,19.08,248.0,0.0,0.0,10.0,303.0
1969-12-31 17:16:33,1562821200,0.0,0.0,68.09,68.09,0.69,11.07,18.88,246.0,0.0,0.0,10.0,303.2
1969-12-31 17:16:34,1562824800,0.0,0.0,65.55,65.55,0.73,10.65,16.99,246.0,0.0,0.0,10.0,302.7
1969-12-31 17:16:35,1562828400,0.0,0.0,64.4,64.4,0.76,10.12,16.96,245.0,0.0,0.0,10.0,302.4
1969-12-31 17:16:36,1562832000,0.0,0.0,63.18,63.18,0.8,9.31,15.37,246.0,0.0,0.0,10.0,302.1
1969-12-31 17:16:37,1562835600,0.0,0.0,62.01,62.01,0.83,8.37,14.12,242.0,0.0,0.0,10.0,302.1
1969-12-31 17:16:38,1562839200,0.0,0.0,60.99,60.99,0.86,7.56,13.75,240.0,0.01,0.0,10.0,302.6
1969-12-31 17:16:39,1562842800,0.0017,0.01,60.01,60.01,0.87,7.18,12.97,242.0,0.03,0.0,10.0,303.4
1969-12-31 17:16:40,1562846400,0.0,0.0,59.82,59.82,0.87,7.4,12.28,246.0,0.05,0.0,10.0,304.4
1969-12-31 17:16:41,1562850000,0.0,0.0,59.89,59.89,0.88,7.5,12.26,249.0,0.06,0.0,10.0,305.0
1969-12-31 17:16:42,1562853600,0.0,0.0,61.21,61.21,0.85,7.94,13.05,251.0,0.04,0.0,10.0,306.2
1969-12-31 17:16:43,1562857200,0.0,0.0,64.16,64.16,0.8,8.21,12.51,252.0,0.05,1.0,10.0,306.9
1969-12-31 17:16:44,1562860800,0.0,0.0,67.93,67.93,0.72,8.12,11.34,250.0,0.04,3.0,10.0,306.8
1969-12-31 17:16:45,1562864400,0.0,0.0,72.5,72.5,0.63,8.45,9.97,257.0,0.03,5.0,10.0,306.2
1969-12-31 17:16:46,1562868000,0.0,0.0,76.03,76.03,0.56,8.56,9.1,260.0,0.0,8.0,10.0,307.4
1969-12-31 17:16:47,1562871600,0.0,0.0,79.75,79.75,0.48,8.78,9.49,263.0,0.0,9.0,10.0,305.9
1969-12-31 17:16:48,1562875200,0.0,0.0,83.24,83.24,0.43,9.62,10.34,261.0,0.0,10.0,10.0,303.8
1969-12-31 17:16:49,1562878800,0.0,0.0,86.56,86.56,0.38,9.43,11.0,262.0,0.0,10.0,10.0,302.0
1969-12-31 17:16:50,1562882400,0.0,0.0,88.13,88.13,0.36,11.25,12.92,263.0,0.0,9.0,10.0,300.5
1969-12-31 17:16:51,1562886000,0.0,0.0,88.05,88.05,0.38,13.11,15.95,247.0,0.0,6.0,10.0,299.4
1969-12-31 17:16:52,1562889600,0.0,0.0,85.8,85.8,0.41,13.88,17.57,250.0,0.0,4.0,10.0,298.6
1969-12-31 17:16:53,1562893200,0.0,0.0,83.41,83.42,0.45,13.47,18.28,254.0,0.0,2.0,10.0,299.7
1969-12-31 17:16:54,1562896800,0.0,0.0,80.13,80.78,0.49,13.96,19.63,249.0,0.0,1.0,10.0,300.4
1969-12-31 17:16:55,1562900400,0.0,0.0,75.84,75.84,0.56,12.19,20.04,245.0,0.0,0.0,10.0,300.6
1969-12-31 17:16:56,1562904000,0.0,0.0,71.79,71.79,0.62,11.4,19.81,245.0,0.01,0.0,10.0,299.9
1969-12-31 17:16:57,1562907600,0.0,0.0,68.51,68.51,0.68,10.96,18.23,245.0,0.01,0.0,10.0,298.9
1969-12-31 17:16:58,1562911200,0.0,0.0,65.49,65.49,0.71,10.36,16.18,248.0,0.01,0.0,10.0,297.8
1969-12-31 17:16:59,1562914800,0.0,0.0,63.52,63.52,0.75,9.68,15.72,249.0,0.02,0.0,10.0,297.7
1969-12-31 17:17:00,1562918400,0.0,0.0,61.81,61.81,0.81,9.12,15.59,247.0,0.02,0.0,10.0,297.9
1969-12-31 17:17:01,1562922000,0.0,0.0,60.88,60.88,0.83,7.99,15.05,246.0,0.03,0.0,10.0,298.1
1969-12-31 17:17:02,1562925600,0.0,0.0,59.36,59.36,0.86,7.34,14.22,244.0,0.04,0.0,10.0,298.0
1969-12-31 17:17:03,1562929200,0.0,0.0,58.16,58.16,0.86,7.26,13.49,248.0,0.06,0.0,10.0,297.9
1969-12-31 17:17:04,1562932800,0.0,0.0,58.32,58.32,0.86,6.95,11.87,249.0,0.08,0.0,10.0,298.2
1969-12-31 17:17:05,1562936400,0.0,0.0,58.52,58.52,0.86,6.8,12.66,253.0,0.09,0.0,10.0,298.4
1969-12-31 17:17:06,1562940000,0.0,0.0,59.54,59.54,0.84,7.62,12.4,256.0,0.06,0.0,10.0,298.7
1969-12-31 17:17:07,1562943600,0.0,0.0,62.16,62.16,0.8,8.05,12.22,256.0,0.07,1.0,10.0,299.1
1969-12-31 17:17:08,1562947200,0.0,0.0,66.38,66.38,0.72,7.92,10.72,248.0,0.06,3.0,10.0,299.8
1969-12-31 17:17:09,1562950800,0.0,0.0,71.38,71.38,0.62,7.66,8.8,269.0,0.04,5.0,10.0,300.5
1969-12-31 17:17:10,1562954400,0.0,0.0,74.95,74.95,0.58,7.85,8.58,267.0,0.01,8.0,10.0,301.7
1969-12-31 17:17:11,1562958000,0.0,0.0,78.96,78.96,0.51,7.64,8.31,271.0,0.01,10.0,10.0,301.5
1969-12-31 17:17:12,1562961600,0.0,0.0,83.08,83.16,0.45,7.87,8.54,266.0,0.0,10.0,10.0,300.8
1969-12-31 17:17:13,1562965200,0.0,0.0,86.8,86.8,0.4,7.65,8.5,269.0,0.01,10.0,10.0,300.3
1969-12-31 17:17:14,1562968800,0.0,0.0,89.31,89.31,0.37,8.88,10.09,266.0,0.0,9.0,10.0,300.1
1969-12-31 17:17:15,1562972400,0.0,0.0,90.41,90.41,0.35,10.75,12.37,257.0,0.0,6.0,10.0,300.0
1969-12-31 17:17:16,1562976000,0.0,0.0,88.62,88.62,0.36,12.01,14.39,258.0,0.0,4.0,10.0,299.0
1969-12-31 17:17:17,1562979600,0.0,0.0,85.86,85.86,0.4,12.45,15.71,256.0,0.0,2.0,10.0,298.6
1969-12-31 17:17:18,1562983200,0.0,0.0,83.03,83.03,0.44,11.96,16.37,249.0,0.0,1.0,10.0,298.3
1969-12-31 17:17:19,1562986800,0.0,0.0,78.46,78.46,0.5,10.37,16.3,248.0,0.0,0.0,10.0,298.2
1969-12-31 17:17:20,1562990400,0.0,0.0,74.01,74.01,0.56,10.11,16.77,247.0,0.0,0.0,10.0,298.3
1969-12-31 17:17:21,1562994000,0.0,0.0,70.37,70.37,0.6,10.45,16.68,249.0,0.0,0.0,10.0,298.7
1969-12-31 17:17:22,1562997600,0.0,0.0,66.57,66.57,0.66,10.54,15.13,251.0,0.01,0.0,10.0,298.9
1969-12-31 17:17:23,1563001200,0.0,0.0,64.46,64.46,0.72,9.81,15.2,251.0,0.01,0.0,10.0,299.7
1969-12-31 17:17:24,1563004800,0.0,0.0,62.61,62.61,0.76,9.96,16.49,247.0,0.01,0.0,10.0,300.9
1969-12-31 17:17:25,1563008400,0.0,0.0,61.19,61.19,0.79,9.43,16.28,245.0,0.02,0.0,10.0,301.6
1969-12-31 17:17:26,1563012000,0.0,0.0,59.4,59.4,0.82,8.57,15.26,244.0,0.03,0.0,10.0,301.8
1969-12-31 17:17:27,1563015600,0.0,0.0,58.2,58.2,0.83,7.68,13.64,245.0,0.04,0.0,10.0,301.7
1969-12-31 17:17:28,1563019200,0.0,0.0,58.49,58.49,0.82,7.01,13.15,244.0,0.04,0.0,10.0,305.4
1969-12-31 17:17:29,1563022800,0.0015,0.01,58.4,58.4,0.84,7.05,11.85,246.0,0.06,0.0,10.0,306.1
1969-12-31 17:17:30,1563026400,0.0,0.0,59.31,59.31,0.8,7.87,12.94,248.0,0.04,0.0,10.0,306.6
1969-12-31 17:17:31,1563030000,0.0,0.0,62.09,62.09,0.76,8.41,12.61,250.0,0.06,1.0,10.0,307.3
1969-12-31 17:17:32,1563033600,0.0,0.0,66.45,66.45,0.68,8.07,11.43,249.0,0.06,3.0,10.0,308.5
1969-12-31 17:17:33,1563037200,0.0,0.0,71.42,71.42,0.59,7.92,10.2,255.0,0.03,5.0,10.0,309.9
1969-12-31 17:17:34,1563040800,0.0,0.0,74.86,74.86,0.54,8.51,10.28,259.0,0.0,7.0,10.0,308.9
1969-12-31 17:17:35,1563044400,0.0,0.0,78.93,78.93,0.48,8.78,10.51,261.0,0.0,9.0,10.0,310.3
1969-12-31 17:17:36,1563048000,0.0,0.0,82.78,82.78,0.42,9.71,11.51,261.0,0.0,10.0,10.0,311.8
1969-12-31 17:17:37,1563051600,0.0,0.0,86.66,86.66,0.36,10.04,12.6,260.0,0.0,10.0,10.0,312.4
1969-12-31 17:17:38,1563055200,0.0,0.0,88.87,88.87,0.33,11.07,13.74,257.0,0.0,8.0,10.0,311.3
1969-12-31 17:17:39,1563058800,0.0,0.0,90.32,90.32,0.31,12.23,14.82,257.0,0.0,6.0,10.0,309.2
1969-12-31 17:17:40,1563062400,0.0,0.0,88.4,88.4,0.32,12.19,14.84,257.0,0.0,4.0,10.0,307.4
1969-12-31 17:17:41,1563066000,0.0,0.0,86.33,86.33,0.35,12.03,15.97,256.0,0.0,2.0,10.0,307.1
