time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,windSpeed,windGust,windBearing,uvIndex,pressure,cloudCover,visibility,ozone
2019-10-31 06:00:00,0.0,0.0,61.53,61.53,0.01,7.26,8.8,43.0,2.0,1021.6,0.0,10.0,285.1
2019-10-31 07:00:00,0.0,0.0,57.9,57.9,0.02,6.58,7.84,45.0,1.0,1020.9,0.0,10.0,284.6
2019-10-31 08:00:00,0.0,0.0,56.07,56.07,0.02,5.95,7.32,48.0,0.0,1021.6,0.0,10.0,284.1
2019-10-31 09:00:00,0.0,0.0,51.35,51.35,0.02,5.32,6.95,54.0,0.0,1022.0,0.0,10.0,278.6
2019-10-31 10:00:00,0.0,0.0,46.75,44.92,0.03,4.25,6.86,64.0,0.0,1022.3,0.0,10.0,278.7
2019-10-31 11:00:00,0.0,0.0,43.53,43.53,0.02,2.97,5.1,51.0,0.0,1022.8,0.0,10.0,278.8
2019-10-31 12:00:00,0.0,0.0,41.62,41.62,0.02,2.6,4.0,39.0,0.0,1023.3,0.0,10.0,278.9
2019-10-31 13:00:00,0.0,0.0,40.34,40.34,0.02,2.44,3.51,47.0,0.0,1023.3,0.0,10.0,279.1
2019-10-31 14:00:00,0.0,0.0,39.84,39.84,0.03,2.37,3.25,64.0,0.0,1023.1,0.0,10.0,278.9
2019-10-31 15:00:00,0.0,0.0,38.4,38.4,0.03,2.56,3.76,91.0,0.0,1022.9,0.0,10.0,278.9
2019-10-31 16:00:00,0.0,0.0,37.4,37.4,0.03,2.93,4.18,67.0,0.0,1023.7,0.0,10.0,278.8
2019-10-31 17:00:00,0.0,0.0,35.7,33.47,0.03,3.03,4.37,53.0,0.0,1023.0,0.0,10.0,278.3
2019-10-31 18:00:00,0.0,0.0,34.82,32.24,0.04,3.2,4.94,49.0,0.0,1023.8,0.0,10.0,277.1
2019-10-31 19:00:00,0.0,0.0,34.64,31.7,0.04,3.49,5.47,58.0,0.0,1023.8,0.0,10.0,275.5
2019-10-31 20:00:00,0.0,0.0,35.43,32.72,0.04,3.38,5.2,74.0,0.0,1023.5,0.0,10.0,272.9
2019-10-31 21:00:00,0.0,0.0,33.79,30.38,0.05,3.79,5.71,70.0,0.0,1023.8,0.0,10.0,272.1
2019-10-31 22:00:00,0.0,0.0,33.0,29.07,0.05,4.15,6.15,76.0,0.0,1023.2,0.0,10.0,271.8
2019-10-31 23:00:00,0.0,0.0,36.23,32.85,0.04,4.12,6.28,70.0,0.0,1024.4,0.0,10.0,271.3
2019-11-01 00:00:00,0.0,0.0,43.09,41.03,0.03,3.84,6.31,70.0,1.0,1024.3,0.0,10.0,270.3
2019-11-01 01:00:00,0.0,0.0,50.25,50.25,0.02,5.1,8.0,54.0,3.0,1023.8,0.0,10.0,269.2
2019-11-01 02:00:00,0.0,0.0,55.3,55.3,0.02,5.69,8.22,51.0,4.0,1023.4,0.0,10.0,270.1
2019-11-01 03:00:00,0.0,0.0,60.69,60.69,0.01,6.36,8.74,44.0,5.0,1022.2,0.0,10.0,269.4
2019-11-01 04:00:00,0.0,0.0,65.23,65.23,0.01,6.83,8.81,42.0,5.0,1021.3,0.0,10.0,268.5
2019-11-01 05:00:00,0.0,0.0,69.41,69.41,0.01,6.94,8.84,42.0,4.0,1020.3,0.0,10.0,267.6
2019-11-01 06:00:00,0.0,0.0,70.54,70.54,0.01,6.78,8.75,43.0,2.0,1020.1,0.0,10.0,266.7
2019-11-01 07:00:00,0.0,0.0,69.46,69.46,0.01,6.39,8.62,44.0,1.0,1020.0,0.0,10.0,265.7
2019-11-01 08:00:00,0.0,0.0,64.32,64.32,0.01,5.51,7.91,46.0,0.0,1020.1,0.0,10.0,265.1
2019-11-01 09:00:00,0.0,0.0,59.49,59.49,0.02,5.65,8.64,49.0,0.0,1020.4,0.0,10.0,263.1
2019-11-01 10:00:00,0.0,0.0,55.19,55.19,0.02,5.05,8.34,52.0,0.0,1021.0,0.0,10.0,263.1
2019-11-01 11:00:00,0.0,0.0,51.65,51.65,0.02,4.71,7.62,42.0,0.0,1021.7,0.0,10.0,263.0
2019-11-01 12:00:00,0.0,0.0,50.0,50.0,0.03,4.84,8.15,41.0,0.0,1022.2,0.0,10.0,262.6
2019-11-01 13:00:00,0.0,0.0,48.92,46.9,0.03,5.08,8.75,39.0,0.0,1023.0,0.0,10.0,262.1
2019-11-01 14:00:00,0.0,0.0,49.34,47.24,0.03,5.35,8.33,44.0,0.0,1021.9,0.0,10.0,261.7
2019-11-01 15:00:00,0.0,0.0,48.96,46.43,0.04,5.99,9.86,47.0,0.0,1022.1,0.0,10.0,262.9
2019-11-01 16:00:00,0.0,0.0,47.04,43.86,0.05,6.53,11.2,51.0,0.0,1023.2,0.0,10.0,263.1
2019-11-01 17:00:00,0.0,0.0,44.98,41.45,0.06,6.42,11.91,52.0,0.0,1022.0,0.0,10.0,263.1
2019-11-01 18:00:00,0.0,0.0,44.3,40.55,0.07,6.57,12.01,54.0,0.0,1022.1,0.0,10.0,262.7
2019-11-01 19:00:00,0.0,0.0,43.5,39.5,0.09,6.73,11.96,53.0,0.0,1023.7,0.0,10.0,262.2
2019-11-01 20:00:00,0.0,0.0,43.61,39.87,0.1,6.31,9.89,58.0,0.0,1023.6,0.0,10.0,260.9
2019-11-01 21:00:00,0.0,0.0,42.48,38.48,0.11,6.38,9.91,63.0,0.0,1022.9,0.0,10.0,260.8
2019-11-01 22:00:00,0.0,0.0,41.55,37.4,0.12,6.32,10.0,66.0,0.0,1024.0,0.0,10.0,261.0
2019-11-01 23:00:00,0.0,0.0,43.29,39.84,0.12,5.74,9.84,65.0,0.0,1024.2,0.0,10.0,261.3
2019-11-02 00:00:00,0.0,0.0,47.81,45.03,0.1,6.04,11.02,62.0,1.0,1023.2,0.0,10.0,261.8
2019-11-02 01:00:00,0.0,0.0,54.68,54.68,0.08,7.09,11.03,53.0,3.0,1023.3,0.0,10.0,262.4
2019-11-02 02:00:00,0.0,0.0,60.66,60.66,0.07,7.48,10.19,48.0,4.0,1022.7,0.0,10.0,262.6
2019-11-02 03:00:00,0.0,0.0,65.01,65.01,0.05,7.85,10.18,46.0,5.0,1021.9,0.0,10.0,262.6
2019-11-02 04:00:00,0.0,0.0,69.46,69.46,0.05,7.94,9.68,46.0,5.0,1020.5,0.0,10.0,261.7
2019-11-02 05:00:00,0.0,0.0,73.0,73.0,0.04,7.45,9.16,47.0,4.0,1019.1,0.0,10.0,261.0
2019-11-02 06:00:00,0.0,0.0,74.35,74.35,0.04,7.09,9.06,46.0,2.0,1017.9,0.0,10.0,261.2
2019-11-02 07:00:00,0.0,0.0,73.75,73.75,0.04,6.25,8.17,46.0,1.0,1017.9,0.0,10.0,261.9
2019-11-02 08:00:00,0.0,0.0,70.77,70.77,0.05,5.45,7.19,46.0,0.0,1017.8,0.0,10.0,261.6
2019-11-02 09:00:00,0.0,0.0,63.85,63.85,0.07,5.2,7.4,51.0,0.0,1017.7,0.03,10.0,255.8
2019-11-02 10:00:00,0.0,0.0,58.98,58.98,0.08,3.95,6.22,52.0,0.0,1017.9,0.07,10.0,253.3
2019-11-02 11:00:00,0.0,0.0,54.84,54.84,0.08,3.24,5.37,50.0,0.0,1018.1,0.09,10.0,251.5
2019-11-02 12:00:00,0.0,0.0,53.09,53.09,0.08,3.05,5.01,48.0,0.0,1018.2,0.1,10.0,250.9
2019-11-02 13:00:00,0.0,0.0,51.78,51.78,0.08,2.79,4.66,52.0,0.0,1018.5,0.1,10.0,251.0
2019-11-02 14:00:00,0.0,0.0,51.32,51.32,0.08,2.8,4.54,80.0,0.0,1017.9,0.09,10.0,252.5
2019-11-02 15:00:00,0.0,0.0,50.64,50.64,0.08,3.08,4.37,68.0,0.0,1018.3,0.09,10.0,253.1
2019-11-02 16:00:00,0.0,0.0,49.15,48.52,0.09,3.22,4.43,54.0,0.0,1018.0,0.04,10.0,253.9
2019-11-02 17:00:00,0.002,0.01,47.57,46.62,0.08,3.33,4.85,59.0,0.0,1017.9,0.02,10.0,254.6
2019-11-02 18:00:00,0.0,0.0,47.0,45.89,0.09,3.42,4.93,55.0,0.0,1016.7,0.03,10.0,255.0
2019-11-02 19:00:00,0.0011,0.01,46.29,44.62,0.1,3.96,5.62,60.0,0.0,1017.7,0.07,10.0,255.4
2019-11-02 20:00:00,0.0014,0.01,45.37,43.41,0.11,4.15,5.71,73.0,0.0,1017.2,0.24,10.0,256.4
2019-11-02 21:00:00,0.0023,0.01,45.31,42.8,0.11,4.88,6.53,72.0,0.0,1017.3,0.25,10.0,255.4
2019-11-02 22:00:00,0.0,0.0,45.37,42.85,0.12,4.9,6.39,69.0,0.0,1017.8,0.22,10.0,253.8
2019-11-02 23:00:00,0.0,0.0,47.49,45.57,0.13,4.55,6.52,60.0,0.0,1017.4,0.2,10.0,252.8
2019-11-03 00:00:00,0.0,0.0,52.54,52.54,0.11,3.44,5.06,65.0,1.0,1017.8,0.17,10.0,252.6
2019-11-03 01:00:00,0.0,0.0,59.13,59.13,0.08,3.39,4.69,43.0,3.0,1017.2,0.15,10.0,253.0
2019-11-03 02:00:00,0.0,0.0,63.02,63.02,0.07,3.0,3.63,40.0,4.0,1017.1,0.17,10.0,255.3
2019-11-03 03:00:00,0.0,0.0,68.01,68.01,0.05,3.27,3.48,48.0,5.0,1016.2,0.13,10.0,256.2
2019-11-03 04:00:00,0.0,0.0,73.46,73.46,0.04,3.61,3.67,49.0,5.0,1014.8,0.08,10.0,257.2
2019-11-03 05:00:00,0.0,0.0,77.98,77.98,0.04,3.13,3.4,44.0,4.0,1013.6,0.04,10.0,258.3
2019-11-03 06:00:00,0.0,0.0,79.62,79.62,0.03,2.94,3.27,44.0,2.0,1012.9,0.03,10.0,259.8
2019-11-03 07:00:00,0.0,0.0,76.46,76.46,0.04,3.03,3.74,44.0,1.0,1012.5,0.02,10.0,261.2
2019-11-03 08:00:00,0.0,0.0,74.52,74.52,0.05,3.57,4.13,52.0,0.0,1012.8,0.01,10.0,260.0
2019-11-03 09:00:00,0.0,0.0,69.5,69.5,0.06,4.02,5.2,64.0,0.0,1013.1,0.0,10.0,260.6
2019-11-03 10:00:00,0.0,0.0,64.35,64.35,0.06,3.66,4.48,113.0,0.0,1013.4,0.0,10.0,261.4
2019-11-03 11:00:00,0.0,0.0,58.73,58.73,0.07,2.64,3.5,151.0,0.0,1014.0,0.0,10.0,262.5
2019-11-03 12:00:00,0.0,0.0,56.39,56.39,0.08,2.46,3.27,174.0,0.0,1014.3,0.0,10.0,263.7
2019-11-03 13:00:00,0.0,0.0,54.57,54.57,0.08,2.96,3.86,170.0,0.0,1014.7,0.0,10.0,265.3
2019-11-03 14:00:00,0.0,0.0,54.16,54.16,0.09,3.37,4.05,182.0,0.0,1014.1,0.0,10.0,268.2
2019-11-03 15:00:00,0.0,0.0,52.67,52.67,0.09,3.17,3.82,178.0,0.0,1014.1,0.0,10.0,269.7
2019-11-03 16:00:00,0.0,0.0,51.71,51.71,0.09,2.97,3.58,186.0,0.0,1015.2,0.0,10.0,270.9
2019-11-03 17:00:00,0.0,0.0,49.13,49.13,0.09,2.69,3.43,200.0,0.0,1015.4,0.0,10.0,271.7
2019-11-03 18:00:00,0.0,0.0,48.03,48.03,0.09,2.46,3.19,191.0,0.0,1015.1,0.0,10.0,271.9
2019-11-03 19:00:00,0.0,0.0,46.99,46.99,0.09,2.55,3.42,127.0,0.0,1015.7,0.0,10.0,271.6
2019-11-03 20:00:00,0.0,0.0,46.6,45.51,0.11,3.33,4.2,149.0,0.0,1015.8,0.0,10.0,271.4
2019-11-03 21:00:00,0.0,0.0,45.89,44.7,0.11,3.33,4.2,123.0,0.0,1015.5,0.0,10.0,268.9
2019-11-03 22:00:00,0.0,0.0,45.53,44.19,0.11,3.43,4.33,87.0,0.0,1016.2,0.0,10.0,269.0
2019-11-03 23:00:00,0.0,0.0,47.74,46.99,0.11,3.14,4.2,85.0,0.0,1016.9,0.0,10.0,269.0
2019-11-04 00:00:00,0.0,0.0,53.78,53.78,0.09,2.95,4.01,80.0,1.0,1017.0,0.0,10.0,268.9
2019-11-04 01:00:00,0.0,0.0,60.73,60.73,0.07,3.53,4.55,65.0,2.0,1016.9,0.0,10.0,268.8
2019-11-04 02:00:00,0.0,0.0,66.8,66.8,0.06,4.25,4.92,61.0,4.0,1016.5,0.0,10.0,268.5
2019-11-04 03:00:00,0.0,0.0,71.09,71.09,0.05,4.49,5.06,52.0,5.0,1016.1,0.0,10.0,273.1
2019-11-04 04:00:00,0.0,0.0,75.71,75.71,0.04,4.09,4.48,39.0,5.0,1015.0,0.0,10.0,268.1
2019-11-04 05:00:00,0.0,0.0,79.44,79.44,0.04,3.74,4.09,34.0,4.0,1014.1,0.0,10.0,272.2
2019-11-04 06:00:00,0.0,0.0,80.5,80.5,0.04,3.45,3.86,30.0,2.0,1013.5,0.0,10.0,271.4
2019-11-04 07:00:00,0.0,0.0,79.77,79.77,0.04,3.51,4.37,32.0,1.0,1013.3,0.0,10.0,270.3
2019-11-04 08:00:00,0.0,0.0,74.56,74.56,0.06,4.06,5.43,34.0,0.0,1013.6,0.0,10.0,269.2
2019-11-04 09:00:00,0.0,0.0,69.74,69.74,0.07,4.57,6.82,48.0,0.0,1014.5,0.0,10.0,269.0
2019-11-04 10:00:00,0.0,0.0,65.38,65.38,0.08,4.2,6.07,64.0,0.0,1015.2,0.0,10.0,265.4
2019-11-04 11:00:00,0.0,0.0,59.44,59.44,0.09,3.4,4.83,70.0,0.0,1015.5,0.0,10.0,265.6
2019-11-04 12:00:00,0.0,0.0,57.22,57.22,0.1,3.19,4.58,98.0,0.0,1016.8,0.0,10.0,268.4
2019-11-04 13:00:00,0.0,0.0,55.8,55.8,0.11,3.82,5.09,128.0,0.0,1017.3,0.0,10.0,267.4
2019-11-04 14:00:00,0.0,0.0,55.45,55.45,0.11,4.51,5.85,146.0,0.0,1017.2,0.0,10.0,268.6
2019-11-04 15:00:00,0.0,0.0,54.98,54.98,0.11,4.26,5.41,139.0,0.0,1017.5,0.0,10.0,268.5
2019-11-04 16:00:00,0.0,0.0,53.85,53.85,0.12,3.77,4.87,108.0,0.0,1017.9,0.0,10.0,268.4
2019-11-04 17:00:00,0.0,0.0,51.43,51.43,0.14,3.73,4.69,86.0,0.0,1018.1,0.0,10.0,268.3
2019-11-04 18:00:00,0.0,0.0,50.67,50.67,0.13,3.79,4.91,78.0,0.0,1017.6,0.0,10.0,267.9
2019-11-04 19:00:00,0.0,0.0,49.41,48.14,0.14,4.07,5.61,70.0,0.0,1018.3,0.0,10.0,267.6
2019-11-04 20:00:00,0.0,0.0,49.95,48.73,0.14,4.12,5.68,82.0,0.0,1018.6,0.0,10.0,265.6
2019-11-04 21:00:00,0.0,0.0,48.42,46.79,0.14,4.35,6.29,65.0,0.0,1018.9,0.0,10.0,265.1
2019-11-04 22:00:00,0.0,0.0,48.08,46.25,0.14,4.57,6.9,72.0,0.0,1019.1,0.0,10.0,265.0
2019-11-04 23:00:00,0.0,0.0,49.92,48.71,0.12,4.09,6.68,68.0,0.0,1020.1,0.0,10.0,265.0
2019-11-05 00:00:00,0.0,0.0,55.74,55.74,0.1,4.19,7.1,64.0,1.0,1020.0,0.0,10.0,265.1
2019-11-05 01:00:00,0.0,0.0,62.15,62.15,0.08,4.86,8.14,60.0,2.0,1019.9,0.0,10.0,265.3
2019-11-05 02:00:00,0.0,0.0,67.68,67.68,0.08,5.81,8.59,55.0,4.0,1019.7,0.0,10.0,265.4
2019-11-05 03:00:00,0.0,0.0,72.19,72.19,0.07,5.94,7.75,51.0,5.0,1018.3,0.0,10.0,265.0
2019-11-05 04:00:00,0.0,0.0,76.19,76.19,0.07,6.01,6.66,47.0,5.0,1017.5,0.0,10.0,264.3
2019-11-05 05:00:00,0.0,0.0,79.14,79.14,0.07,5.79,6.27,45.0,4.0,1016.5,0.0,10.0,263.9
2019-11-05 06:00:00,0.0,0.0,80.61,80.61,0.07,5.66,6.17,43.0,2.0,1016.0,0.0,10.0,263.7
2019-11-05 07:00:00,0.0,0.0,79.64,79.64,0.07,5.57,6.66,43.0,1.0,1015.6,0.0,10.0,263.7
2019-11-05 08:00:00,0.0,0.0,76.98,76.98,0.07,4.92,6.46,41.0,0.0,1015.6,0.0,10.0,264.0
2019-11-05 09:00:00,0.0,0.0,70.32,70.32,0.1,4.16,6.03,51.0,0.0,1015.8,0.0,10.0,264.9
2019-11-05 10:00:00,0.0,0.0,64.39,64.39,0.13,3.96,5.65,70.0,0.0,1016.7,0.0,10.0,266.0
2019-11-05 11:00:00,0.0,0.0,60.37,60.37,0.14,3.07,4.77,76.0,0.0,1017.0,0.0,10.0,267.0
2019-11-05 12:00:00,0.0,0.0,57.98,57.98,0.15,3.23,4.78,94.0,0.0,1017.4,0.0,10.0,267.4
2019-11-05 13:00:00,0.0,0.0,56.6,56.6,0.17,3.12,4.51,146.0,0.0,1017.2,0.0,10.0,267.7
2019-11-05 14:00:00,0.0,0.0,55.56,55.56,0.18,3.1,4.27,125.0,0.0,1017.8,0.0,10.0,268.0
2019-11-05 15:00:00,0.0,0.0,54.19,54.19,0.18,3.24,4.41,131.0,0.0,1017.3,0.0,10.0,268.5
2019-11-05 16:00:00,0.0,0.0,53.57,53.57,0.2,3.23,4.25,121.0,0.0,1017.1,0.0,10.0,269.0
2019-11-05 17:00:00,0.0,0.0,51.84,51.84,0.21,3.35,4.46,81.0,0.0,1017.0,0.0,10.0,269.6
2019-11-05 18:00:00,0.0,0.0,50.55,50.55,0.22,3.47,4.74,96.0,0.0,1017.2,0.0,10.0,269.9
2019-11-05 19:00:00,0.0,0.0,49.55,48.87,0.24,3.34,4.67,73.0,0.0,1017.2,0.0,10.0,270.2
2019-11-05 20:00:00,0.0,0.0,49.35,48.67,0.25,3.31,4.9,64.0,0.0,1017.5,0.0,10.0,270.8
2019-11-05 21:00:00,0.0,0.0,49.61,48.77,0.25,3.54,5.35,91.0,0.0,1017.0,0.0,10.0,272.0
2019-11-05 22:00:00,0.0,0.0,48.47,47.53,0.26,3.46,5.32,69.0,0.0,1017.4,0.0,10.0,271.4
2019-11-05 23:00:00,0.0,0.0,50.19,50.19,0.25,3.09,4.8,69.0,0.0,1018.0,0.0,10.0,273.1
2019-11-06 00:00:00,0.0,0.0,56.03,56.03,0.21,2.93,4.99,72.0,1.0,1017.7,0.0,10.0,274.6
2019-11-06 01:00:00,0.0,0.0,62.86,62.86,0.17,3.33,5.4,49.0,2.0,1017.2,0.0,10.0,276.0
2019-11-06 02:00:00,0.0,0.0,68.48,68.48,0.16,3.7,5.54,32.0,4.0,1016.6,0.0,10.0,280.2
2019-11-06 03:00:00,0.0,0.0,72.35,72.35,0.13,3.83,5.15,23.0,4.0,1015.6,0.0,10.0,280.7
2019-11-06 04:00:00,0.0,0.0,76.03,76.03,0.11,4.33,6.08,353.0,4.0,1014.6,0.01,10.0,280.3
2019-11-06 05:00:00,0.0,0.0,79.06,79.06,0.09,4.8,6.67,339.0,3.0,1013.8,0.01,10.0,280.1
2019-11-06 06:00:00,0.0,0.0,80.88,80.88,0.09,5.39,7.27,325.0,2.0,1013.1,0.03,10.0,280.4
2019-11-06 07:00:00,0.0,0.0,76.85,76.85,0.11,5.85,7.81,324.0,1.0,1013.1,0.04,10.0,280.8
2019-11-06 08:00:00,0.0,0.0,74.86,74.86,0.12,5.26,7.51,323.0,0.0,1013.7,0.05,10.0,281.2
2019-11-06 09:00:00,0.0,0.0,70.2,70.2,0.14,4.37,6.42,323.0,0.0,1014.0,0.06,10.0,282.6
2019-11-06 10:00:00,0.0,0.0,65.25,65.25,0.18,3.77,4.89,304.0,0.0,1014.7,0.03,10.0,282.9
2019-11-06 11:00:00,0.0,0.0,60.86,60.86,0.21,2.5,3.88,304.0,0.0,1015.3,0.01,10.0,283.1
2019-11-06 12:00:00,0.0,0.0,58.2,58.2,0.22,2.49,3.1,38.0,0.0,1015.9,0.01,10.0,283.1
2019-11-06 13:00:00,0.0,0.0,56.54,56.54,0.24,2.66,3.26,161.0,0.0,1016.9,0.01,10.0,282.9
2019-11-06 14:00:00,0.0,0.0,56.35,56.35,0.27,2.66,2.97,181.0,0.0,1016.6,0.01,10.0,282.7
2019-11-06 15:00:00,0.0,0.0,55.0,55.0,0.29,3.0,3.62,170.0,0.0,1017.4,0.01,10.0,282.8
2019-11-06 16:00:00,0.0,0.0,54.1,54.1,0.3,2.67,3.36,149.0,0.0,1017.6,0.0,10.0,282.8
2019-11-06 17:00:00,0.0,0.0,51.48,51.48,0.31,2.7,4.04,122.0,0.0,1018.1,0.0,10.0,283.0
2019-11-06 18:00:00,0.0,0.0,50.34,50.34,0.32,3.33,5.19,119.0,0.0,1018.8,0.0,10.0,283.2
2019-11-06 19:00:00,0.0,0.0,48.62,47.95,0.34,3.18,5.21,76.0,0.0,1018.9,0.0,10.0,283.5
2019-11-06 20:00:00,0.0,0.0,48.97,48.08,0.31,3.49,5.66,81.0,0.0,1019.1,0.0,10.0,286.4
2019-11-06 21:00:00,0.0,0.0,48.47,47.42,0.31,3.6,5.51,74.0,0.0,1019.4,0.0,10.0,287.5
2019-11-06 22:00:00,0.0,0.0,46.93,45.38,0.33,3.92,5.72,74.0,0.0,1020.8,0.0,10.0,288.6
2019-11-06 23:00:00,0.0,0.0,48.39,47.08,0.32,3.91,6.37,68.0,0.0,1021.3,0.0,10.0,289.4
2019-11-07 00:00:00,0.0,0.0,54.74,54.74,0.24,4.14,7.3,62.0,1.0,1021.7,0.0,10.0,290.1
2019-11-07 01:00:00,0.0,0.0,60.88,60.88,0.16,5.24,8.88,53.0,2.0,1021.8,0.0,10.0,290.6
2019-11-07 02:00:00,0.0,0.0,67.27,67.27,0.12,6.08,9.52,45.0,3.0,1021.3,0.0,10.0,291.1
2019-11-07 03:00:00,0.0,0.0,71.32,71.32,0.1,6.59,9.2,45.0,4.0,1020.8,0.0,10.0,290.7
2019-11-07 04:00:00,0.0,0.0,74.99,74.99,0.08,6.67,8.25,48.0,4.0,1020.5,0.0,10.0,290.1
2019-11-07 05:00:00,0.0,0.0,78.03,78.03,0.07,6.03,7.07,46.0,3.0,1019.3,0.0,10.0,289.9
2019-11-07 06:00:00,0.0,0.0,79.43,79.43,0.07,5.46,6.28,44.0,2.0,1019.0,0.0,10.0,290.9
2019-11-07 07:00:00,0.0,0.0,78.85,78.85,0.07,5.15,6.16,42.0,1.0,1018.9,0.0,10.0,292.6
2019-11-07 08:00:00,0.0,0.0,73.61,73.61,0.09,4.6,6.21,48.0,0.0,1019.3,0.0,10.0,293.3
2019-11-07 09:00:00,0.0,0.0,68.7,68.7,0.11,3.94,5.97,59.0,0.0,1019.7,0.0,10.0,291.2
2019-11-07 10:00:00,0.0,0.0,64.31,64.31,0.14,3.23,5.74,47.0,0.0,1020.3,0.0,10.0,291.0
2019-11-07 11:00:00,0.0,0.0,59.54,59.54,0.15,3.29,5.28,42.0,0.0,1021.2,0.0,10.0,289.9
2019-11-07 12:00:00,0.0,0.0,57.49,57.49,0.16,3.51,5.35,50.0,0.0,1021.8,0.0,10.0,287.1
2019-11-07 13:00:00,0.0,0.0,56.0,56.0,0.18,3.43,5.26,67.0,0.0,1022.6,0.0,10.0,283.3
2019-11-07 14:00:00,0.0,0.0,56.3,56.3,0.17,2.95,4.64,78.0,0.0,1022.5,0.0,10.0,281.7
2019-11-07 15:00:00,0.0,0.0,55.15,55.15,0.18,3.29,4.86,72.0,0.0,1022.8,0.0,10.0,280.6
2019-11-07 16:00:00,0.0,0.0,53.94,53.94,0.19,3.31,4.51,57.0,0.0,1022.9,0.0,10.0,280.2
2019-11-07 17:00:00,0.0,0.0,51.84,51.84,0.19,3.08,4.77,47.0,0.0,1022.8,0.0,10.0,279.6
2019-11-07 18:00:00,0.0,0.0,50.68,50.68,0.19,3.56,5.54,46.0,0.0,1023.2,0.0,10.0,278.3
2019-11-07 19:00:00,0.0,0.0,49.34,48.46,0.2,3.54,5.52,57.0,0.0,1022.5,0.0,10.0,277.0
2019-11-07 20:00:00,0.0,0.0,48.9,47.97,0.22,3.52,5.48,56.0,0.0,1022.4,0.0,10.0,272.9
2019-11-07 21:00:00,0.0,0.0,48.88,47.45,0.22,4.17,6.25,61.0,0.0,1022.6,0.0,10.0,272.4
2019-11-07 22:00:00,0.0,0.0,48.01,46.09,0.23,4.68,7.06,65.0,0.0,1024.1,0.0,10.0,272.6
2019-11-07 23:00:00,0.0,0.0,48.53,46.76,0.24,4.59,7.44,60.0,0.0,1024.6,0.0,10.0,272.6
2019-11-08 00:00:00,0.0,0.0,55.3,55.3,0.19,4.81,8.65,60.0,1.0,1024.3,0.0,10.0,271.8
2019-11-08 01:00:00,0.0,0.0,62.39,62.39,0.15,6.34,11.29,48.0,2.0,1024.3,0.0,10.0,270.7
2019-11-08 02:00:00,0.0,0.0,68.52,68.52,0.12,6.76,11.49,44.0,4.0,1024.1,0.0,10.0,269.4
2019-11-08 03:00:00,0.0,0.0,73.23,73.23,0.1,7.82,12.12,47.0,4.0,1023.5,0.0,10.0,271.9
2019-11-08 04:00:00,0.0,0.0,76.8,76.8,0.08,8.4,11.62,47.0,4.0,1022.1,0.0,10.0,270.4
2019-11-08 05:00:00,0.0,0.0,76.17,76.17,0.09,8.27,10.88,45.0,3.0,1021.2,0.0,10.0,269.0
2019-11-08 06:00:00,0.0,0.0,76.83,76.83,0.09,7.69,10.31,46.0,2.0,1020.8,0.0,10.0,268.2
2019-11-08 07:00:00,0.0,0.0,76.3,76.3,0.08,6.87,10.09,45.0,1.0,1020.4,0.0,10.0,267.4
2019-11-08 08:00:00,0.0,0.0,73.76,73.76,0.09,5.56,9.9,43.0,0.0,1020.2,0.0,10.0,266.6
2019-11-08 09:00:00,0.0,0.0,68.76,68.76,0.11,4.5,9.63,38.0,0.0,1020.3,0.0,10.0,263.0
2019-11-08 10:00:00,0.0,0.0,63.98,63.98,0.13,4.31,8.6,28.0,0.0,1020.7,0.0,10.0,263.2
2019-11-08 11:00:00,0.0,0.0,59.26,59.26,0.13,3.83,6.19,19.0,0.0,1021.3,0.0,10.0,263.2
2019-11-08 12:00:00,0.0,0.0,57.44,57.44,0.14,3.82,5.74,17.0,0.0,1021.3,0.0,10.0,262.6
2019-11-08 13:00:00,0.0,0.0,55.96,55.96,0.14,3.41,5.01,8.0,0.0,1021.7,0.0,10.0,261.8
2019-11-08 14:00:00,0.0,0.0,55.89,55.89,0.14,3.84,5.89,24.0,0.0,1021.6,0.0,10.0,261.2
2019-11-08 15:00:00,0.0,0.0,54.88,54.88,0.15,3.88,5.88,29.0,0.0,1021.2,0.0,10.0,260.6
2019-11-08 16:00:00,0.0,0.0,53.18,53.18,0.16,4.0,5.75,57.0,0.0,1020.0,0.0,10.0,260.0
2019-11-08 17:00:00,0.0,0.0,50.7,50.7,0.16,3.6,5.47,49.0,0.0,1020.0,0.0,10.0,259.6
2019-11-08 18:00:00,0.0,0.0,50.01,50.01,0.18,3.89,6.12,46.0,0.0,1021.1,0.0,10.0,259.5
2019-11-08 19:00:00,0.0,0.0,49.2,47.76,0.19,4.25,6.98,45.0,0.0,1020.9,0.0,10.0,259.5
2019-11-08 20:00:00,0.0,0.0,49.75,47.99,0.19,4.89,7.86,51.0,0.0,1019.8,0.0,10.0,259.3
2019-11-08 21:00:00,0.0,0.0,47.91,45.51,0.21,5.41,7.74,51.0,0.0,1020.1,0.0,10.0,258.7
2019-11-08 22:00:00,0.0,0.0,47.1,44.45,0.21,5.58,7.92,52.0,0.0,1020.3,0.0,10.0,257.7
2019-11-08 23:00:00,0.0,0.0,48.19,45.93,0.2,5.27,7.74,50.0,0.0,1020.4,0.0,10.0,256.6
2019-11-09 00:00:00,0.0,0.0,53.93,53.93,0.16,5.0,8.53,45.0,1.0,1021.0,0.0,10.0,255.3
