,time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,precipAccumulation,ozone
1969-12-31 16:42:42,1555509600,0.0014,0.01,45.14,40.12,0.89,9.7,13.3,321.0,0.07,0.0,10.0,0.0539,322.0
1969-12-31 16:42:43,1555513200,0.0,0.0,48.82,45.2,0.83,8.3,13.15,329.0,0.02,1.0,10.0,0.0539,321.1
1969-12-31 16:42:44,1555516800,0.0,0.0,52.72,52.72,0.69,6.72,11.43,339.0,0.0,3.0,10.0,0.0539,319.9
1969-12-31 16:42:45,1555520400,0.0,0.0,57.39,57.39,0.55,5.93,9.75,354.0,0.0,5.0,10.0,0.0539,318.6
1969-12-31 16:42:46,1555524000,0.0006,0.01,60.79,60.79,0.48,4.89,7.64,14.0,0.03,7.0,10.0,0.0539,312.5
1969-12-31 16:42:47,1555527600,0.0022,0.01,60.96,60.96,0.46,4.41,6.74,48.0,0.05,9.0,10.0,0.0539,310.9
1969-12-31 16:42:48,1555531200,0.0,0.0,66.22,66.22,0.36,4.43,7.36,98.0,0.08,9.0,10.0,0.0539,309.9
1969-12-31 16:42:49,1555534800,0.0,0.0,69.86,69.86,0.28,4.12,6.84,96.0,0.11,8.0,10.0,0.0539,309.2
1969-12-31 16:42:50,1555538400,0.0,0.0,72.19,72.19,0.24,4.54,6.71,142.0,0.12,7.0,10.0,0.0539,309.0
1969-12-31 16:42:51,1555542000,0.0,0.0,74.11,74.11,0.23,4.73,6.21,339.0,0.13,4.0,10.0,0.0539,309.1
1969-12-31 16:42:52,1555545600,0.0,0.0,70.35,70.35,0.26,4.91,7.02,308.0,0.12,2.0,10.0,0.0539,308.7
1969-12-31 16:42:53,1555549200,0.0,0.0,68.71,68.71,0.3,5.54,7.65,309.0,0.09,1.0,10.0,0.0539,308.7
1969-12-31 16:42:54,1555552800,0.0,0.0,64.73,64.73,0.4,6.22,7.91,307.0,0.05,0.0,10.0,0.0539,308.7
1969-12-31 16:42:55,1555556400,0.0,0.0,59.77,59.77,0.48,5.58,9.29,309.0,0.02,0.0,10.0,0.0539,308.5
1969-12-31 16:42:56,1555560000,0.0,0.0,57.27,57.27,0.53,6.45,10.46,322.0,0.02,0.0,10.0,0.0539,307.8
1969-12-31 16:42:57,1555563600,0.0,0.0,55.51,55.51,0.57,8.19,11.81,331.0,0.01,0.0,10.0,0.0539,307.0
1969-12-31 16:42:58,1555567200,0.0,0.0,53.38,53.38,0.58,7.77,9.96,330.0,0.01,0.0,10.0,0.0539,302.0
1969-12-31 16:42:59,1555570800,0.0,0.0,52.53,52.53,0.57,7.77,9.86,336.0,0.03,0.0,10.0,0.0539,300.7
1969-12-31 16:43:00,1555574400,0.0,0.0,51.48,51.48,0.57,6.78,9.2,340.0,0.05,0.0,10.0,0.0539,299.8
1969-12-31 16:43:01,1555578000,0.0,0.0,49.92,47.83,0.55,5.52,9.05,354.0,0.07,0.0,10.0,0.0539,299.0
1969-12-31 16:43:02,1555581600,0.0,0.0,49.41,46.96,0.54,6.02,9.8,6.0,0.11,0.0,10.0,0.0539,298.4
1969-12-31 16:43:03,1555585200,0.0,0.0,48.58,46.0,0.52,5.95,9.32,11.0,0.14,0.0,10.0,0.0539,297.8
1969-12-31 16:43:04,1555588800,0.0,0.0,48.3,45.48,0.57,6.31,9.5,14.0,0.15,0.0,10.0,0.0539,298.8
1969-12-31 16:43:05,1555592400,0.0,0.0,49.6,46.8,0.55,6.78,10.05,29.0,0.15,0.0,10.0,0.0539,298.6
1969-12-31 16:43:06,1555596000,0.0,0.0,51.55,51.55,0.52,7.56,11.29,44.0,0.14,0.0,10.0,0.0539,298.4
1969-12-31 16:43:07,1555599600,0.0,0.0,56.22,56.22,0.49,7.17,12.7,69.0,0.14,1.0,10.0,0.0539,297.9
1969-12-31 16:43:08,1555603200,0.0,0.0,61.63,61.63,0.4,8.73,15.2,77.0,0.13,3.0,10.0,0.0539,297.1
1969-12-31 16:43:09,1555606800,0.0,0.0,66.77,66.77,0.33,11.2,18.06,79.0,0.13,5.0,10.0,0.0539,296.0
1969-12-31 16:43:10,1555610400,0.0,0.0,71.27,71.27,0.27,12.03,17.73,83.0,0.12,7.0,10.0,0.0539,295.4
1969-12-31 16:43:11,1555614000,0.0,0.0,74.31,74.31,0.24,12.89,18.47,88.0,0.14,9.0,10.0,0.0539,294.9
1969-12-31 16:43:12,1555617600,0.0,0.0,76.59,76.59,0.22,12.93,17.37,91.0,0.17,9.0,10.0,0.0539,294.7
1969-12-31 16:43:13,1555621200,0.0,0.0,79.03,79.03,0.19,12.01,16.68,93.0,0.19,8.0,10.0,0.0539,294.5
1969-12-31 16:43:14,1555624800,0.0,0.0,81.26,81.26,0.17,11.09,15.29,95.0,0.25,7.0,10.0,0.0539,294.1
1969-12-31 16:43:15,1555628400,0.0,0.0,82.51,82.51,0.16,9.77,13.36,98.0,0.33,4.0,10.0,0.0539,293.7
1969-12-31 16:43:16,1555632000,0.0,0.0,79.57,79.57,0.17,8.14,11.21,97.0,0.33,2.0,10.0,0.0539,296.1
1969-12-31 16:43:17,1555635600,0.0,0.0,77.82,77.82,0.19,6.63,9.35,108.0,0.29,1.0,10.0,0.0539,296.3
1969-12-31 16:43:18,1555639200,0.0,0.0,73.25,73.25,0.26,5.41,7.65,59.0,0.22,0.0,10.0,0.0539,296.3
1969-12-31 16:43:19,1555642800,0.0,0.0,67.22,67.22,0.33,4.07,5.63,346.0,0.16,0.0,10.0,0.0539,296.1
1969-12-31 16:43:20,1555646400,0.0,0.0,63.95,63.95,0.38,4.47,6.16,345.0,0.13,0.0,10.0,0.0539,295.9
1969-12-31 16:43:21,1555650000,0.0,0.0,62.1,62.1,0.42,5.64,8.44,333.0,0.1,0.0,10.0,0.0539,295.5
1969-12-31 16:43:22,1555653600,0.0,0.0,60.08,60.08,0.47,6.83,9.66,316.0,0.09,0.0,10.0,0.0539,298.0
1969-12-31 16:43:23,1555657200,0.0,0.0,59.11,59.11,0.51,6.89,9.56,309.0,0.14,0.0,10.0,0.0539,297.3
1969-12-31 16:43:24,1555660800,0.0,0.0,57.66,57.66,0.55,6.0,7.7,313.0,0.21,0.0,10.0,0.0539,296.0
1969-12-31 16:43:25,1555664400,0.0,0.0,55.63,55.63,0.55,5.52,7.83,327.0,0.26,0.0,10.0,0.0539,294.5
1969-12-31 16:43:26,1555668000,0.0,0.0,54.91,54.91,0.56,4.86,6.65,329.0,0.28,0.0,10.0,0.0539,292.7
1969-12-31 16:43:27,1555671600,0.0,0.0,53.95,53.95,0.57,4.93,6.57,341.0,0.31,0.0,10.0,0.0539,290.7
1969-12-31 16:43:28,1555675200,0.0,0.0,53.63,53.63,0.59,4.48,6.08,5.0,0.27,0.0,10.0,0.0539,287.9
1969-12-31 16:43:29,1555678800,0.0,0.0,54.53,54.53,0.57,4.14,5.58,27.0,0.25,0.0,10.0,0.0539,286.5
1969-12-31 16:43:30,1555682400,0.0,0.0,56.51,56.51,0.54,4.74,6.45,43.0,0.2,0.0,10.0,0.0539,285.5
1969-12-31 16:43:31,1555686000,0.0,0.0,61.36,61.36,0.48,4.12,6.24,61.0,0.16,1.0,10.0,0.0539,284.7
1969-12-31 16:43:32,1555689600,0.0,0.0,65.78,65.78,0.39,4.94,7.06,81.0,0.17,3.0,10.0,0.0539,284.0
1969-12-31 16:43:33,1555693200,0.0,0.0,70.39,70.39,0.3,6.63,9.71,91.0,0.2,5.0,10.0,0.0539,283.6
1969-12-31 16:43:34,1555696800,0.0,0.0,74.37,74.37,0.25,8.99,12.88,100.0,0.23,7.0,10.0,0.0539,283.6
1969-12-31 16:43:35,1555700400,0.0,0.0,76.99,76.99,0.22,9.12,12.79,114.0,0.29,9.0,10.0,0.0539,283.7
1969-12-31 16:43:36,1555704000,0.0,0.0,79.15,79.15,0.2,8.01,11.42,130.0,0.4,8.0,10.0,0.0539,284.1
1969-12-31 16:43:37,1555707600,0.0,0.0,80.65,80.65,0.18,7.69,11.3,157.0,0.5,7.0,10.0,0.0539,284.7
1969-12-31 16:43:38,1555711200,0.0,0.0,81.66,81.66,0.19,9.19,12.93,185.0,0.47,6.0,10.0,0.0539,285.3
1969-12-31 16:43:39,1555714800,0.0,0.0,80.75,80.75,0.22,12.7,16.14,211.0,0.43,4.0,10.0,0.0539,286.2
1969-12-31 16:43:40,1555718400,0.0008,0.01,77.23,77.23,0.27,11.75,15.35,227.0,0.17,2.0,10.0,0.0539,292.8
1969-12-31 16:43:41,1555722000,0.0,0.0,74.94,74.94,0.32,11.45,16.36,236.0,0.13,1.0,10.0,0.0539,294.8
1969-12-31 16:43:42,1555725600,0.0,0.0,70.61,70.61,0.42,10.22,15.75,260.0,0.08,0.0,10.0,0.0539,296.4
1969-12-31 16:43:43,1555729200,0.0,0.0,66.72,66.72,0.48,9.52,15.58,263.0,0.05,0.0,10.0,0.0539,298.1
1969-12-31 16:43:44,1555732800,0.0,0.0,64.4,64.4,0.53,9.35,14.94,244.0,0.08,0.0,10.0,0.0539,300.0
1969-12-31 16:43:45,1555736400,0.0,0.0,62.7,62.7,0.56,9.31,14.65,285.0,0.21,0.0,10.0,0.0539,301.8
1969-12-31 16:43:46,1555740000,0.0,0.0,60.63,60.63,0.56,8.12,11.2,266.0,0.28,0.0,10.0,0.0539,308.4
1969-12-31 16:43:47,1555743600,0.0,0.0,58.63,58.63,0.59,7.71,10.52,286.0,0.25,0.0,10.0,0.0539,309.2
1969-12-31 16:43:48,1555747200,0.0,0.0,56.58,56.58,0.64,7.87,11.11,236.0,0.25,0.0,10.0,0.0539,308.9
1969-12-31 16:43:49,1555750800,0.0,0.0,54.84,54.84,0.67,8.22,12.11,264.0,0.25,0.0,10.0,0.0539,308.2
1969-12-31 16:43:50,1555754400,0.0,0.0,53.71,53.71,0.69,8.12,12.2,241.0,0.22,0.0,10.0,0.0539,307.7
1969-12-31 16:43:51,1555758000,0.0,0.0,52.97,52.97,0.68,8.96,14.0,296.0,0.16,0.0,10.0,0.0539,306.8
1969-12-31 16:43:52,1555761600,0.0,0.0,51.91,51.91,0.7,8.48,12.85,275.0,0.13,0.0,10.0,0.0539,310.5
1969-12-31 16:43:53,1555765200,0.0,0.0,52.21,52.21,0.69,9.07,13.49,280.0,0.15,0.0,10.0,0.0539,309.2
1969-12-31 16:43:54,1555768800,0.0002,0.01,52.82,52.82,0.73,10.89,16.59,276.0,0.11,0.0,10.0,0.0539,307.1
1969-12-31 16:43:55,1555772400,0.0002,0.01,55.51,55.51,0.72,11.02,18.57,277.0,0.12,1.0,10.0,0.0539,305.8
1969-12-31 16:43:56,1555776000,0.0016,0.01,58.45,58.45,0.67,11.72,18.52,274.0,0.09,3.0,10.0,0.0539,306.1
1969-12-31 16:43:57,1555779600,0.0,0.0,61.62,61.62,0.59,12.75,19.02,277.0,0.09,5.0,10.0,0.0539,307.2
1969-12-31 16:43:58,1555783200,0.0005,0.01,63.16,63.16,0.61,13.8,19.5,275.0,0.18,7.0,10.0,0.0539,316.2
1969-12-31 16:43:59,1555786800,0.0,0.0,64.83,64.83,0.58,14.33,19.98,277.0,0.25,8.0,10.0,0.0539,319.5
1969-12-31 16:44:00,1555790400,0.002,0.01,66.43,66.43,0.53,15.5,21.29,286.0,0.33,8.0,10.0,0.0539,322.9
1969-12-31 16:44:01,1555794000,0.001,0.01,64.96,64.96,0.55,15.22,21.82,274.0,0.38,7.0,10.0,0.0539,326.7
1969-12-31 16:44:02,1555797600,0.0019,0.01,64.83,64.83,0.55,15.89,22.83,264.0,0.33,6.0,10.0,0.0539,332.2
1969-12-31 16:44:03,1555801200,0.0,0.0,64.33,64.33,0.58,16.59,23.26,276.0,0.25,4.0,10.0,0.0539,338.1
1969-12-31 16:44:04,1555804800,0.0016,0.01,64.2,64.2,0.56,17.38,24.41,276.0,0.15,2.0,10.0,0.0539,331.1
1969-12-31 16:44:05,1555808400,0.0008,0.01,62.56,62.56,0.62,17.44,25.6,278.0,0.12,1.0,10.0,0.0539,330.2
1969-12-31 16:44:06,1555812000,0.0008,0.02,59.35,59.35,0.72,15.66,25.14,278.0,0.17,0.0,10.0,0.0539,328.4
1969-12-31 16:44:07,1555815600,0.0015,0.02,56.75,56.75,0.81,14.74,25.83,276.0,0.18,0.0,9.704,0.0539,327.0
1969-12-31 16:44:08,1555819200,0.001,0.02,54.92,54.92,0.88,14.87,26.15,276.0,0.23,0.0,10.0,0.0539,327.1
1969-12-31 16:44:09,1555822800,0.0029,0.05,53.34,53.34,0.92,14.23,26.02,281.0,0.35,0.0,8.816,0.0539,327.6
1969-12-31 16:44:10,1555826400,0.0025,0.04,51.71,51.71,0.95,13.91,24.41,280.0,0.42,0.0,8.524,0.0539,328.7
1969-12-31 16:44:11,1555830000,0.0022,0.04,50.22,50.22,0.95,13.92,23.87,270.0,0.42,0.0,8.486,0.0539,327.0
1969-12-31 16:44:12,1555833600,0.0011,0.04,48.31,42.67,0.94,14.25,23.17,299.0,0.42,0.0,9.205,0.0539,324.5
1969-12-31 16:44:13,1555837200,0.0019,0.03,46.81,41.0,0.91,13.4,22.45,285.0,0.38,0.0,8.81,0.0539,322.3
1969-12-31 16:44:14,1555840800,0.0033,0.03,45.08,38.81,0.86,13.36,22.56,280.0,0.35,0.0,8.667,0.0539,320.7
1969-12-31 16:44:15,1555844400,0.0039,0.04,43.43,36.58,0.88,13.81,23.37,293.0,0.34,0.0,8.031,0.0539,319.5
1969-12-31 16:44:16,1555848000,0.0004,0.01,42.88,35.83,0.85,13.99,21.37,300.0,0.33,0.0,6.318,0.0539,320.3
1969-12-31 16:44:17,1555851600,0.0006,0.01,42.17,34.64,0.85,14.88,23.72,298.0,0.35,0.0,6.059,0.0539,321.8
1969-12-31 16:44:18,1555855200,0.0031,0.02,41.88,34.32,0.84,14.72,25.49,301.0,0.42,0.0,9.578,0.0539,324.2
1969-12-31 16:44:19,1555858800,0.0032,0.02,44.42,37.88,0.77,13.67,25.42,303.0,0.34,1.0,9.463,0.0539,327.0
1969-12-31 16:44:20,1555862400,0.0028,0.01,47.27,41.44,0.7,13.9,24.93,299.0,0.31,2.0,10.0,0.0539,330.1
1969-12-31 16:44:21,1555866000,0.0018,0.01,50.31,50.31,0.63,14.81,25.04,303.0,0.27,4.0,10.0,0.0539,333.7
1969-12-31 16:44:22,1555869600,0.0,0.0,54.33,54.33,0.57,14.92,22.04,303.0,0.11,6.0,10.0,0.0539,341.5
1969-12-31 16:44:23,1555873200,0.001,0.01,57.98,57.98,0.5,14.7,19.59,302.0,0.08,8.0,10.0,0.0539,343.6
1969-12-31 16:44:24,1555876800,0.0005,0.01,61.05,61.05,0.48,14.23,18.31,301.0,0.04,9.0,10.0,0.0539,344.5
1969-12-31 16:44:25,1555880400,0.0,0.0,61.04,61.04,0.46,13.42,18.43,301.0,0.01,8.0,10.0,0.0539,345.4
1969-12-31 16:44:26,1555884000,0.0005,0.01,61.13,61.13,0.46,15.57,20.41,302.0,0.01,6.0,10.0,0.0539,346.5
1969-12-31 16:44:27,1555887600,0.0018,0.01,60.01,60.01,0.49,17.99,23.87,302.0,0.0,4.0,10.0,0.0539,347.4
1969-12-31 16:44:28,1555891200,0.0015,0.01,58.41,58.41,0.52,19.56,25.77,304.0,0.06,2.0,10.0,0.0539,350.3
1969-12-31 16:44:29,1555894800,0.0018,0.01,56.69,56.69,0.58,18.83,27.07,305.0,0.08,1.0,10.0,0.0539,350.6
1969-12-31 16:44:30,1555898400,0.0,0.0,54.18,54.18,0.64,18.57,28.75,307.0,0.07,0.0,10.0,0.0539,350.5
1969-12-31 16:44:31,1555902000,0.0021,0.01,51.94,51.94,0.69,16.83,28.95,306.0,0.09,0.0,10.0,0.0539,350.4
1969-12-31 16:44:32,1555905600,0.0,0.0,50.98,50.98,0.76,15.8,27.67,310.0,0.08,0.0,10.0,0.0539,350.8
1969-12-31 16:44:33,1555909200,0.0016,0.01,50.43,50.43,0.81,15.4,26.41,312.0,0.08,0.0,10.0,0.0539,351.2
1969-12-31 16:44:34,1555912800,0.0012,0.01,50.21,50.21,0.82,14.34,21.59,313.0,0.05,0.0,10.0,0.0539,354.5
1969-12-31 16:44:35,1555916400,0.0004,0.01,50.27,50.27,0.83,14.07,21.83,314.0,0.16,0.0,10.0,0.0539,354.8
1969-12-31 16:44:36,1555920000,0.0021,0.02,50.75,50.75,0.84,12.81,20.07,314.0,0.27,0.0,10.0,0.0539,354.5
1969-12-31 16:44:37,1555923600,0.0036,0.01,50.17,50.17,0.83,10.68,17.79,318.0,0.36,0.0,10.0,0.0539,353.3
1969-12-31 16:44:38,1555927200,0.0024,0.01,49.12,44.91,0.85,10.12,16.49,317.0,0.38,0.0,10.0,0.0539,350.2
1969-12-31 16:44:39,1555930800,0.0007,0.01,48.21,43.94,0.84,9.66,15.4,319.0,0.36,0.0,10.0,0.0539,346.1
1969-12-31 16:44:40,1555934400,0.0,0.0,46.36,42.28,0.83,8.12,11.89,311.0,0.16,0.0,10.0,0.0539,344.3
1969-12-31 16:44:41,1555938000,0.0,0.0,47.18,43.39,0.8,7.88,11.88,322.0,0.15,0.0,10.0,0.0539,345.0
1969-12-31 16:44:42,1555941600,0.0,0.0,49.15,45.71,0.78,8.07,11.24,353.0,0.11,0.0,10.0,0.0539,347.2
1969-12-31 16:44:43,1555945200,0.0,0.0,52.96,52.96,0.7,6.78,10.96,347.0,0.08,1.0,10.0,0.0539,348.8
1969-12-31 16:44:44,1555948800,0.0,0.0,56.91,56.91,0.59,6.67,13.21,3.0,0.07,2.0,10.0,0.0539,348.6
1969-12-31 16:44:45,1555952400,0.002,0.01,61.01,61.01,0.49,7.0,14.01,13.0,0.06,5.0,10.0,0.0539,347.8
1969-12-31 16:44:46,1555956000,0.0,0.0,63.84,63.84,0.43,6.43,12.33,24.0,0.04,7.0,10.0,0.0539,350.7
1969-12-31 16:44:47,1555959600,0.0,0.0,65.95,65.95,0.4,6.59,13.92,18.0,0.06,8.0,10.0,0.0539,351.0
1969-12-31 16:44:48,1555963200,0.0003,0.01,68.92,68.92,0.37,8.66,14.08,358.0,0.09,8.0,10.0,0.0539,351.3
1969-12-31 16:44:49,1555966800,0.0004,0.01,70.66,70.66,0.35,10.48,16.19,342.0,0.11,7.0,10.0,0.0539,351.9
1969-12-31 16:44:50,1555970400,0.0,0.0,71.31,71.31,0.35,12.32,17.65,332.0,0.16,6.0,10.0,0.0539,353.6
1969-12-31 16:44:51,1555974000,0.0014,0.01,70.71,70.71,0.37,13.23,18.58,323.0,0.18,4.0,10.0,0.0539,355.5
1969-12-31 16:44:52,1555977600,0.0,0.0,67.78,67.78,0.45,12.36,17.7,308.0,0.19,2.0,10.0,0.0539,348.0
1969-12-31 16:44:53,1555981200,0.0,0.0,66.98,66.98,0.46,11.34,16.27,310.0,0.17,1.0,10.0,0.0539,346.2
1969-12-31 16:44:54,1555984800,0.0,0.0,64.74,64.74,0.48,11.2,17.56,314.0,0.16,0.0,10.0,0.0539,344.1
1969-12-31 16:44:55,1555988400,0.0,0.0,61.82,61.82,0.51,10.85,16.5,317.0,0.15,0.0,10.0,0.0539,342.0
1969-12-31 16:44:56,1555992000,0.0,0.0,59.61,59.61,0.55,11.28,17.92,317.0,0.13,0.0,10.0,0.0539,339.8
1969-12-31 16:44:57,1555995600,0.0,0.0,57.93,57.93,0.56,11.58,17.35,319.0,0.1,0.0,10.0,0.0539,337.6
1969-12-31 16:44:58,1555999200,0.0,0.0,56.38,56.38,0.56,10.65,14.06,316.0,0.04,0.0,10.0,0.0539,335.7
1969-12-31 16:44:59,1556002800,0.0,0.0,55.63,55.63,0.57,9.96,12.42,321.0,0.03,0.0,10.0,0.0539,334.7
1969-12-31 16:45:00,1556006400,0.0012,0.01,55.01,55.01,0.57,9.89,12.67,324.0,0.02,0.0,10.0,0.0539,334.2
1969-12-31 16:45:01,1556010000,0.0006,0.01,53.55,53.55,0.6,9.43,12.72,324.0,0.01,0.0,10.0,0.0539,333.8
1969-12-31 16:45:02,1556013600,0.0005,0.01,52.57,52.57,0.62,9.38,12.84,322.0,0.01,0.0,10.0,0.0539,333.4
1969-12-31 16:45:03,1556017200,0.0004,0.01,52.27,52.27,0.61,9.08,12.32,322.0,0.01,0.0,10.0,0.0539,333.1
1969-12-31 16:45:04,1556020800,0.0,0.0,51.7,51.7,0.61,7.82,11.66,347.0,0.0,0.0,10.0,0.0539,333.7
1969-12-31 16:45:05,1556024400,0.0,0.0,53.04,53.04,0.58,8.16,12.87,1.0,0.0,0.0,10.0,0.0539,334.2
1969-12-31 16:45:06,1556028000,0.0,0.0,55.34,55.34,0.54,8.1,13.6,13.0,0.0,0.0,10.0,0.0539,334.8
1969-12-31 16:45:07,1556031600,0.0,0.0,59.92,59.92,0.46,7.14,15.24,28.0,0.0,1.0,10.0,0.0539,335.0
1969-12-31 16:45:08,1556035200,0.0,0.0,64.68,64.68,0.36,7.89,17.33,42.0,0.03,3.0,10.0,0.0539,334.7
1969-12-31 16:45:09,1556038800,0.0,0.0,69.12,69.12,0.29,9.5,17.3,39.0,0.09,5.0,10.0,0.0539,334.0
1969-12-31 16:45:10,1556042400,0.0,0.0,72.83,72.83,0.24,9.66,16.79,39.0,0.03,7.0,10.0,0.0539,326.1
1969-12-31 16:45:11,1556046000,0.0,0.0,75.35,75.35,0.22,8.97,15.31,31.0,0.02,9.0,10.0,0.0539,324.1
1969-12-31 16:45:12,1556049600,0.0,0.0,77.23,77.23,0.2,8.3,13.8,20.0,0.01,9.0,10.0,0.0539,322.4
1969-12-31 16:45:13,1556053200,0.0,0.0,78.87,78.87,0.18,8.1,13.09,6.0,0.0,9.0,10.0,0.0539,320.7
1969-12-31 16:45:14,1556056800,0.0,0.0,80.35,80.35,0.16,8.02,11.95,347.0,0.0,7.0,10.0,0.0539,318.8
1969-12-31 16:45:15,1556060400,0.0,0.0,80.8,80.8,0.16,8.02,11.34,336.0,0.0,5.0,10.0,0.0539,316.9
1969-12-31 16:45:16,1556064000,0.0,0.0,78.26,78.26,0.19,7.57,10.51,302.0,0.0,2.0,10.0,0.0539,313.5
1969-12-31 16:45:17,1556067600,0.0,0.0,76.46,76.46,0.22,8.63,11.18,304.0,0.02,1.0,10.0,0.0539,312.2
1969-12-31 16:45:18,1556071200,0.0,0.0,72.61,72.61,0.27,8.75,12.6,306.0,0.04,0.0,10.0,0.0539,311.5
1969-12-31 16:45:19,1556074800,0.0,0.0,68.21,68.21,0.31,8.65,13.57,305.0,0.05,0.0,10.0,0.0539,310.9
1969-12-31 16:45:20,1556078400,0.0,0.0,65.61,65.61,0.34,8.69,13.29,303.0,0.07,0.0,10.0,0.0539,310.4
1969-12-31 16:45:21,1556082000,0.0,0.0,63.52,63.52,0.36,9.03,14.0,306.0,0.08,0.0,10.0,0.0539,310.2
1969-12-31 16:45:22,1556085600,0.0,0.0,61.53,61.53,0.39,9.33,13.41,306.0,0.09,0.0,10.0,0.0539,309.1
1969-12-31 16:45:23,1556089200,0.0,0.0,60.47,60.47,0.4,9.04,12.93,306.0,0.1,0.0,10.0,0.0539,309.3
1969-12-31 16:45:24,1556092800,0.0,0.0,59.48,59.48,0.4,8.69,12.56,305.0,0.11,0.0,10.0,0.0539,309.8
1969-12-31 16:45:25,1556096400,0.0,0.0,57.7,57.7,0.41,7.82,12.54,305.0,0.11,0.0,10.0,0.0539,310.1
1969-12-31 16:45:26,1556100000,0.0017,0.01,56.57,56.57,0.42,6.15,8.79,308.0,0.12,0.0,10.0,0.0539,310.1
1969-12-31 16:45:27,1556103600,0.0,0.0,54.97,54.97,0.45,5.56,7.6,309.0,0.11,0.0,10.0,0.0539,310.0
1969-12-31 16:45:28,1556107200,0.0,0.0,54.41,54.41,0.44,4.78,6.04,336.0,0.11,0.0,10.0,0.0539,309.6
1969-12-31 16:45:29,1556110800,0.0,0.0,54.65,54.65,0.45,4.15,4.95,326.0,0.12,0.0,10.0,0.0539,309.5
1969-12-31 16:45:30,1556114400,0.0,0.0,56.91,56.91,0.45,4.38,5.32,318.0,0.13,0.0,10.0,0.0539,309.6
1969-12-31 16:45:31,1556118000,0.0,0.0,63.13,63.13,0.41,3.21,4.69,330.0,0.13,1.0,10.0,0.0539,309.5
1969-12-31 16:45:32,1556121600,0.0,0.0,68.77,68.77,0.32,2.53,3.67,330.0,0.12,3.0,10.0,0.0539,309.3
1969-12-31 16:45:33,1556125200,0.0,0.0,73.07,73.07,0.26,2.95,4.34,192.0,0.11,5.0,10.0,0.0539,309.0
1969-12-31 16:45:34,1556128800,0.0,0.0,76.64,76.64,0.23,3.45,4.99,261.0,0.09,8.0,10.0,0.0539,305.4
1969-12-31 16:45:35,1556132400,0.0,0.0,79.57,79.57,0.21,4.85,6.42,256.0,0.06,9.0,10.0,0.0539,304.2
1969-12-31 16:45:36,1556136000,0.0,0.0,81.28,81.28,0.2,6.66,8.16,261.0,0.03,10.0,10.0,0.0539,303.3
1969-12-31 16:45:37,1556139600,0.0,0.0,82.9,82.9,0.18,8.33,10.32,257.0,0.0,9.0,10.0,0.0539,302.4
1969-12-31 16:45:38,1556143200,0.0,0.0,83.67,83.67,0.17,9.99,12.25,260.0,0.0,7.0,10.0,0.0539,301.7
1969-12-31 16:45:39,1556146800,0.0,0.0,83.59,83.59,0.18,11.25,14.12,271.0,0.0,5.0,10.0,0.0539,301.1
1969-12-31 16:45:40,1556150400,0.0,0.0,80.74,80.74,0.21,11.56,14.75,278.0,0.0,2.0,10.0,0.0539,301.0
1969-12-31 16:45:41,1556154000,0.0,0.0,78.74,78.74,0.24,11.47,15.12,277.0,0.0,1.0,10.0,0.0539,301.5
1969-12-31 16:45:42,1556157600,0.0,0.0,74.94,74.94,0.3,10.09,15.03,279.0,0.0,0.0,10.0,0.0539,302.3
1969-12-31 16:45:43,1556161200,0.0,0.0,70.56,70.56,0.35,8.82,14.65,281.0,0.0,0.0,10.0,0.0539,302.9
1969-12-31 16:45:44,1556164800,0.0,0.0,68.09,68.09,0.39,8.95,14.17,288.0,0.0,0.0,10.0,0.0539,303.2
1969-12-31 16:45:45,1556168400,0.0,0.0,66.06,66.06,0.41,8.9,14.18,283.0,0.0,0.0,10.0,0.0539,303.4
1969-12-31 16:45:46,1556172000,0.0,0.0,64.6,64.6,0.43,9.31,13.59,288.0,0.0,0.0,10.0,0.0539,305.6
1969-12-31 16:45:47,1556175600,0.0,0.0,63.79,63.79,0.46,9.53,13.56,286.0,0.0,0.0,10.0,0.0539,305.6
1969-12-31 16:45:48,1556179200,0.0,0.0,62.7,62.7,0.48,9.43,13.89,290.0,0.02,0.0,10.0,0.0539,305.1
1969-12-31 16:45:49,1556182800,0.0,0.0,61.21,61.21,0.48,8.79,13.6,291.0,0.01,0.0,10.0,0.0539,304.6
1969-12-31 16:45:50,1556186400,0.0,0.0,60.03,60.03,0.51,8.59,13.52,296.0,0.01,0.0,10.0,0.0539,304.5
1969-12-31 16:45:51,1556190000,0.0,0.0,58.92,58.92,0.53,8.3,12.7,302.0,0.02,0.0,10.0,0.0539,304.4
1969-12-31 16:45:52,1556193600,0.0018,0.01,58.61,58.61,0.57,7.53,11.17,304.0,0.02,0.0,10.0,0.0539,305.5
1969-12-31 16:45:53,1556197200,0.0008,0.01,59.43,59.43,0.57,7.32,10.5,301.0,0.05,0.0,10.0,0.0539,305.1
1969-12-31 16:45:54,1556200800,0.0,0.0,61.09,61.09,0.57,6.83,9.66,296.0,0.08,0.0,10.0,0.0539,304.4
1969-12-31 16:45:55,1556204400,0.0015,0.01,65.97,65.97,0.51,6.08,9.72,297.0,0.1,1.0,10.0,0.0539,303.7
1969-12-31 16:45:56,1556208000,0.0,0.0,70.08,70.08,0.46,6.05,8.69,291.0,0.08,3.0,10.0,0.0539,302.9
