,time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone
1969-12-31 08:03:24,1546977600,0.0,0.0,64.13,64.13,0.49,1024.2,5.42,6.58,316.0,0.38,3.0,9.997,
1969-12-31 08:03:25,1546981200,0.0,0.0,66.42,66.42,0.43,1021.9,5.18,6.09,325.0,0.38,3.0,9.997,
1969-12-31 08:03:26,1546984800,0.0,0.0,67.58,67.58,0.41,1021.9,3.92,8.51,352.0,0.4,2.0,9.997,
1969-12-31 08:03:27,1546988400,0.0,0.0,68.05,68.05,0.41,1021.4,3.96,5.57,11.0,0.4,1.0,9.997,
1969-12-31 08:03:28,1546992000,0.0,0.0,67.62,67.62,0.41,1021.4,3.65,7.12,17.0,0.44,0.0,9.997,
1969-12-31 08:03:29,1546995600,0.0,0.0,66.45,66.45,0.43,1021.5,3.0,3.2,345.0,0.44,0.0,9.997,
1969-12-31 08:03:30,1546999200,0.0,0.0,63.39,63.39,0.49,1021.7,2.14,2.14,257.0,0.44,0.0,9.997,
1969-12-31 08:03:31,1547002800,0.0,0.0,60.03,60.03,0.55,1022.3,2.32,2.32,241.0,0.25,0.0,9.997,
1969-12-31 08:03:32,1547006400,0.0,0.0,57.9,57.9,0.59,1022.0,2.62,3.24,283.0,0.25,0.0,9.997,
1969-12-31 08:03:33,1547010000,0.0,0.0,56.41,56.41,0.63,1022.0,2.76,3.29,277.0,0.23,0.0,9.997,
1969-12-31 08:03:34,1547013600,0.0,0.0,54.45,54.45,0.69,1022.6,2.06,2.65,252.0,0.21,0.0,9.997,
1969-12-31 08:03:35,1547017200,0.0,0.0,52.62,52.62,0.72,1022.4,2.06,2.31,309.0,0.21,0.0,9.997,
1969-12-31 08:03:36,1547020800,0.0,0.0,51.2,51.2,0.73,1022.1,2.13,2.54,265.0,0.0,0.0,9.997,
1969-12-31 08:03:37,1547024400,0.0,0.0,50.17,50.17,0.78,1022.3,2.93,2.93,261.0,0.0,0.0,9.997,
1969-12-31 08:03:38,1547028000,0.0,0.0,49.71,48.78,0.75,1022.3,3.68,5.99,265.0,0.0,0.0,9.997,
1969-12-31 08:03:39,1547031600,0.0,0.0,49.75,49.75,0.74,1022.3,2.85,2.85,274.0,0.0,0.0,9.997,
1969-12-31 08:03:40,1547035200,0.0,0.0,49.41,49.41,0.74,1022.1,2.9,3.96,255.0,0.0,0.0,9.997,
1969-12-31 08:03:41,1547038800,0.0,0.0,50.02,50.02,0.73,1022.1,3.19,3.82,256.0,0.0,0.0,9.997,
1969-12-31 08:03:42,1547042400,0.0,0.0,48.36,47.16,0.76,1022.1,3.76,3.76,252.0,0.1,0.0,9.997,
1969-12-31 08:03:43,1547046000,0.0,0.0,48.57,47.32,0.73,1022.8,3.86,4.81,260.0,0.25,0.0,9.997,
1969-12-31 08:03:44,1547049600,0.0,0.0,49.28,48.45,0.74,1023.3,3.47,3.62,266.0,0.11,0.0,9.997,
1969-12-31 08:03:45,1547053200,0.0,0.0,55.27,55.27,0.65,1023.6,4.02,6.5,275.0,0.09,1.0,9.997,
1969-12-31 08:03:46,1547056800,0.0,0.0,61.88,61.88,0.53,1023.7,4.01,4.01,302.0,0.09,2.0,9.997,
1969-12-31 08:03:47,1547060400,0.0,0.0,62.64,62.64,0.52,1023.7,4.09,4.52,328.0,0.09,3.0,9.997,
1969-12-31 08:03:48,1547064000,0.0,0.0,65.6,65.6,0.46,1023.7,4.1,4.96,323.0,0.09,3.0,9.997,
1969-12-31 08:03:49,1547067600,0.0,0.0,68.15,68.15,0.41,1020.2,3.51,4.73,325.0,0.09,3.0,9.997,
1969-12-31 08:03:50,1547071200,0.0,0.0,69.56,69.56,0.39,1016.9,3.54,4.8,327.0,0.09,2.0,9.997,
1969-12-31 08:03:51,1547074800,0.0,0.0,70.19,70.19,0.37,1016.9,3.03,7.54,340.0,0.21,1.0,9.997,
1969-12-31 08:03:52,1547078400,0.0,0.0,69.32,69.32,0.38,1018.9,2.91,3.7,11.0,0.44,0.0,9.997,
1969-12-31 08:03:53,1547082000,0.0,0.0,66.68,66.68,0.44,1019.4,2.47,3.43,18.0,0.44,0.0,9.997,
1969-12-31 08:03:54,1547085600,0.0,0.0,63.63,63.63,0.51,1019.5,2.78,2.78,20.0,0.44,0.0,9.997,
1969-12-31 08:03:55,1547089200,0.0,0.0,61.39,61.39,0.53,1019.3,2.92,2.92,357.0,0.44,0.0,9.997,
1969-12-31 08:03:56,1547092800,0.0,0.0,58.88,58.88,0.59,1019.6,3.12,6.69,346.0,0.44,0.0,9.997,
1969-12-31 08:03:57,1547096400,0.0,0.0,57.24,57.24,0.63,1020.2,3.37,4.8,320.0,0.29,0.0,9.997,
1969-12-31 08:03:58,1547100000,0.0,0.0,55.23,55.23,0.7,1018.0,3.48,4.7,292.0,0.29,0.0,9.997,
1969-12-31 08:03:59,1547103600,0.0,0.0,54.37,54.37,0.7,1017.9,3.12,3.64,257.0,0.29,0.0,9.997,
1969-12-31 08:04:00,1547107200,0.0,0.0,53.53,53.53,0.7,1017.6,2.88,3.32,239.0,0.0,0.0,9.997,
1969-12-31 08:04:01,1547110800,0.0,0.0,51.66,51.66,0.75,1017.4,3.35,3.35,246.0,0.0,0.0,9.997,
1969-12-31 08:04:02,1547114400,0.0,0.0,51.69,51.69,0.72,1017.9,3.84,3.84,253.0,0.0,0.0,9.997,
1969-12-31 08:04:03,1547118000,0.0,0.0,51.62,51.62,0.71,1017.2,3.35,5.3,259.0,0.0,0.0,9.997,
1969-12-31 08:04:04,1547121600,0.0,0.0,49.9,49.9,0.73,1017.0,2.81,2.81,264.0,0.0,0.0,9.997,
1969-12-31 08:04:05,1547125200,0.0,0.0,49.04,48.4,0.72,1016.8,3.2,4.18,264.0,0.0,0.0,9.997,
1969-12-31 08:04:06,1547128800,0.0,0.0,48.17,45.99,0.72,1016.9,5.13,5.27,260.0,0.1,0.0,9.997,
1969-12-31 08:04:07,1547132400,0.0,0.0,47.95,46.56,0.72,1017.4,3.93,5.04,264.0,0.09,0.0,9.997,
1969-12-31 08:04:08,1547136000,0.0,0.0,48.71,47.97,0.72,1018.1,3.28,3.98,252.0,0.09,0.0,9.997,
1969-12-31 08:04:09,1547139600,0.0,0.0,54.12,54.12,0.64,1019.0,3.13,7.68,265.0,0.09,1.0,9.997,
1969-12-31 08:04:10,1547143200,0.0,0.0,60.02,60.02,0.55,1019.0,4.4,6.5,288.0,0.09,2.0,9.997,
1969-12-31 08:04:11,1547146800,0.0,0.0,64.78,64.78,0.43,1018.2,4.7,4.7,320.0,0.09,3.0,9.997,
1969-12-31 08:04:12,1547150400,0.0,0.0,68.98,68.98,0.36,1017.0,3.12,5.3,346.0,0.09,3.0,9.997,
1969-12-31 08:04:13,1547154000,0.0,0.0,70.99,70.99,0.31,1016.3,3.86,4.62,12.0,0.09,3.0,9.997,
1969-12-31 08:04:14,1547157600,0.0,0.0,72.21,72.21,0.3,1016.1,3.96,4.28,13.0,0.09,2.0,9.997,
1969-12-31 08:04:15,1547161200,0.0,0.0,72.92,72.92,0.27,1016.1,2.93,4.55,0.0,0.09,1.0,9.997,
1969-12-31 08:04:16,1547164800,0.0,0.0,72.94,72.94,0.29,1017.2,2.48,6.07,347.0,0.09,0.0,9.997,
1969-12-31 08:04:17,1547168400,0.0,0.0,70.33,70.33,0.33,1016.3,3.14,5.47,31.0,0.09,0.0,9.997,
1969-12-31 08:04:18,1547172000,0.0,0.0,67.0,67.0,0.37,1016.8,2.59,2.59,165.0,0.09,0.0,9.997,
1969-12-31 08:04:19,1547175600,0.0,0.0,63.32,63.32,0.42,1018.2,2.51,4.11,194.0,0.09,0.0,9.997,
1969-12-31 08:04:20,1547179200,0.0,0.0,59.6,59.6,0.5,1017.3,2.77,6.89,217.0,0.09,0.0,9.997,
1969-12-31 08:04:21,1547182800,0.0,0.0,56.74,56.74,0.55,1017.9,2.64,3.36,225.0,0.11,0.0,9.997,
1969-12-31 08:04:22,1547186400,0.0,0.0,56.22,56.22,0.55,1018.2,1.6,4.55,167.0,0.11,0.0,9.997,
1969-12-31 08:04:23,1547190000,0.0,0.0,53.73,53.73,0.61,1017.7,2.22,5.48,256.0,0.09,0.0,9.997,
1969-12-31 08:04:24,1547193600,0.0,0.0,52.31,52.31,0.63,1017.5,1.89,4.24,286.0,0.0,0.0,9.997,
1969-12-31 08:04:25,1547197200,0.0,0.0,50.91,50.91,0.65,1017.7,2.22,5.16,184.0,0.0,0.0,9.997,
1969-12-31 08:04:26,1547200800,0.0,0.0,49.7,48.85,0.68,1018.3,3.57,3.57,229.0,0.0,0.0,9.997,
1969-12-31 08:04:27,1547204400,0.0,0.0,48.53,48.53,0.69,1018.0,2.72,3.87,249.0,0.0,0.0,9.997,
1969-12-31 08:04:28,1547208000,0.0,0.0,47.12,47.12,0.75,1017.8,2.23,4.97,205.0,0.0,0.0,9.997,
1969-12-31 08:04:29,1547211600,0.0,0.0,46.87,46.87,0.75,1017.7,1.71,2.59,208.0,0.0,0.0,9.997,
1969-12-31 08:04:30,1547215200,0.0,0.0,45.38,44.1,0.8,1018.0,3.36,3.36,200.0,0.0,0.0,9.997,
1969-12-31 08:04:31,1547218800,0.0,0.0,45.44,45.44,0.81,1018.4,2.84,4.59,216.0,0.19,0.0,8.965,
1969-12-31 08:04:32,1547222400,0.0,0.0,47.02,47.02,0.78,1019.0,1.88,4.43,173.0,0.31,0.0,8.965,
1969-12-31 08:04:33,1547226000,0.0,0.0,51.98,51.98,0.69,1019.7,1.54,2.73,194.0,0.4,1.0,9.997,
1969-12-31 08:04:34,1547229600,0.0,0.0,58.52,58.52,0.54,1020.3,1.85,5.6,21.0,0.4,2.0,9.997,
1969-12-31 08:04:35,1547233200,0.0,0.0,62.04,62.04,0.49,1019.6,2.46,7.01,2.0,0.4,3.0,9.997,
1969-12-31 08:04:36,1547236800,0.0,0.0,64.9,64.9,0.45,1018.0,3.01,7.25,40.0,0.4,3.0,9.997,
1969-12-31 08:04:37,1547240400,0.0,0.0,66.54,66.54,0.41,1017.2,3.1,6.87,20.0,0.4,3.0,9.997,
1969-12-31 08:04:38,1547244000,0.0,0.0,67.65,67.65,0.4,1016.9,3.26,3.63,54.0,0.4,2.0,9.529,
1969-12-31 08:04:39,1547247600,0.0,0.0,67.89,67.89,0.38,1016.8,1.99,5.11,52.0,0.4,1.0,9.529,
1969-12-31 08:04:40,1547251200,0.0,0.0,67.54,67.54,0.4,1016.5,2.21,5.5,90.0,0.4,0.0,9.529,
1969-12-31 08:04:41,1547254800,0.0,0.0,66.01,66.01,0.43,1016.3,2.12,3.96,104.0,0.4,0.0,9.529,
1969-12-31 08:04:42,1547258400,0.0,0.0,62.98,62.98,0.49,1016.4,1.93,3.59,140.0,0.4,0.0,8.996,
1969-12-31 08:04:43,1547262000,0.0,0.0,59.84,59.84,0.55,1016.6,1.78,1.78,13.0,0.0,0.0,9.061,
1969-12-31 08:04:44,1547265600,0.0,0.0,58.0,58.0,0.61,1016.7,2.2,2.2,26.0,0.08,0.0,9.159,
1969-12-31 08:04:45,1547269200,0.0,0.0,55.97,55.97,0.64,1016.6,2.79,6.77,48.0,0.08,0.0,9.159,
1969-12-31 08:04:46,1547272800,0.0,0.0,55.34,55.34,0.68,1016.6,2.74,6.22,76.0,0.02,0.0,7.731,
1969-12-31 08:04:47,1547276400,0.0,0.0,52.75,52.75,0.69,1016.6,2.58,5.81,109.0,0.02,0.0,8.266,
1969-12-31 08:04:48,1547280000,0.0,0.0,51.55,51.55,0.72,1016.2,2.69,2.81,266.0,0.02,0.0,8.324,
1969-12-31 08:04:49,1547283600,0.0,0.0,51.01,51.01,0.74,1016.6,4.54,4.54,255.0,0.02,0.0,9.578,
1969-12-31 08:04:50,1547287200,0.0,0.0,51.21,51.21,0.71,1016.1,3.18,3.27,310.0,0.0,0.0,9.997,
1969-12-31 08:04:51,1547290800,0.0,0.0,50.32,50.32,0.76,1015.8,1.67,3.38,293.0,0.0,0.0,8.597,
1969-12-31 08:04:52,1547294400,0.0,0.0,50.08,50.08,0.72,1015.5,1.75,4.45,136.0,0.0,0.0,8.597,
1969-12-31 08:04:53,1547298000,0.0,0.0,49.59,49.14,0.78,1015.4,3.08,5.62,278.0,0.0,0.0,9.529,
1969-12-31 08:04:54,1547301600,0.0,0.0,49.57,48.18,0.82,1015.5,4.27,9.05,313.0,0.62,0.0,7.731,
1969-12-31 08:04:55,1547305200,0.0,0.0,49.6,49.6,0.83,1016.3,2.89,3.23,298.0,0.85,0.0,6.896,
1969-12-31 08:04:56,1547308800,0.0025,0.08,50.52,50.52,0.84,1017.3,2.7,5.84,29.0,0.88,0.0,5.522,
1969-12-31 08:04:57,1547312400,0.0112,0.92,51.59,51.59,0.83,1018.0,4.33,5.27,330.0,1.0,1.0,6.688,
1969-12-31 08:04:58,1547316000,0.0,0.0,53.06,53.06,0.85,1017.9,4.08,4.99,1.0,0.88,2.0,6.269,
1969-12-31 08:04:59,1547319600,0.0,0.0,55.33,55.33,0.81,1017.0,3.86,3.86,15.0,0.88,2.0,7.056,
1969-12-31 08:05:00,1547323200,0.0,0.0,58.15,58.15,0.74,1015.5,4.25,4.74,1.0,0.75,3.0,7.731,
1969-12-31 08:05:01,1547326800,0.0,0.0,61.57,61.57,0.61,1014.7,5.56,5.56,359.0,0.33,3.0,9.997,
1969-12-31 08:05:02,1547330400,0.0,0.0,63.87,63.87,0.54,1014.4,4.4,5.38,4.0,0.25,2.0,9.997,
1969-12-31 08:05:03,1547334000,0.0032,0.16,64.25,64.25,0.52,1014.4,3.6,5.42,12.0,0.4,1.0,9.997,
1969-12-31 08:05:04,1547337600,0.0,0.0,63.29,63.29,0.53,1014.9,3.86,3.86,7.0,0.75,0.0,9.997,
1969-12-31 08:05:05,1547341200,0.0,0.0,61.74,61.74,0.58,1015.5,3.2,3.2,328.0,0.87,0.0,9.997,
1969-12-31 08:05:06,1547344800,0.0,0.0,59.48,59.48,0.64,1016.3,5.33,6.08,311.0,0.87,0.0,9.997,
1969-12-31 08:05:07,1547348400,0.0,0.0,57.25,57.25,0.69,1016.3,4.24,4.24,305.0,0.87,0.0,9.997,
1969-12-31 08:05:08,1547352000,0.0,0.0,55.54,55.54,0.74,1016.6,4.38,4.38,310.0,0.94,0.0,9.997,
1969-12-31 08:05:09,1547355600,0.0,0.0,54.03,54.03,0.76,1016.9,3.76,3.76,315.0,0.82,0.0,9.997,
1969-12-31 08:05:10,1547359200,0.0,0.0,52.7,52.7,0.75,1017.2,3.77,4.36,324.0,0.05,0.0,9.997,
1969-12-31 08:05:11,1547362800,0.0,0.0,51.02,51.02,0.78,1017.0,2.18,4.69,277.0,0.02,0.0,9.997,
1969-12-31 08:05:12,1547366400,0.0,0.0,50.5,50.5,0.8,1017.0,3.86,3.86,236.0,0.0,0.0,9.997,
1969-12-31 08:05:13,1547370000,0.0,0.0,49.57,47.69,0.81,1017.4,5.04,5.04,275.0,0.0,0.0,9.997,
1969-12-31 08:05:14,1547373600,0.0,0.0,49.05,47.62,0.79,1017.9,4.21,4.21,290.0,0.0,0.0,9.997,
1969-12-31 08:05:15,1547377200,0.0,0.0,48.21,47.42,0.79,1017.8,3.25,3.4,267.0,0.0,0.0,9.997,
1969-12-31 08:05:16,1547380800,0.0,0.0,46.81,45.37,0.84,1017.7,3.77,3.77,261.0,0.0,0.0,9.997,
1969-12-31 08:05:17,1547384400,0.0,0.0,46.87,46.87,0.8,1017.8,2.65,2.65,282.0,0.0,0.0,9.997,
1969-12-31 08:05:18,1547388000,0.0,0.0,45.19,43.42,0.82,1018.1,3.87,3.87,300.0,0.0,0.0,9.997,
1969-12-31 08:05:19,1547391600,0.0,0.0,45.39,43.74,0.81,1018.1,3.77,4.01,299.0,0.02,0.0,9.997,
1969-12-31 08:05:20,1547395200,0.0,0.0,47.15,47.15,0.8,1018.7,2.67,2.67,253.0,0.02,0.0,9.997,
1969-12-31 08:05:21,1547398800,0.0,0.0,49.83,49.83,0.77,1019.6,2.47,5.93,281.0,0.02,1.0,9.997,
1969-12-31 08:05:22,1547402400,0.0,0.0,55.65,55.65,0.66,1020.1,3.58,4.38,330.0,0.02,2.0,9.997,
1969-12-31 08:05:23,1547406000,0.0,0.0,59.69,59.69,0.54,1020.0,3.05,5.72,350.0,0.05,3.0,9.997,
1969-12-31 08:05:24,1547409600,0.0,0.0,62.57,62.57,0.48,1018.8,2.6,6.47,340.0,0.08,3.0,9.997,
1969-12-31 08:05:25,1547413200,0.0,0.0,63.65,63.65,0.44,1018.1,2.5,4.78,6.0,0.08,3.0,9.997,
1969-12-31 08:05:26,1547416800,0.0,0.0,63.59,63.59,0.45,1017.5,3.08,5.45,34.0,0.08,2.0,9.997,
1969-12-31 08:05:27,1547420400,0.0,0.0,63.08,63.08,0.46,1017.4,3.78,5.52,32.0,0.08,1.0,9.997,
1969-12-31 08:05:28,1547424000,0.0,0.0,62.61,62.61,0.46,1017.7,3.27,8.12,44.0,0.08,0.0,9.997,
1969-12-31 08:05:29,1547427600,0.0,0.0,61.33,61.33,0.49,1017.8,2.31,5.18,41.0,0.08,0.0,9.997,
1969-12-31 08:05:30,1547431200,0.0,0.0,58.93,58.93,0.55,1018.1,2.1,2.1,322.0,0.08,0.0,9.997,
1969-12-31 08:05:31,1547434800,0.0,0.0,57.41,57.41,0.57,1018.4,1.51,3.46,297.0,0.25,0.0,9.997,
1969-12-31 08:05:32,1547438400,0.0,0.0,55.56,55.56,0.62,1018.5,2.32,3.94,12.0,0.19,0.0,9.997,
1969-12-31 08:05:33,1547442000,0.0,0.0,53.91,53.91,0.66,1018.8,2.84,7.33,20.0,0.1,0.0,9.997,
1969-12-31 08:05:34,1547445600,0.0,0.0,51.66,51.66,0.71,1019.3,2.73,3.33,352.0,0.1,0.0,9.997,
1969-12-31 08:05:35,1547449200,0.0,0.0,50.78,50.78,0.72,1019.2,2.08,5.15,28.0,0.02,0.0,9.997,
1969-12-31 08:05:36,1547452800,0.0,0.0,49.76,49.76,0.76,1018.8,2.2,2.2,272.0,0.0,0.0,9.997,
1969-12-31 08:05:37,1547456400,0.0,0.0,48.12,47.21,0.77,1018.6,3.37,3.37,260.0,0.0,0.0,9.997,
1969-12-31 08:05:38,1547460000,0.0,0.0,47.84,46.44,0.79,1019.0,3.91,3.91,259.0,0.1,0.0,9.997,
1969-12-31 08:05:39,1547463600,0.0,0.0,46.47,45.31,0.8,1019.0,3.4,3.4,277.0,0.0,0.0,9.997,
1969-12-31 08:05:40,1547467200,0.0,0.0,46.31,45.5,0.8,1018.2,3.01,4.65,282.0,0.0,0.0,9.997,
1969-12-31 08:05:41,1547470800,0.0,0.0,47.64,47.64,0.8,1018.6,2.75,4.2,289.0,0.75,0.0,9.997,
1969-12-31 08:05:42,1547474400,0.0,0.0,47.2,46.07,0.8,1018.6,3.47,3.47,275.0,0.75,0.0,9.997,
1969-12-31 08:05:43,1547478000,0.0,0.0,47.95,47.95,0.8,1018.7,2.14,2.74,293.0,0.85,0.0,9.997,
1969-12-31 08:05:44,1547481600,0.0,0.0,48.73,48.73,0.8,1018.9,2.65,2.69,273.0,0.75,0.0,9.997,
1969-12-31 08:05:45,1547485200,0.0,0.0,51.45,51.45,0.76,1019.6,2.01,2.54,276.0,0.62,1.0,9.997,
1969-12-31 08:05:46,1547488800,0.0,0.0,54.75,54.75,0.69,1019.8,2.37,4.51,311.0,0.54,2.0,9.997,
1969-12-31 08:05:47,1547492400,0.0016,0.16,55.63,55.63,0.67,1019.7,2.98,2.98,271.0,0.88,2.0,9.997,
1969-12-31 08:05:48,1547496000,0.0162,0.57,56.46,56.46,0.67,1017.9,3.1,4.91,335.0,1.0,3.0,8.092,
1969-12-31 08:05:49,1547499600,0.0033,0.08,57.07,57.07,0.66,1016.9,3.31,3.85,323.0,1.0,2.0,9.997,
1969-12-31 08:05:50,1547503200,0.0,0.0,58.41,58.41,0.64,1016.5,4.58,5.08,334.0,0.87,2.0,9.997,
1969-12-31 08:05:51,1547506800,0.0117,0.92,57.28,57.28,0.69,1016.5,5.24,5.51,324.0,0.97,1.0,8.743,
1969-12-31 08:05:52,1547510400,0.0021,0.51,56.47,56.47,0.74,1016.2,4.28,5.1,319.0,1.0,0.0,9.997,
1969-12-31 08:05:53,1547514000,0.0113,0.57,54.39,54.39,0.85,1016.1,5.28,5.34,316.0,1.0,0.0,9.997,
1969-12-31 08:05:54,1547517600,0.0054,0.51,53.75,53.75,0.86,1016.7,5.13,5.13,325.0,1.0,0.0,9.159,
1969-12-31 08:05:55,1547521200,0.0104,1.0,52.73,52.73,0.91,1017.0,5.35,6.84,352.0,0.88,0.0,9.684,
1969-12-31 08:05:56,1547524800,0.0016,0.16,52.56,52.56,0.92,1017.0,5.35,5.35,352.0,1.0,0.0,9.684,
1969-12-31 08:05:57,1547528400,0.0066,0.57,52.04,52.04,0.94,1017.3,4.42,4.42,343.0,1.0,0.0,4.835,
1969-12-31 08:05:58,1547532000,0.0032,0.16,51.82,51.82,0.95,1017.6,4.11,4.11,330.0,1.0,0.0,5.4,
1969-12-31 08:05:59,1547535600,0.0,0.0,51.08,51.08,0.94,1017.3,3.36,3.36,311.0,0.88,0.0,4.676,
1969-12-31 08:06:00,1547539200,0.0,0.0,50.44,50.44,0.94,1017.2,2.89,3.33,289.0,0.8,0.0,1.405,
1969-12-31 08:06:01,1547542800,0.0,0.0,50.75,50.75,0.96,1017.0,3.37,6.04,288.0,0.8,0.0,3.4,
1969-12-31 08:06:02,1547546400,0.0016,0.16,50.76,50.76,0.96,1017.3,1.41,2.0,257.0,0.75,0.0,3.998,
1969-12-31 08:06:03,1547550000,0.0,0.0,50.78,50.78,0.95,1017.0,1.31,2.31,180.0,0.75,0.0,5.0,
1969-12-31 08:06:04,1547553600,0.0,0.0,50.28,50.28,0.91,1016.5,2.15,2.47,216.0,0.19,0.0,5.0,
1969-12-31 08:06:05,1547557200,0.0,0.0,50.32,50.32,0.96,1016.3,2.57,3.46,209.0,0.44,0.0,5.0,
1969-12-31 08:06:06,1547560800,0.0,0.0,50.04,50.04,0.96,1016.9,2.49,5.08,213.0,0.09,0.0,6.066,
1969-12-31 08:06:07,1547564400,0.0017,0.08,50.28,50.28,0.96,1016.8,2.95,4.98,263.0,1.0,0.0,3.629,
1969-12-31 08:06:08,1547568000,0.0016,0.16,50.52,50.52,0.97,1017.2,1.41,5.91,194.0,1.0,0.0,4.3,
1969-12-31 08:06:09,1547571600,0.0033,0.08,51.59,51.59,0.95,1018.9,2.59,3.96,335.0,0.88,1.0,6.479,
1969-12-31 08:06:10,1547575200,0.0091,0.57,52.38,52.38,0.96,1018.3,3.92,5.35,321.0,1.0,2.0,4.575,
1969-12-31 08:06:11,1547578800,0.0061,0.92,53.02,53.02,0.94,1018.4,4.19,6.33,324.0,1.0,2.0,5.163,
1969-12-31 08:06:12,1547582400,0.0116,0.92,54.1,54.1,0.92,1017.4,5.0,10.93,312.0,1.0,3.0,7.846,
1969-12-31 08:06:13,1547586000,0.0,0.0,55.76,55.76,0.86,1016.5,3.91,11.68,305.0,0.88,2.0,9.266,
1969-12-31 08:06:14,1547589600,0.0,0.0,58.4,58.4,0.75,1016.2,3.12,11.62,330.0,0.72,2.0,9.579,
1969-12-31 08:06:15,1547593200,0.0,0.0,60.1,60.1,0.7,1016.6,3.91,11.34,349.0,0.6,1.0,9.579,
1969-12-31 08:06:16,1547596800,0.0,0.0,61.35,61.35,0.67,1016.6,3.53,6.14,23.0,0.57,0.0,9.788,
1969-12-31 08:06:17,1547600400,0.0,0.0,59.73,59.73,0.72,1017.0,3.67,5.45,72.0,0.02,0.0,9.788,
1969-12-31 08:06:18,1547604000,0.0,0.0,57.56,57.56,0.77,1018.5,4.7,6.34,113.0,0.11,0.0,9.997,
1969-12-31 08:06:19,1547607600,0.0,0.0,55.43,55.43,0.81,1018.3,3.97,5.19,139.0,0.54,0.0,9.997,
1969-12-31 08:06:20,1547611200,0.0,0.0,54.74,54.74,0.86,1018.8,3.28,4.25,154.0,0.67,0.0,9.578,
1969-12-31 08:06:21,1547614800,0.0,0.0,54.04,54.04,0.87,1019.2,2.49,7.91,142.0,0.63,0.0,6.731,
1969-12-31 08:06:22,1547618400,0.0,0.0,53.15,53.15,0.88,1019.8,3.33,3.54,181.0,0.0,0.0,5.523,
1969-12-31 08:06:23,1547622000,0.0,0.0,51.54,51.54,0.91,1020.0,2.54,7.33,194.0,0.52,0.0,3.419,
1969-12-31 08:06:24,1547625600,0.0,0.0,50.73,50.73,0.91,1019.8,2.61,5.52,113.0,0.55,0.0,3.118,
1969-12-31 08:06:25,1547629200,0.0,0.0,49.89,49.43,0.91,1020.3,3.14,8.1,138.0,0.55,0.0,2.193,
1969-12-31 08:06:26,1547632800,0.0,0.0,49.09,47.78,0.91,1020.5,4.06,6.42,105.0,0.75,0.0,0.325,
1969-12-31 08:06:27,1547636400,0.0,0.0,48.68,47.32,0.91,1020.4,4.03,7.81,111.0,1.0,0.0,0.244,
1969-12-31 08:06:28,1547640000,0.0,0.0,47.89,46.29,0.96,1020.1,4.19,5.03,143.0,1.0,0.0,0.244,
1969-12-31 08:06:29,1547643600,0.0,0.0,47.77,46.44,0.95,1020.3,3.81,5.06,150.0,1.0,0.0,0.5,
1969-12-31 08:06:30,1547647200,0.0,0.0,47.73,46.68,0.94,1020.8,3.47,5.78,127.0,1.0,0.0,0.799,
1969-12-31 08:06:31,1547650800,0.0,0.0,48.64,46.83,0.94,1021.5,4.66,5.85,144.0,1.0,0.0,0.219,
1969-12-31 08:06:32,1547654400,0.0,0.0,49.05,47.3,0.96,1021.8,4.69,4.69,143.0,1.0,0.0,0.172,
1969-12-31 08:06:33,1547658000,0.0,0.0,49.97,48.78,0.95,1022.9,4.07,5.58,163.0,1.0,1.0,0.219,
1969-12-31 08:06:34,1547661600,0.0,0.0,50.63,50.63,0.96,1023.9,3.94,5.06,153.0,1.0,2.0,0.271,
1969-12-31 08:06:35,1547665200,0.0,0.0,52.29,52.29,0.96,1023.5,2.09,6.8,278.0,1.0,2.0,1.426,
1969-12-31 08:06:36,1547668800,0.0,0.0,54.07,54.07,0.96,1022.6,2.38,4.01,306.0,0.97,3.0,1.996,
1969-12-31 08:06:37,1547672400,0.0,0.0,57.53,57.53,0.82,1021.4,2.75,3.99,286.0,0.75,2.0,3.628,
1969-12-31 08:06:38,1547676000,0.0,0.0,61.16,61.16,0.73,1021.2,2.55,4.05,285.0,0.21,2.0,6.418,
1969-12-31 08:06:39,1547679600,0.0,0.0,63.11,63.11,0.67,1021.1,2.39,5.93,333.0,0.21,1.0,6.662,
1969-12-31 08:06:40,1547683200,0.0,0.0,63.94,63.94,0.69,1021.1,3.17,4.44,353.0,0.21,0.0,7.253,
1969-12-31 08:06:41,1547686800,0.0,0.0,61.94,61.94,0.74,1020.5,3.99,3.99,344.0,0.09,0.0,8.266,
1969-12-31 08:06:42,1547690400,0.0,0.0,58.9,58.9,0.79,1020.9,4.01,4.01,341.0,0.0,0.0,5.522,
1969-12-31 08:06:43,1547694000,0.0,0.0,55.67,55.67,0.85,1022.3,3.85,8.15,321.0,0.09,0.0,5.103,
1969-12-31 08:06:44,1547697600,0.0,0.0,53.25,53.25,0.92,1022.4,3.64,5.61,332.0,0.09,0.0,4.103,
1969-12-31 08:06:45,1547701200,0.0,0.0,52.38,52.38,0.91,1022.6,3.6,4.4,295.0,0.09,0.0,3.267,
1969-12-31 08:06:46,1547704800,0.0,0.0,51.21,51.21,0.91,1023.7,3.27,5.26,282.0,0.35,0.0,3.053,
1969-12-31 08:06:47,1547708400,0.0,0.0,50.44,50.44,0.92,1022.3,1.51,4.85,52.0,0.76,0.0,0.219,
