,time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,windSpeed,windGust,windBearing,uvIndex,visibility,pressure,cloudCover
1969-12-31 17:30:05,1565744400,0.0015,0.01,88.71,88.71,0.27,7.32,9.32,329.0,1.0,10.0,1012.8,0.0
1969-12-31 17:30:06,1565748000,0.0,0.0,84.92,84.92,0.31,6.93,8.28,257.0,0.0,10.0,1013.1,0.0
1969-12-31 17:30:07,1565751600,0.0,0.0,80.52,80.52,0.35,4.69,6.74,297.0,0.0,10.0,1013.5,0.0
1969-12-31 17:30:08,1565755200,0.0,0.0,76.64,76.64,0.41,3.77,6.07,273.0,0.0,10.0,1014.1,0.0
1969-12-31 17:30:09,1565758800,0.0,0.0,73.93,73.93,0.45,3.72,5.52,231.0,0.0,10.0,1014.6,0.05
1969-12-31 17:30:10,1565762400,0.0,0.0,71.65,71.65,0.48,4.3,4.88,248.0,0.0,10.0,1014.1,0.05
1969-12-31 17:30:11,1565766000,0.0,0.0,70.05,70.05,0.5,4.18,4.49,213.0,0.0,10.0,1014.4,0.05
1969-12-31 17:30:12,1565769600,0.0,0.0,68.81,68.81,0.5,3.5,4.32,236.0,0.0,10.0,1014.5,0.05
1969-12-31 17:30:13,1565773200,0.0,0.0,67.49,67.49,0.49,2.83,3.95,226.0,0.0,10.0,1014.8,0.05
1969-12-31 17:30:14,1565776800,0.0,0.0,67.21,67.21,0.5,3.88,5.97,267.0,0.0,10.0,1014.2,0.05
1969-12-31 17:30:15,1565780400,0.0,0.0,67.0,67.0,0.47,3.05,6.72,116.0,0.0,10.0,1014.1,0.04
1969-12-31 17:30:16,1565784000,0.0,0.0,66.74,66.74,0.48,3.1,6.94,123.0,0.0,10.0,1014.2,0.04
1969-12-31 17:30:17,1565787600,0.0,0.0,66.38,66.38,0.5,3.09,6.13,125.0,0.0,10.0,1015.1,0.04
1969-12-31 17:30:18,1565791200,0.0,0.0,67.66,67.66,0.44,3.04,5.34,123.0,0.0,10.0,1014.3,0.11
1969-12-31 17:30:19,1565794800,0.0,0.0,73.35,73.35,0.38,2.98,5.08,113.0,1.0,10.0,1015.0,0.04
1969-12-31 17:30:20,1565798400,0.0,0.0,79.47,79.47,0.31,3.32,5.93,92.0,3.0,10.0,1015.0,0.0
1969-12-31 17:30:21,1565802000,0.0,0.0,84.6,84.6,0.25,4.19,7.39,73.0,5.0,10.0,1015.5,0.0
1969-12-31 17:30:22,1565805600,0.0,0.0,88.42,88.42,0.23,4.91,7.43,61.0,8.0,10.0,1015.4,0.0
1969-12-31 17:30:23,1565809200,0.0,0.0,91.61,91.61,0.21,4.81,7.46,47.0,10.0,10.0,1015.0,0.0
1969-12-31 17:30:24,1565812800,0.0,0.0,94.12,94.12,0.19,5.03,7.79,32.0,10.0,10.0,1014.5,0.0
1969-12-31 17:30:25,1565816400,0.0,0.0,95.87,95.87,0.18,5.24,8.44,13.0,10.0,10.0,1013.7,0.0
1969-12-31 17:30:26,1565820000,0.0,0.0,96.9,96.9,0.18,6.36,9.18,3.0,8.0,10.0,1013.1,0.0
1969-12-31 17:30:27,1565823600,0.0,0.0,97.16,97.16,0.18,7.36,9.53,330.0,6.0,10.0,1013.1,0.0
1969-12-31 17:30:28,1565827200,0.0,0.0,96.56,96.56,0.2,7.7,9.61,335.0,3.0,10.0,1012.8,0.0
1969-12-31 17:30:29,1565830800,0.0,0.0,93.37,93.37,0.24,7.69,9.37,329.0,1.0,10.0,1012.7,0.0
1969-12-31 17:30:30,1565834400,0.0,0.0,89.69,89.69,0.27,7.12,8.89,271.0,0.0,10.0,1013.4,0.0
1969-12-31 17:30:31,1565838000,0.0,0.0,84.06,84.06,0.33,5.17,8.08,294.0,0.0,10.0,1014.0,0.0
1969-12-31 17:30:32,1565841600,0.0,0.0,79.6,79.6,0.39,3.45,6.44,272.0,0.0,10.0,1014.5,0.0
1969-12-31 17:30:33,1565845200,0.0,0.0,76.61,76.61,0.43,4.3,6.21,239.0,0.0,10.0,1014.5,0.0
1969-12-31 17:30:34,1565848800,0.0,0.0,74.61,74.61,0.43,4.22,5.37,243.0,0.0,10.0,1014.6,0.0
1969-12-31 17:30:35,1565852400,0.0,0.0,72.68,72.68,0.44,3.46,4.37,231.0,0.0,10.0,1014.6,0.0
1969-12-31 17:30:36,1565856000,0.0,0.0,71.25,71.25,0.43,3.37,4.71,251.0,0.0,10.0,1013.8,0.0
1969-12-31 17:30:37,1565859600,0.0,0.0,70.2,70.2,0.42,3.49,6.01,253.0,0.0,10.0,1014.8,0.04
1969-12-31 17:30:38,1565863200,0.0,0.0,69.33,69.33,0.44,3.9,7.39,224.0,0.0,10.0,1013.5,0.04
1969-12-31 17:30:39,1565866800,0.0,0.0,69.05,69.05,0.45,3.8,8.02,178.0,0.0,10.0,1014.1,0.04
1969-12-31 17:30:40,1565870400,0.0,0.0,68.38,68.38,0.47,4.19,7.95,139.0,0.0,10.0,1014.2,0.04
1969-12-31 17:30:41,1565874000,0.0,0.0,68.66,68.66,0.46,4.14,7.73,148.0,0.0,10.0,1014.3,0.0
1969-12-31 17:30:42,1565877600,0.0,0.0,70.05,70.05,0.44,4.05,7.43,156.0,0.0,10.0,1014.5,0.0
1969-12-31 17:30:43,1565881200,0.0,0.0,75.72,75.72,0.36,3.35,6.46,141.0,1.0,10.0,1014.4,0.0
1969-12-31 17:30:44,1565884800,0.0,0.0,82.38,82.38,0.3,3.37,6.24,106.0,3.0,10.0,1014.3,0.0
1969-12-31 17:30:45,1565888400,0.0,0.0,87.68,87.68,0.25,3.31,6.35,72.0,5.0,10.0,1014.1,0.0
1969-12-31 17:30:46,1565892000,0.0,0.0,91.57,91.57,0.23,3.8,5.94,49.0,8.0,10.0,1014.5,0.0
1969-12-31 17:30:47,1565895600,0.0,0.0,94.34,94.34,0.2,4.05,6.32,26.0,10.0,10.0,1013.4,0.0
1969-12-31 17:30:48,1565899200,0.0,0.0,96.82,96.82,0.18,4.29,6.73,345.0,11.0,10.0,1012.6,0.0
1969-12-31 17:30:49,1565902800,0.0,0.0,98.44,98.44,0.16,5.39,7.84,333.0,10.0,10.0,1012.8,0.0
1969-12-31 17:30:50,1565906400,0.0,0.0,99.24,99.24,0.16,6.37,10.86,308.0,8.0,10.0,1012.1,0.0
1969-12-31 17:30:51,1565910000,0.0,0.0,99.05,99.05,0.17,9.03,14.13,274.0,6.0,10.0,1011.0,0.0
1969-12-31 17:30:52,1565913600,0.0,0.0,96.89,96.89,0.18,10.13,13.7,286.0,3.0,10.0,1011.2,0.0
1969-12-31 17:30:53,1565917200,0.0,0.0,93.91,93.91,0.21,10.02,15.09,316.0,1.0,10.0,1010.9,0.0
1969-12-31 17:30:54,1565920800,0.0,0.0,89.79,89.79,0.23,10.32,13.96,241.0,0.0,10.0,1011.5,0.0
1969-12-31 17:30:55,1565924400,0.0,0.0,84.79,84.79,0.26,7.11,11.77,265.0,0.0,10.0,1011.8,0.0
1969-12-31 17:30:56,1565928000,0.0,0.0,80.68,80.68,0.29,5.97,8.88,255.0,0.0,10.0,1012.1,0.04
1969-12-31 17:30:57,1565931600,0.0,0.0,77.57,77.57,0.31,5.61,8.05,247.0,0.0,10.0,1012.2,0.04
1969-12-31 17:30:58,1565935200,0.0,0.0,74.99,74.99,0.31,4.91,6.73,230.0,0.0,10.0,1012.2,0.04
1969-12-31 17:30:59,1565938800,0.0,0.0,73.11,73.11,0.31,4.74,6.56,225.0,0.0,10.0,1012.4,0.1
1969-12-31 17:31:00,1565942400,0.0,0.0,71.88,71.88,0.29,4.21,6.38,214.0,0.0,10.0,1012.0,0.11
1969-12-31 17:31:01,1565946000,0.0014,0.01,70.43,70.43,0.33,4.15,6.32,214.0,0.0,10.0,1012.1,0.11
1969-12-31 17:31:02,1565949600,0.0,0.0,68.71,68.71,0.34,4.27,6.33,208.0,0.0,10.0,1011.8,0.11
1969-12-31 17:31:03,1565953200,0.0,0.0,67.91,67.91,0.34,4.24,5.91,193.0,0.0,10.0,1011.8,0.11
1969-12-31 17:31:04,1565956800,0.0,0.0,67.72,67.72,0.33,3.95,5.23,190.0,0.0,10.0,1010.5,0.1
1969-12-31 17:31:05,1565960400,0.0,0.0,66.76,66.76,0.34,3.59,4.96,191.0,0.0,10.0,1011.9,0.1
1969-12-31 17:31:06,1565964000,0.0,0.0,67.92,67.92,0.32,3.81,4.9,193.0,0.0,10.0,1012.3,0.11
1969-12-31 17:31:07,1565967600,0.0,0.0,73.85,73.85,0.3,3.27,4.55,194.0,1.0,10.0,1012.3,0.11
1969-12-31 17:31:08,1565971200,0.0,0.0,80.59,80.59,0.23,3.36,4.99,208.0,3.0,10.0,1012.7,0.0
1969-12-31 17:31:09,1565974800,0.0,0.0,85.87,85.87,0.2,3.89,5.41,222.0,5.0,10.0,1012.2,0.0
1969-12-31 17:31:10,1565978400,0.0,0.0,90.14,90.14,0.18,4.63,6.93,244.0,8.0,10.0,1011.9,0.0
1969-12-31 17:31:11,1565982000,0.0,0.0,92.98,92.98,0.17,6.25,9.56,249.0,10.0,10.0,1012.1,0.0
1969-12-31 17:31:12,1565985600,0.0,0.0,94.54,94.54,0.16,7.85,11.41,242.0,11.0,10.0,1011.2,0.0
1969-12-31 17:31:13,1565989200,0.0,0.0,94.05,94.05,0.16,9.78,13.29,251.0,10.0,10.0,1010.7,0.0
1969-12-31 17:31:14,1565992800,0.0,0.0,93.85,93.85,0.16,11.61,15.93,250.0,8.0,10.0,1010.2,0.0
1969-12-31 17:31:15,1565996400,0.0,0.0,92.64,92.64,0.18,12.87,17.24,248.0,6.0,10.0,1009.7,0.0
1969-12-31 17:31:16,1566000000,0.0,0.0,91.08,91.08,0.19,13.55,16.31,239.0,3.0,10.0,1009.6,0.0
1969-12-31 17:31:17,1566003600,0.0,0.0,87.89,87.89,0.23,12.31,15.13,243.0,1.0,10.0,1009.8,0.0
1969-12-31 17:31:18,1566007200,0.0,0.0,83.88,83.88,0.28,10.67,14.07,239.0,0.0,10.0,1010.1,0.02
1969-12-31 17:31:19,1566010800,0.0,0.0,78.83,78.83,0.34,8.07,13.41,234.0,0.0,10.0,1010.3,0.0
1969-12-31 17:31:20,1566014400,0.0,0.0,74.38,74.38,0.39,7.45,11.08,224.0,0.0,10.0,1010.7,0.0
1969-12-31 17:31:21,1566018000,0.0,0.0,70.78,70.78,0.44,6.89,10.25,218.0,0.0,10.0,1010.9,0.0
1969-12-31 17:31:22,1566021600,0.0,0.0,68.1,68.1,0.45,6.56,8.69,215.0,0.0,10.0,1011.2,0.01
1969-12-31 17:31:23,1566025200,0.0,0.0,65.89,65.89,0.49,6.5,8.84,220.0,0.0,10.0,1010.8,0.01
1969-12-31 17:31:24,1566028800,0.0,0.0,63.71,63.71,0.53,6.46,9.25,217.0,0.0,10.0,1010.6,0.01
1969-12-31 17:31:25,1566032400,0.0,0.0,62.55,62.55,0.54,5.74,9.74,214.0,0.0,10.0,1010.7,0.06
1969-12-31 17:31:26,1566036000,0.0,0.0,60.64,60.64,0.6,6.16,9.64,217.0,0.0,10.0,1010.3,0.03
1969-12-31 17:31:27,1566039600,0.0,0.0,59.21,59.21,0.64,6.68,9.56,217.0,0.0,10.0,1010.3,0.03
1969-12-31 17:31:28,1566043200,0.0,0.0,59.36,59.36,0.61,6.23,8.52,212.0,0.0,10.0,1010.6,0.02
1969-12-31 17:31:29,1566046800,0.0015,0.01,57.45,57.45,0.65,6.38,8.87,218.0,0.0,10.0,1010.9,0.03
1969-12-31 17:31:30,1566050400,0.0,0.0,57.92,57.92,0.68,6.86,10.02,219.0,0.0,10.0,1011.0,0.03
1969-12-31 17:31:31,1566054000,0.0,0.0,63.36,63.36,0.65,6.56,11.23,223.0,1.0,10.0,1011.4,0.05
1969-12-31 17:31:32,1566057600,0.0,0.0,68.55,68.55,0.54,6.39,11.34,231.0,3.0,10.0,1011.4,0.04
1969-12-31 17:31:33,1566061200,0.0,0.0,74.06,74.06,0.46,6.68,10.94,234.0,5.0,10.0,1011.4,0.03
1969-12-31 17:31:34,1566064800,0.0,0.0,78.02,78.02,0.4,7.56,10.45,238.0,7.0,10.0,1011.0,0.01
1969-12-31 17:31:35,1566068400,0.0,0.0,80.42,80.42,0.38,8.76,11.51,245.0,9.0,10.0,1010.9,0.01
1969-12-31 17:31:36,1566072000,0.0,0.0,82.5,82.5,0.36,11.33,14.04,252.0,10.0,10.0,1010.4,0.0
1969-12-31 17:31:37,1566075600,0.0,0.0,83.58,83.58,0.35,12.27,16.07,252.0,10.0,10.0,1010.1,0.0
1969-12-31 17:31:38,1566079200,0.0,0.0,83.71,83.71,0.34,12.14,16.35,248.0,8.0,10.0,1009.6,0.0
1969-12-31 17:31:39,1566082800,0.0,0.0,82.83,82.83,0.36,13.75,17.16,239.0,5.0,10.0,1009.0,0.0
1969-12-31 17:31:40,1566086400,0.0,0.0,82.01,82.01,0.36,13.2,15.94,241.0,3.0,10.0,1008.6,0.0
1969-12-31 17:31:41,1566090000,0.0,0.0,79.12,79.12,0.4,12.17,15.66,239.0,1.0,10.0,1008.6,0.0
1969-12-31 17:31:42,1566093600,0.0,0.0,75.92,75.92,0.45,11.1,14.86,237.0,0.0,10.0,1008.8,0.0
1969-12-31 17:31:43,1566097200,0.0,0.0,71.71,71.71,0.51,8.72,13.24,239.0,0.0,10.0,1009.0,0.0
1969-12-31 17:31:44,1566100800,0.0,0.0,67.39,67.39,0.57,7.77,11.5,248.0,0.0,10.0,1009.8,0.0
1969-12-31 17:31:45,1566104400,0.0,0.0,63.76,63.76,0.64,8.14,11.05,242.0,0.0,10.0,1010.1,0.01
1969-12-31 17:31:46,1566108000,0.0,0.0,61.61,61.61,0.7,7.54,10.14,235.0,0.0,10.0,1010.4,0.02
1969-12-31 17:31:47,1566111600,0.0,0.0,59.75,59.75,0.73,7.24,10.27,229.0,0.0,10.0,1010.6,0.06
1969-12-31 17:31:48,1566115200,0.0,0.0,58.21,58.21,0.77,7.23,9.68,230.0,0.0,10.0,1010.6,0.09
1969-12-31 17:31:49,1566118800,0.0,0.0,56.94,56.94,0.79,6.26,9.81,228.0,0.0,10.0,1010.7,0.12
1969-12-31 17:31:50,1566122400,0.0,0.0,55.76,55.76,0.83,6.54,9.7,226.0,0.0,10.0,1010.6,0.15
1969-12-31 17:31:51,1566126000,0.0,0.0,54.71,54.71,0.84,7.15,9.46,212.0,0.0,10.0,1010.6,0.2
1969-12-31 17:31:52,1566129600,0.0,0.0,54.55,54.55,0.8,5.97,8.37,216.0,0.0,10.0,1010.7,0.15
1969-12-31 17:31:53,1566133200,0.0014,0.01,54.02,54.02,0.81,6.14,8.94,226.0,0.0,10.0,1011.5,0.27
1969-12-31 17:31:54,1566136800,0.0,0.0,54.61,54.61,0.82,5.86,8.98,210.0,0.0,9.225,1011.6,0.42
1969-12-31 17:31:55,1566140400,0.0012,0.01,58.59,58.59,0.79,5.61,9.98,220.0,1.0,10.0,1012.3,0.45
1969-12-31 17:31:56,1566144000,0.0,0.0,63.15,63.15,0.68,5.6,9.89,234.0,2.0,10.0,1012.1,0.36
1969-12-31 17:31:57,1566147600,0.0,0.0,68.87,68.87,0.58,5.73,9.98,239.0,4.0,10.0,1012.5,0.28
1969-12-31 17:31:58,1566151200,0.0,0.0,73.49,73.49,0.52,7.13,10.74,246.0,7.0,10.0,1012.4,0.24
1969-12-31 17:31:59,1566154800,0.0,0.0,76.55,76.55,0.46,8.66,11.68,244.0,9.0,10.0,1012.1,0.05
1969-12-31 17:32:00,1566158400,0.0,0.0,79.1,79.1,0.41,10.35,13.82,247.0,10.0,10.0,1011.9,0.03
1969-12-31 17:32:01,1566162000,0.0,0.0,80.66,80.66,0.39,11.39,15.47,244.0,9.0,10.0,1011.5,0.01
1969-12-31 17:32:02,1566165600,0.0,0.0,80.7,80.7,0.39,13.09,16.65,248.0,8.0,10.0,1011.3,0.01
1969-12-31 17:32:03,1566169200,0.0,0.0,80.22,80.22,0.38,13.21,16.29,245.0,5.0,10.0,1011.0,0.01
1969-12-31 17:32:04,1566172800,0.0,0.0,79.34,79.34,0.38,13.22,15.52,246.0,3.0,10.0,1010.6,0.0
1969-12-31 17:32:05,1566176400,0.0,0.0,76.86,76.86,0.41,12.82,15.55,247.0,1.0,10.0,1010.8,0.0
1969-12-31 17:32:06,1566180000,0.0,0.0,73.26,73.26,0.47,11.59,14.4,245.0,0.0,10.0,1011.0,0.0
1969-12-31 17:32:07,1566183600,0.0,0.0,69.06,69.06,0.53,8.85,12.74,251.0,0.0,10.0,1011.3,0.0
1969-12-31 17:32:08,1566187200,0.0,0.0,65.37,65.37,0.6,7.91,11.01,247.0,0.0,10.0,1011.9,0.0
1969-12-31 17:32:09,1566190800,0.0048,0.01,62.61,62.61,0.64,7.66,10.35,240.0,0.0,10.0,1012.6,0.0
1969-12-31 17:32:10,1566194400,0.0,0.0,60.74,60.74,0.65,6.63,8.21,226.0,0.0,10.0,1012.8,0.0
1969-12-31 17:32:11,1566198000,0.0,0.0,59.38,59.38,0.67,6.56,7.91,227.0,0.0,10.0,1013.0,0.08
1969-12-31 17:32:12,1566201600,0.0,0.0,58.22,58.22,0.71,6.05,7.78,229.0,0.0,10.0,1012.7,0.18
1969-12-31 17:32:13,1566205200,0.0,0.0,57.4,57.4,0.72,5.02,7.57,227.0,0.0,10.0,1012.6,0.26
1969-12-31 17:32:14,1566208800,0.0,0.0,56.32,56.32,0.75,4.83,6.57,219.0,0.0,10.0,1012.7,0.31
1969-12-31 17:32:15,1566212400,0.0,0.0,55.37,55.37,0.76,4.73,5.74,216.0,0.0,10.0,1013.0,0.29
1969-12-31 17:32:16,1566216000,0.0,0.0,55.33,55.33,0.74,4.58,4.77,208.0,0.0,10.0,1012.7,0.21
1969-12-31 17:32:17,1566219600,0.0,0.0,56.28,56.28,0.73,3.93,4.9,193.0,0.0,10.0,1013.4,0.2
1969-12-31 17:32:18,1566223200,0.0,0.0,57.54,57.54,0.7,3.88,5.46,190.0,0.0,10.0,1013.7,0.17
1969-12-31 17:32:19,1566226800,0.0,0.0,62.91,62.91,0.61,3.39,5.15,160.0,1.0,10.0,1014.0,0.21
