,carbon_intensity
77473,0.309262429
77474,0.311041536
77475,0.310951842
77476,0.309486781
77477,0.31002488300000003
77478,0.310570071
77479,0.310187941
77480,0.31123993
77481,0.310883045
77482,0.310085837
77483,0.309626313
77484,0.3082428
77485,0.30845685100000003
77486,0.30739636
77487,0.306631392
77488,0.305322979
77489,0.304451787
77490,0.304351625
77491,0.302260382
77492,0.302062308
77493,0.30285437800000004
77494,0.301970813
77495,0.30220848100000003
77496,0.303297868
77497,0.302848045
77498,0.303204929
77499,0.301955556
77500,0.303688506
77501,0.30258777600000003
77502,0.303653983
77503,0.303758527
77504,0.303085623
77505,0.30316802600000003
77506,0.302601633
77507,0.301889315
77508,0.301839614
77509,0.300111284
77510,0.29962297600000004
77511,0.301296518
77512,0.301681154
77513,0.302627525
77514,0.30297151899999997
77515,0.302135871
77516,0.30238553
77517,0.303200105
77518,0.303241349
77519,0.303889542
77520,0.305874205
77521,0.30616012
77522,0.303809321
77523,0.305199475
77524,0.304957983
77525,0.307640694
77526,0.307322779
77527,0.30839105699999997
77528,0.30948851
77529,0.310586213
77530,0.30884022699999997
77531,0.311332604
77532,0.311492628
77533,0.308729624
77534,0.31296216600000004
77535,0.314729284
77536,0.316474211
77537,0.318798896
77538,0.321164827
77539,0.320976458
77540,0.323178758
77541,0.323830218
77542,0.325152228
77543,0.325438269
77544,0.32551123
77545,0.322140957
77546,0.32005991300000003
77547,0.320412115
77548,0.316237451
77549,0.31394756
77550,0.31054659100000004
77551,0.30600261
77552,0.300672257
77553,0.295127593
77554,0.290462115
77555,0.284904093
77556,0.280281588
77557,0.27379145899999996
77558,0.27251848100000003
77559,0.26786162399999996
77560,0.263762206
77561,0.260229836
77562,0.257321275
77563,0.25204712
77564,0.245645473
77565,0.241087073
77566,0.238319256
77567,0.237057123
77568,0.233662234
77569,0.22980989100000002
77570,0.225945139
77571,0.22539705
77572,0.221743583
77573,0.220476342
77574,0.219059056
77575,0.22369631399999998
77576,0.220102894
77577,0.228888812
77578,0.22838431
77579,0.227769654
77580,0.22574808600000001
77581,0.22468629399999998
77582,0.222372717
77583,0.22096779800000002
77584,0.21815154
77585,0.217692975
77586,0.21707071100000003
77587,0.21478958899999998
77588,0.213685307
77589,0.21257349600000003
77590,0.21075813300000001
77591,0.21009483399999998
77592,0.202677395
77593,0.199378775
77594,0.204263552
77595,0.203234539
77596,0.20051396
77597,0.20073562600000003
77598,0.200159573
77599,0.20014578800000002
77600,0.19939598
77601,0.199137361
77602,0.19617125
77603,0.195455656
77604,0.19312316899999998
77605,0.19273908899999997
77606,0.189970295
77607,0.188306015
77608,0.18237019899999998
77609,0.17307432
77610,0.179202289
77611,0.178771691
77612,0.180546705
77613,0.17856636899999997
77614,0.168107957
77615,0.18676961600000003
77616,0.187273992
77617,0.187432737
77618,0.188418383
77619,0.187849915
77620,0.187300264
77621,0.18839675600000003
77622,0.18847244300000002
77623,0.18913773399999997
77624,0.187132683
77625,0.187216666
77626,0.18630165399999998
77627,0.186529933
77628,0.18598457300000001
77629,0.185462357
77630,0.18258427
77631,0.179868101
77632,0.178529432
77633,0.179648589
77634,0.179589155
77635,0.180677367
77636,0.17927831100000002
77637,0.178967045
77638,0.17851091100000002
77639,0.178349662
77640,0.180397433
77641,0.182122289
77642,0.18496732
77643,0.185386307
77644,0.18529462300000002
77645,0.186121608
77646,0.186936396
77647,0.188140807
77648,0.187726001
77649,0.188436977
77650,0.18928961
77651,0.19155811
77652,0.19330956
77653,0.19535724
77654,0.196562212
77655,0.19771358600000002
77656,0.202140309
77657,0.204376842
77658,0.20807074600000003
77659,0.20977458899999998
77660,0.212801892
77661,0.2162508
77662,0.220807151
77663,0.223810483
77664,0.22813330199999998
77665,0.231990068
77666,0.23094011899999997
77667,0.23310368
77668,0.239262977
77669,0.240725642
77670,0.245028843
77671,0.252789743
77672,0.2605966
77673,0.26783839600000003
77674,0.275323712
77675,0.282519228
77676,0.287289081
77677,0.29309527
77678,0.29830047600000004
77679,0.301428911
77680,0.306621036
77681,0.310923801
77682,0.31489678
77683,0.317540663
77684,0.320394228
77685,0.32335409600000004
77686,0.323889332
77687,0.325570594
77688,0.325078734
77689,0.324540182
77690,0.323686215
77691,0.322568929
77692,0.323167716
77693,0.32328396600000003
77694,0.32334557
77695,0.322749396
77696,0.32405130600000004
77697,0.323569596
77698,0.324399107
77699,0.32536795399999996
77700,0.327349454
77701,0.32655658600000004
77702,0.324875655
77703,0.32390658699999997
77704,0.324632953
77705,0.323658512
77706,0.325288062
77707,0.32636183399999996
77708,0.32715204600000003
77709,0.325449287
77710,0.323804915
77711,0.323793044
77712,0.324549816
77713,0.324374195
77714,0.326980698
77715,0.326352653
77716,0.324879524
77717,0.324597912
77718,0.324623294
77719,0.323718747
77720,0.323506261
77721,0.321853925
77722,0.325278609
77723,0.3236967
77724,0.324549288
77725,0.325547231
77726,0.323172754
77727,0.322802198
77728,0.319591472
77729,0.32044116
77730,0.320061775
77731,0.321236253
77732,0.319803151
77733,0.319341943
77734,0.320106844
77735,0.319967362
77736,0.321349104
77737,0.321958108
77738,0.323237515
77739,0.320734427
77740,0.320686613
77741,0.319382463
77742,0.319836583
77743,0.32005042100000003
77744,0.319169839
77745,0.31814259300000003
77746,0.318644068
77747,0.31706303
77748,0.316804408
77749,0.316984789
77750,0.316976852
77751,0.31732433
77752,0.3162509
77753,0.315221088
77754,0.315897524
77755,0.315391555
77756,0.313253012
77757,0.315252047
77758,0.31607228
77759,0.316773714
77760,0.314087354
77761,0.314948112
77762,0.316496981
77763,0.319179241
77764,0.316561191
77765,0.31849208100000004
77766,0.31816757
77767,0.31790040399999997
77768,0.31786918399999997
77769,0.317285068
77770,0.315199637
77771,0.315796666
77772,0.315527326
77773,0.314632471
77774,0.314750184
77775,0.314168661
77776,0.314193399
77777,0.314124503
77778,0.313682746
77779,0.31392640899999996
77780,0.31450032699999997
77781,0.315069776
77782,0.316633079
77783,0.317747777
77784,0.31921317
77785,0.319439199
77786,0.320608888
77787,0.321942022
77788,0.322960152
77789,0.320409517
77790,0.31973883399999997
77791,0.319731429
77792,0.319018115
77793,0.318523452
77794,0.316192925
77795,0.317516502
77796,0.318236223
77797,0.31786021600000003
77798,0.318162383
77799,0.320917178
77800,0.320296184
77801,0.321571619
77802,0.321012972
77803,0.321270626
77804,0.320828189
77805,0.320489035
77806,0.319245032
77807,0.319209712
77808,0.31916008
77809,0.317593729
77810,0.317626035
77811,0.31670659
77812,0.316270567
77813,0.31576237100000004
77814,0.31527231899999997
77815,0.314614596
77816,0.314686614
77817,0.315111646
77818,0.314297643
77819,0.312806514
77820,0.312067534
77821,0.312402817
77822,0.313056919
77823,0.31273501600000003
77824,0.314813143
77825,0.315194378
77826,0.31600700800000003
77827,0.31656222
77828,0.317097105
77829,0.31781313
77830,0.316230883
77831,0.314668099
77832,0.31423092399999997
77833,0.312247525
77834,0.31036615
77835,0.30654023399999997
77836,0.301723756
77837,0.29640294100000003
77838,0.293271791
77839,0.288251668
77840,0.282558857
77841,0.277205141
77842,0.269618056
77843,0.267656243
77844,0.264191208
77845,0.257790969
77846,0.255680148
77847,0.252339615
77848,0.242966102
77849,0.23476937399999998
77850,0.227333951
77851,0.22300825300000002
77852,0.21819564100000002
77853,0.20968625
77854,0.205312789
77855,0.20016863399999998
77856,0.19362724399999998
77857,0.188017739
77858,0.18913672
77859,0.188790072
77860,0.186291088
77861,0.18394648800000002
77862,0.179749763
77863,0.17756970600000002
77864,0.174337054
77865,0.172669623
77866,0.17149266800000001
77867,0.16956467600000003
77868,0.169174495
77869,0.166770483
77870,0.166950809
77871,0.163949426
77872,0.161565688
77873,0.158636458
77874,0.157388516
77875,0.155724046
77876,0.153823677
77877,0.152830031
77878,0.151869061
77879,0.153417191
77880,0.15634057199999998
77881,0.156414984
77882,0.156634087
77883,0.158270361
77884,0.161246841
77885,0.161313348
77886,0.164682623
77887,0.167213115
77888,0.169773215
77889,0.169393607
77890,0.167419859
77891,0.16440492199999998
77892,0.166010749
77893,0.160248236
77894,0.157376353
77895,0.15663777
77896,0.156951438
77897,0.153323069
77898,0.151807953
77899,0.149447526
77900,0.149488084
77901,0.151407089
77902,0.149847358
77903,0.145912812
77904,0.14640123800000002
77905,0.143237784
77906,0.139569892
77907,0.140014643
77908,0.13812297699999998
77909,0.137569109
77910,0.13834418
77911,0.137825619
77912,0.139393939
77913,0.139446695
77914,0.137725066
77915,0.139260087
77916,0.138655101
77917,0.140115905
77918,0.140348623
77919,0.142789801
77920,0.145392199
77921,0.150188002
77922,0.152018799
77923,0.153493749
77924,0.154663367
77925,0.155516757
77926,0.15247955
77927,0.14941697199999998
77928,0.149243583
77929,0.15030128199999998
77930,0.150266295
77931,0.149919716
77932,0.148533266
77933,0.150548986
77934,0.14848689199999998
77935,0.149838364
77936,0.152263202
77937,0.15406514300000002
77938,0.155125
77939,0.159021789
77940,0.15796686199999999
77941,0.162066672
77942,0.163524098
77943,0.166018695
77944,0.16957368399999997
77945,0.166430595
77946,0.16682602400000002
77947,0.168776722
77948,0.17380321399999998
77949,0.17746525300000002
77950,0.18453016
77951,0.19039044
77952,0.19668728600000002
77953,0.20588715600000002
77954,0.202214812
77955,0.203083357
77956,0.20956812800000002
77957,0.21627783899999997
77958,0.225705837
77959,0.234479137
77960,0.242772006
77961,0.25059913699999997
77962,0.259380228
77963,0.267162813
77964,0.274089085
77965,0.28133053199999997
77966,0.284198816
77967,0.28886779
77968,0.295505574
77969,0.300976203
77970,0.304527874
77971,0.308087892
77972,0.310270019
77973,0.31260103100000003
77974,0.31424404100000003
77975,0.312961132
77976,0.315147844
77977,0.31538984600000003
77978,0.31496744600000004
77979,0.317324249
77980,0.31763654
77981,0.32026046
77982,0.321005695
77983,0.321637427
77984,0.323072291
77985,0.32138284300000003
77986,0.32148383
77987,0.321187177
77988,0.322565986
77989,0.32204550600000004
77990,0.322722784
77991,0.32547763399999996
77992,0.32555564
77993,0.327180116
77994,0.327617294
77995,0.328344427
77996,0.328699413
77997,0.328111098
77998,0.328488372
77999,0.327163854
78000,0.326154928
78001,0.323818125
78002,0.32318795100000003
78003,0.323276542
78004,0.321226732
78005,0.320662729
78006,0.31899157
78007,0.31954197300000003
78008,0.317198269
78009,0.317591214
78010,0.317574137
78011,0.314234702
78012,0.316232334
78013,0.312615385
78014,0.311010496
78015,0.309570191
78016,0.306935645
78017,0.305775764
78018,0.305625631
78019,0.30552033100000003
78020,0.30355775
78021,0.30263947199999996
78022,0.301818495
78023,0.300970033
78024,0.30108136399999996
78025,0.303265396
78026,0.307715874
78027,0.310416117
78028,0.310102528
78029,0.31024524600000003
78030,0.31031406100000003
78031,0.310142197
78032,0.308431019
78033,0.307486752
78034,0.30708948399999997
78035,0.305385109
78036,0.306192978
78037,0.304055609
78038,0.306510237
78039,0.308569582
78040,0.30928409
78041,0.308278715
78042,0.30959996300000003
78043,0.31590962
78044,0.31632462699999997
78045,0.316315154
78046,0.318268648
78047,0.316663548
78048,0.31646937199999997
78049,0.314633116
78050,0.316954009
78051,0.316883484
78052,0.317599205
78053,0.317041953
78054,0.317983289
78055,0.317952381
78056,0.31758016
78057,0.318818339
78058,0.318828734
78059,0.318320058
78060,0.318522821
78061,0.318930741
78062,0.317477285
78063,0.31732451899999997
78064,0.318883639
78065,0.319337988
78066,0.31925387
78067,0.320988861
78068,0.322851973
78069,0.323660605
78070,0.323405299
78071,0.325520317
78072,0.321683559
78073,0.320328542
78074,0.322066199
78075,0.323021475
78076,0.323669083
78077,0.324396244
78078,0.323162763
78079,0.32355158
78080,0.325590769
78081,0.324836929
78082,0.326932769
78083,0.324021783
78084,0.324718188
78085,0.322587196
78086,0.322816759
78087,0.324709317
78088,0.325801419
78089,0.326615531
78090,0.329582958
78091,0.329491593
78092,0.32933413300000003
78093,0.328080586
78094,0.32869861
78095,0.32857717
78096,0.327443457
78097,0.324726213
78098,0.324394898
78099,0.325595327
78100,0.32910823899999997
78101,0.32819745699999997
78102,0.328235882
78103,0.32578779399999996
78104,0.325592984
78105,0.32525503899999997
78106,0.325607997
78107,0.32490795100000003
78108,0.326159187
78109,0.328110372
78110,0.328733487
78111,0.329164828
78112,0.33008711
78113,0.332049156
78114,0.334064755
78115,0.333901774
78116,0.335427013
78117,0.336263307
78118,0.335289228
78119,0.33406971
78120,0.331527894
78121,0.329726007
78122,0.328192323
78123,0.324456389
78124,0.31797572
78125,0.310792416
78126,0.302823381
78127,0.29644749
78128,0.287079925
78129,0.275475979
78130,0.268989994
78131,0.25983981100000003
78132,0.249484029
78133,0.24010437199999998
78134,0.23059562399999997
78135,0.220769042
78136,0.21143499999999998
78137,0.19870041
78138,0.18505425399999997
78139,0.174573521
78140,0.16647825
78141,0.15707321900000001
78142,0.146686924
78143,0.14341047699999998
78144,0.14165736199999998
78145,0.139040296
78146,0.136728831
78147,0.136766281
78148,0.137335086
78149,0.13825582
78150,0.138152099
78151,0.136922777
78152,0.134634242
78153,0.129873937
78154,0.130784314
78155,0.129158513
78156,0.128695908
78157,0.123090569
78158,0.11878357699999999
78159,0.117897025
78160,0.116506775
78161,0.11646546599999999
78162,0.11646546599999999
78163,0.11646546599999999
78164,0.11646546599999999
78165,0.11646546599999999
78166,0.11646546599999999
78167,0.11646546599999999
78168,0.11646546599999999
78169,0.11646546599999999
78170,0.11646546599999999
78171,0.11646546599999999
78172,0.11646546599999999
78173,0.11646546599999999
78174,0.11646546599999999
78175,0.11646546599999999
78176,0.11646546599999999
78177,0.11646546599999999
78178,0.11646546599999999
78179,0.11646546599999999
78180,0.11646546599999999
78181,0.11646546599999999
78182,0.11646546599999999
78183,0.11646546599999999
78184,0.11646546599999999
78185,0.11646546599999999
78186,0.11646546599999999
78187,0.11646546599999999
78188,0.11646546599999999
78189,0.11646546599999999
78190,0.11646546599999999
78191,0.11646546599999999
78192,0.11646546599999999
78193,0.11646546599999999
78194,0.11646546599999999
78195,0.11646546599999999
78196,0.11646546599999999
78197,0.11646546599999999
78198,0.11646546599999999
78199,0.11646546599999999
78200,0.11646546599999999
78201,0.11646546599999999
78202,0.11646546599999999
78203,0.11646546599999999
78204,0.11646546599999999
78205,0.11646546599999999
78206,0.11646546599999999
78207,0.11646546599999999
78208,0.11646546599999999
78209,0.11646546599999999
78210,0.11646546599999999
78211,0.116384851
78212,0.11099585099999999
78213,0.12172663199999999
78214,0.13029152
78215,0.12427855
78216,0.094108136
78217,0.108431456
78218,0.11043930099999999
78219,0.111105867
78220,0.11118393300000001
78221,0.112324565
78222,0.114132445
78223,0.11409303
78224,0.115604556
78225,0.114127955
78226,0.111136261
78227,0.118276159
78228,0.120037978
78229,0.12895409900000002
78230,0.137360919
78231,0.14184491400000002
78232,0.149425797
78233,0.146807845
78234,0.142761244
78235,0.138311056
78236,0.137386498
78237,0.135772287
78238,0.13770449
78239,0.142912655
78240,0.152307362
78241,0.158330102
78242,0.15370314300000001
78243,0.15882048599999998
78244,0.167265879
78245,0.177410421
78246,0.187341129
78247,0.196949323
78248,0.206956957
78249,0.217293702
78250,0.226645612
78251,0.23606124399999998
78252,0.24649802199999998
78253,0.255545514
78254,0.263621467
78255,0.270943581
78256,0.278055116
78257,0.282437508
78258,0.289710611
78259,0.29146673100000003
78260,0.293091778
78261,0.295619138
78262,0.297815496
78263,0.298874824
78264,0.299102653
78265,0.303080287
78266,0.304053278
78267,0.303732255
78268,0.305723752
78269,0.30750228
78270,0.31033564199999997
78271,0.311171226
78272,0.313510833
78273,0.314901736
78274,0.317970937
78275,0.317360445
78276,0.318563058
78277,0.319998461
78278,0.32131286600000003
78279,0.322063369
78280,0.322750503
78281,0.32370324300000003
78282,0.324419423
78283,0.324420468
78284,0.326356892
78285,0.327658069
78286,0.326222992
78287,0.326535461
78288,0.324099833
78289,0.322767145
78290,0.319808115
78291,0.31952425
78292,0.318354328
78293,0.318876414
78294,0.318787434
78295,0.318617413
78296,0.318217325
78297,0.31940422
78298,0.319853553
78299,0.320562155
78300,0.320104263
78301,0.31953411800000003
78302,0.317623999
78303,0.315681322
78304,0.31643552399999997
78305,0.316300017
78306,0.316927243
78307,0.318593805
78308,0.320928177
78309,0.322834646
78310,0.323652197
78311,0.32456813
78312,0.326421828
78313,0.328163265
78314,0.32832206199999997
78315,0.328111361
78316,0.328719723
78317,0.328098216
78318,0.32724562100000004
78319,0.32744273
78320,0.329104407
78321,0.328711294
78322,0.33568705
78323,0.334451796
78324,0.336166374
78325,0.334010968
78326,0.334771068
78327,0.333587532
78328,0.332618435
78329,0.33298153
78330,0.331244879
78331,0.33014862
78332,0.330588121
78333,0.329412337
78334,0.328762444
78335,0.327379496
78336,0.328468947
78337,0.327010248
78338,0.326932546
78339,0.327722381
78340,0.32616878
78341,0.32546794100000004
78342,0.325286783
78343,0.324707763
78344,0.324740458
78345,0.32297731399999996
78346,0.3233548
78347,0.322907223
78348,0.32332575199999997
78349,0.321259207
78350,0.320316836
78351,0.318654031
78352,0.317345231
78353,0.31888843699999997
78354,0.319259335
78355,0.319342694
78356,0.319068725
78357,0.318919469
78358,0.320340799
78359,0.319550791
78360,0.318679072
78361,0.31781914899999997
78362,0.317566532
78363,0.317257587
78364,0.31623539
78365,0.316123096
78366,0.313649367
78367,0.313770559
78368,0.313715482
78369,0.312860866
78370,0.312824957
78371,0.314897959
78372,0.314595862
78373,0.314426446
78374,0.315107841
78375,0.318136121
78376,0.318725898
78377,0.320380571
78378,0.321588757
78379,0.322921337
78380,0.323728897
78381,0.32540781
78382,0.325408545
78383,0.327441449
78384,0.328235696
78385,0.329035685
78386,0.33116790100000004
78387,0.33399791100000004
78388,0.338489836
78389,0.338120043
78390,0.339084491
78391,0.33997666299999996
78392,0.33227449
78393,0.331920838
78394,0.331944444
78395,0.332644343
78396,0.33359129600000004
78397,0.33469351199999997
78398,0.337152209
78399,0.340170566
78400,0.343035614
78401,0.343969643
78402,0.344737406
78403,0.34498765
78404,0.34689570799999997
78405,0.349605834
78406,0.348436449
78407,0.34815000799999996
78408,0.34832164299999996
78409,0.345127224
78410,0.342643474
78411,0.338669747
78412,0.334685848
78413,0.331086912
78414,0.324458484
78415,0.318269428
78416,0.312180649
78417,0.299868659
78418,0.29361422
78419,0.28530318600000004
78420,0.27727740100000003
78421,0.267346268
78422,0.257279178
78423,0.255005744
78424,0.247601795
78425,0.241120416
78426,0.23474255600000002
78427,0.228453608
78428,0.216512774
78429,0.21052849899999998
78430,0.20656810399999997
78431,0.205354541
78432,0.20130088100000001
78433,0.19707079600000002
78434,0.19802229100000002
78435,0.19606609600000002
78436,0.192091108
78437,0.19025045100000001
78438,0.18961017100000002
78439,0.186785368
78440,0.186218558
78441,0.181745464
78442,0.18223330899999998
78443,0.180099377
78444,0.180295818
78445,0.175244994
78446,0.171505308
78447,0.170773297
78448,0.171927583
78449,0.17365937399999998
78450,0.16922415600000001
78451,0.17089097
78452,0.17022281399999997
78453,0.170432008
78454,0.169808879
78455,0.177552585
78456,0.183314804
78457,0.18382510800000001
78458,0.187467722
78459,0.18756191100000003
78460,0.18850941
78461,0.187551188
78462,0.18678903800000002
78463,0.185050767
78464,0.184530243
78465,0.185191615
78466,0.187184837
78467,0.18796633699999998
78468,0.189546463
78469,0.18685091
78470,0.185775918
78471,0.184699787
78472,0.18427454399999998
78473,0.18735832600000002
78474,0.187099027
78475,0.18634872
78476,0.182246045
78477,0.18495448
78478,0.185351723
78479,0.185693203
78480,0.181703607
78481,0.182168195
78482,0.184578834
78483,0.183227807
78484,0.184140248
78485,0.183443937
78486,0.18400240699999998
78487,0.18268324
78488,0.18157692
78489,0.182070912
78490,0.182875895
78491,0.18193784
78492,0.18529499
78493,0.181212525
78494,0.185355073
78495,0.17801219699999998
78496,0.17897330600000003
78497,0.175011258
78498,0.173228346
78499,0.17397944399999998
78500,0.17753817
78501,0.1832196
78502,0.18349411399999999
78503,0.180868924
78504,0.178073226
78505,0.181605612
78506,0.1776267
78507,0.172598593
78508,0.168250487
78509,0.16665991
78510,0.16859732600000002
78511,0.16838696600000003
78512,0.165273234
78513,0.16583420599999998
78514,0.1674997
78515,0.16951584
78516,0.167932255
78517,0.175582278
78518,0.178206809
78519,0.184791593
78520,0.189534421
78521,0.181597388
78522,0.178785592
78523,0.1806815
78524,0.17556061899999997
78525,0.175653988
78526,0.179648141
78527,0.187480127
78528,0.192945813
78529,0.195434926
78530,0.19334396
78531,0.19574087699999998
78532,0.200897173
78533,0.20990747899999998
78534,0.217762302
78535,0.22814181600000003
78536,0.237657952
78537,0.24679754399999998
78538,0.252924475
78539,0.262000303
78540,0.26870915300000003
78541,0.278744198
78542,0.285232384
78543,0.291455034
78544,0.295392752
78545,0.298640187
78546,0.303109862
78547,0.304272687
78548,0.306986643
78549,0.302274954
78550,0.302833106
78551,0.300639506
78552,0.302047843
78553,0.306674727
78554,0.311927902
78555,0.316603412
78556,0.320439045
78557,0.319069734
78558,0.319924865
78559,0.319119524
78560,0.319937462
78561,0.317537739
78562,0.317120969
78563,0.317931478
78564,0.318983515
78565,0.317064405
78566,0.317620732
78567,0.316175408
78568,0.31777665
78569,0.318530921
78570,0.316421068
78571,0.318728019
78572,0.317892958
78573,0.317945695
78574,0.318329758
78575,0.318337427
78576,0.316796465
78577,0.315465465
78578,0.315558747
78579,0.31289648600000003
78580,0.312278293
78581,0.312155542
78582,0.311316042
78583,0.312478276
78584,0.311315984
78585,0.310174862
78586,0.308312997
78587,0.307293727
78588,0.307489935
78589,0.307017897
78590,0.306412338
78591,0.304866101
78592,0.303973075
78593,0.302858561
78594,0.30273014800000003
78595,0.30270044
78596,0.302330482
78597,0.302397624
78598,0.29968778100000004
78599,0.299547121
78600,0.299542782
78601,0.301214292
78602,0.306777594
78603,0.309604025
78604,0.309232529
78605,0.307964445
78606,0.307982932
78607,0.306980694
78608,0.307273872
78609,0.305423836
78610,0.301778647
78611,0.299762492
78612,0.29988023421317156
78613,0.2999979764263431
78614,0.30011571863951475
78615,0.3002334608526863
78616,0.3003512030658579
78617,0.30046894527902945
78618,0.300586687492201
78619,0.3007044297053726
78620,0.3008221719185442
78621,0.3009399141317158
78622,0.30105765634488735
78623,0.3011753985580589
78624,0.3012931407712305
78625,0.30141088298440205
78626,0.3015286251975737
78627,0.30164636741074524
78628,0.3017641096239168
78629,0.3018818518370884
78630,0.30199959405025995
78631,0.3021173362634315
78632,0.30223507847660314
78633,0.3023528206897747
78634,0.30247056290294627
78635,0.30258830511611784
78636,0.3027060473292894
78637,0.302823789542461
78638,0.3029415317556326
78639,0.30305927396880417
78640,0.30317701618197573
78641,0.3032947583951473
78642,0.30341250060831887
78643,0.30353024282149044
78644,0.30364798503466206
78645,0.30376572724783363
78646,0.3038834694610052
78647,0.30400121167417676
78648,0.30411895388734833
78649,0.3042366961005199
78650,0.3043544383136915
78651,0.3044721805268631
78652,0.30458992274003466
78653,0.3047076649532062
78654,0.3048254071663778
78655,0.30494314937954936
78656,0.305060891592721
78657,0.30517863380589255
78658,0.3052963760190641
78659,0.3054141182322357
78660,0.30553186044540726
78661,0.3056496026585788
78662,0.30576734487175045
78663,0.305885087084922
78664,0.3060028292980936
78665,0.30612057151126515
78666,0.3062383137244367
78667,0.3063560559376083
78668,0.3064737981507799
78669,0.3065915403639515
78670,0.30670928257712304
78671,0.3068270247902946
78672,0.3069447670034662
78673,0.30706250921663775
78674,0.30718025142980937
78675,0.30729799364298094
78676,0.3074157358561525
78677,0.3075334780693241
78678,0.30765122028249564
78679,0.3077689624956672
78680,0.30788670470883883
78681,0.3080044469220104
78682,0.30812218913518197
78683,0.30823993134835354
78684,0.3083576735615251
78685,0.30847541577469667
78686,0.3085931579878683
78687,0.30871090020103986
78688,0.30882864241421143
78689,0.308946384627383
78690,0.30906412684055456
78691,0.30918186905372613
78692,0.30929961126689776
78693,0.3094173534800693
78694,0.3095350956932409
78695,0.30965283790641246
78696,0.309770580119584
78697,0.3098883223327556
78698,0.3100060645459272
78699,0.3101238067590988
78700,0.31024154897227035
78701,0.3103592911854419
78702,0.3104770333986135
78703,0.31059477561178506
78704,0.3107125178249567
78705,0.31083026003812825
78706,0.3109480022512998
78707,0.3110657444644714
78708,0.31118348667764295
78709,0.3113012288908146
78710,0.31141897110398614
78711,0.3115367133171577
78712,0.3116544555303293
78713,0.31177219774350085
78714,0.3118899399566724
78715,0.312007682169844
78716,0.3121254243830156
78717,0.31224316659618717
78718,0.31236090880935874
78719,0.3124786510225303
78720,0.3125963932357019
78721,0.3127141354488735
78722,0.31283187766204507
78723,0.31294961987521663
78724,0.3130673620883882
78725,0.31318510430155977
78726,0.31330284651473134
78727,0.3134205887279029
78728,0.31353833094107453
78729,0.3136560731542461
78730,0.31377381536741766
78731,0.31389155758058923
78732,0.3140092997937608
78733,0.3141270420069324
78734,0.314244784220104
78735,0.31436252643327556
78736,0.3144802686464471
78737,0.3145980108596187
78738,0.31471575307279026
78739,0.3148334952859619
78740,0.31495123749913345
78741,0.315068979712305
78742,0.3151867219254766
78743,0.31530446413864816
78744,0.3154222063518197
78745,0.31553994856499135
78746,0.3156576907781629
78747,0.3157754329913345
78748,0.31589317520450605
78749,0.3160109174176776
78750,0.3161286596308492
78751,0.3162464018440208
78752,0.3163641440571924
78753,0.31648188627036394
78754,0.3165996284835355
78755,0.3167173706967071
78756,0.31683511290987865
78757,0.31695285512305027
78758,0.31707059733622184
78759,0.3171883395493934
78760,0.317306081762565
78761,0.31742382397573654
78762,0.3175415661889081
78763,0.31765930840207973
78764,0.3177770506152513
78765,0.31789479282842287
78766,0.31801253504159444
78767,0.318130277254766
78768,0.31824801946793757
78769,0.3183657616811092
78770,0.31848350389428076
78771,0.31860124610745233
78772,0.3187189883206239
78773,0.31883673053379546
78774,0.31895447274696703
78775,0.31907221496013866
78776,0.3191899571733102
78777,0.3193076993864818
78778,0.31942544159965336
78779,0.3195431838128249
78780,0.3196609260259965
78781,0.3197786682391681
78782,0.3198964104523397
78783,0.32001415266551125
78784,0.3201318948786828
78785,0.3202496370918544
78786,0.32036737930502596
78787,0.3204851215181976
78788,0.32060286373136915
78789,0.3207206059445407
78790,0.3208383481577123
78791,0.32095609037088385
78792,0.3210738325840554
78793,0.32119157479722704
78794,0.3213093170103986
78795,0.3214270592235702
78796,0.32154480143674175
78797,0.3216625436499133
78798,0.3217802858630849
78799,0.3218980280762565
78800,0.32201577028942807
78801,0.32213351250259964
78802,0.3222512547157712
78803,0.3223689969289428
78804,0.32248673914211434
78805,0.32260448135528597
78806,0.32272222356845753
78807,0.3228399657816291
78808,0.32295770799480067
78809,0.32307545020797224
78810,0.32319319242114386
78811,0.32331093463431543
78812,0.323428676847487
78813,0.32354641906065856
78814,0.32366416127383013
78815,0.3237819034870017
78816,0.32389964570017327
78817,0.3240173879133449
78818,0.32413513012651646
78819,0.324252872339688
78820,0.3243706145528596
78821,0.32448835676603116
78822,0.3246060989792028
78823,0.32472384119237435
78824,0.3248415834055459
78825,0.3249593256187175
78826,0.32507706783188905
78827,0.3251948100450606
78828,0.3253125522582322
78829,0.3254302944714038
78830,0.3255480366845754
78831,0.32566577889774695
78832,0.3257835211109185
78833,0.3259012633240901
78834,0.3260190055372617
78835,0.3261367477504333
78836,0.32625448996360484
78837,0.3263722321767764
78838,0.326489974389948
78839,0.32660771660311955
78840,0.3267254588162911
78841,0.32684320102946274
78842,0.3269609432426343
78843,0.3270786854558059
78844,0.32719642766897744
78845,0.327314169882149
78846,0.32743191209532063
78847,0.3275496543084922
78848,0.32766739652166377
78849,0.32778513873483534
78850,0.3279028809480069
78851,0.32802062316117847
78852,0.3281383653743501
78853,0.32825610758752166
78854,0.32837384980069323
78855,0.3284915920138648
78856,0.32860933422703636
78857,0.32872707644020793
78858,0.32884481865337956
78859,0.3289625608665511
78860,0.3290803030797227
